season,receiver_player_id,receiver_full_name,receiver_position,posteam,receptions,yac,yac_exp,yac_oe_total,yac_oe_per_rec
2023,00-0039040,De'Von Achane,RB,MIA,27,262,248.20816898345947,13.791831016540527,0.5108085561681677
2023,00-0039052,Trey Palmer,WR,TB,39,103,160.91598036885262,-57.915980368852615,-1.4850251376628876
2023,00-0039062,Jonathan Mingo,WR,CAR,43,155,169.26619964838028,-14.26619964838028,-0.331772084846053
2023,00-0039064,Zay Flowers,WR,BAL,77,387,404.54248082637787,-17.54248082637787,-0.2278244263165965
2023,00-0039065,Sam LaPorta,TE,DET,86,358,405.5811886638403,-47.581188663840294,-0.5532696356260499
2023,00-0039066,Michael Mayer,TE,LV,27,164,123.82037031650543,40.17962968349457,1.4881344327220214
2023,00-0039067,Rashee Rice,WR,KC,79,654,407.37936782464385,246.62063217535615,3.121780154118432
2023,00-0039075,Puka Nacua,WR,LA,105,639,463.1506898214575,175.8493101785425,1.6747553350337392
2023,00-0039139,Jahmyr Gibbs,RB,DET,52,314,406.8727397918701,-92.87273979187012,-1.7860142267667332
2023,00-0039144,Luke Musgrave,TE,GB,34,169,193.55625128746033,-24.556251287460327,-0.7222426849253039
2023,00-0039146,Jayden Reed,WR,GB,64,335,308.66243278980255,26.33756721019745,0.41152448765933514
2023,00-0039165,Zach Charbonnet,RB,SEA,33,248,278.1795654296875,-30.1795654296875,-0.9145322857481062
2024,00-0030035,Adam Thielen,WR,CAR,48,152,171.37044790387154,-19.370447903871536,-0.4035509979973234
2024,00-0030061,Zach Ertz,TE,WAS,66,187,256.60352398455143,-69.60352398455143,-1.0545988482507798
2024,00-0030279,Keenan Allen,WR,CHI,70,240,270.438430801034,-30.438430801033974,-0.4348347257290565
2024,00-0030506,Travis Kelce,TE,KC,97,341,480.36909345537424,-139.36909345537424,-1.4367947778904564
2024,00-0030564,DeAndre Hopkins,WR,KC,41,108,149.73547667264938,-41.735476672649384,-1.0179384554304727
2024,00-0031236,Brandin Cooks,WR,DAL,26,55,97.01211020350456,-42.01211020350456,-1.6158503924424834
2024,00-0031381,Davante Adams,WR,NYJ,67,428,270.26173770427704,157.73826229572296,2.3543024223242224
2024,00-0031408,Mike Evans,WR,TB,74,226,270.2483140360564,-44.2483140360564,-0.5979501896764375
2024,00-0031588,Stefon Diggs,WR,HOU,47,185,224.0082021690905,-39.00820216909051,-0.8299617482785218
2024,00-0032104,Ameer Abdullah,RB,LV,40,252,277.2690532952547,-25.269053295254707,-0.631726332381368
2024,00-0032211,Tyler Lockett,WR,SEA,49,134,212.2535609304905,-78.2535609304905,-1.5970114475610306
2024,00-0032385,Sterling Shepard,WR,TB,32,99,141.2786641418934,-42.27866414189339,-1.3212082544341683
2024,00-0032392,Austin Hooper,TE,NE,45,225,208.47431403398514,16.525685966014862,0.36723746591144196
2024,00-0032775,Demarcus Robinson,WR,LA,31,71,94.48349660926033,-23.483496609260328,-0.7575321486858166
2024,00-0033009,Tyler Boyd,WR,TEN,39,189,181.4035084247589,7.596491575241089,0.19478183526259185
2024,00-0033040,Tyreek Hill,WR,MIA,81,292,367.2524491995573,-75.2524491995573,-0.9290425827105838
2024,00-0033090,Hunter Henry,TE,NE,66,268,278.6441482901573,-10.644148290157318,-0.161274974093293
2024,00-0033282,Curtis Samuel,WR,BUF,31,160,172.78298890590668,-12.782988905906677,-0.4123544808356995
2024,00-0033288,George Kittle,TE,SF,78,522,344.9130082502961,177.08699174970388,2.2703460480731272
2024,00-0033293,Aaron Jones,RB,MIN,51,411,415.75275206565857,-4.752752065658569,-0.0931912169736974
2024,00-0033307,Kendrick Bourne,WR,NE,28,94,101.70361912250519,-7.703619122505188,-0.2751292543751852
2024,00-0033375,Tim Patrick,WR,DET,33,141,152.67886355891824,-11.678863558918238,-0.35390495633085567
2024,00-0033526,Samaje Perine,RB,KC,28,288,225.0260729789734,62.97392702102661,2.249068822179521
2024,00-0033553,James Conner,RB,ARI,47,483,411.70285272598267,71.29714727401733,1.5169605802982413
2024,00-0033555,Mack Hollins,WR,BUF,31,90,100.36729967966676,-10.367299679666758,-0.3344290219247341
2024,00-0033589,David Moore,WR,CAR,32,60,98.81145404279232,-38.81145404279232,-1.21285793883726
2024,00-0033591,Noah Brown,WR,WAS,35,83,150.49516479671001,-67.49516479671001,-1.9284332799060002
2024,00-0033699,Austin Ekeler,RB,WAS,35,424,307.56834292411804,116.43165707588196,3.3266187735966266
2024,00-0033858,Jonnu Smith,TE,MIA,88,510,437.33948570489883,72.66051429510117,0.8256876624443318
2024,00-0033881,Evan Engram,TE,JAX,47,150,229.47011586278677,-79.47011586278677,-1.6908535289954632
2024,00-0033885,David Njoku,TE,CLE,64,251,286.75212836265564,-35.75212836265564,-0.5586270056664944
2024,00-0033897,Joe Mixon,RB,HOU,36,360,312.86680793762207,47.13319206237793,1.3092553350660534
2024,00-0033906,Alvin Kamara,RB,NO,68,542,540.3516169786453,1.6483830213546753,0.02424092678462704
2024,00-0033908,Cooper Kupp,WR,LA,67,269,309.35985688120127,-40.35985688120127,-0.6023859236000192
2024,00-0033921,Chris Godwin,WR,TB,50,350,241.08099347352982,108.91900652647018,2.1783801305294035
2024,00-0034159,Will Dissly,TE,LAC,50,303,272.12990932911634,30.870090670883656,0.6174018134176734
2024,00-0034270,Tyler Conklin,TE,NYJ,51,262,277.19330962747335,-15.193309627473354,-0.29790803191124243
2024,00-0034348,Courtland Sutton,WR,DEN,81,179,279.47850757837296,-100.47850757837296,-1.2404754022021354
2024,00-0034351,Dallas Goedert,TE,PHI,42,257,201.05362287163734,55.946377128362656,1.3320565982943484
2024,00-0034364,Jordan Akins,TE,CLE,40,187,179.9893777370453,7.010622262954712,0.17526555657386786
2024,00-0034383,Dalton Schultz,TE,HOU,53,214,253.82756516337395,-39.82756516337395,-0.7514634936485651
2024,00-0034407,Ray-Ray McCloud,WR,ATL,62,335,342.6625486910343,-7.662548691034317,-0.12358949501668313
2024,00-0034521,Allen Lazard,WR,NYJ,37,155,131.27521595358849,23.724784046411514,0.6412103796327436
2024,00-0034753,Mark Andrews,TE,BAL,55,188,202.7129685867112,-14.712968586711213,-0.2675085197583857
2024,00-0034775,Christian Kirk,WR,JAX,27,113,115.84831649065018,-2.848316490650177,-0.10549320335741397
2024,00-0034827,DJ Moore,WR,CHI,98,588,538.5910980701447,49.40890192985535,0.5041724686719934
2024,00-0034829,Mike Gesicki,TE,CIN,65,245,281.2072588354349,-36.207258835434914,-0.5570347513143835
2024,00-0034837,Calvin Ridley,WR,TEN,64,231,242.89320409297943,-11.893204092979431,-0.1858313139528036
2024,00-0034844,Saquon Barkley,RB,PHI,33,245,231.3446998000145,13.655300199985504,0.41379697575713603
2024,00-0034960,Jakobi Meyers,WR,LV,87,293,323.56691594421864,-30.566915944218636,-0.3513438614278006
2024,00-0034972,Alexander Mattison,RB,LV,36,314,272.1960244178772,41.8039755821228,1.1612215439478555
2024,00-0034975,Justice Hill,RB,BAL,42,438,374.2703716158867,63.72962838411331,1.5173721043836506
2024,00-0034981,Foster Moreau,TE,NO,32,158,127.64705015718937,30.35294984281063,0.9485296825878322
2024,00-0035208,Olamide Zaccheaus,WR,WAS,45,284,227.86107793450356,56.138922065496445,1.2475316014554767
2024,00-0035216,Diontae Johnson,WR,CAR,30,86,114.77083277702332,-28.770832777023315,-0.9590277592341102
2024,00-0035229,T.J. Hockenson,TE,MIN,41,145,182.57256269454956,-37.57256269454956,-0.9164039681597456
2024,00-0035261,Tony Pollard,RB,TEN,41,221,316.784161567688,-95.78416156768799,-2.3361990626265365
2024,00-0035406,Lil'Jordan Humphrey,WR,DEN,31,192,167.22375923395157,24.77624076604843,0.7992335730983363
2024,00-0035500,Greg Dortch,WR,ARI,37,294,215.88540172576904,78.11459827423096,2.1112053587629993
2024,00-0035535,Darius Slayton,WR,NYG,39,124,135.7312729358673,-11.73127293586731,-0.3008018701504437
2024,00-0035640,DK Metcalf,WR,SEA,66,263,258.80187358520925,4.1981264147907495,0.06360797598167829
2024,00-0035644,Noah Fant,TE,SEA,48,277,224.41281300783157,52.58718699216843,1.0955663956701756
2024,00-0035659,Terry McLaurin,WR,WAS,82,292,328.37639083340764,-36.37639083340764,-0.4436145223586301
2024,00-0035676,A.J. Brown,WR,PHI,67,353,241.61393611505628,111.38606388494372,1.6624785654469214
2024,00-0035685,David Montgomery,RB,DET,36,365,326.41971158981323,38.58028841018677,1.0716746780607438
2024,00-0035700,Josh Jacobs,RB,GB,36,403,317.2953202724457,85.70467972755432,2.3806855479876208
2024,00-0035719,Deebo Samuel Sr.,WR,SF,51,421,289.77438950538635,131.22561049461365,2.5730511861688945
2024,00-0036040,Juwan Johnson,TE,NO,50,212,217.90390701591969,-5.903907015919685,-0.1180781403183934
2024,00-0036139,Rico Dowdle,RB,DAL,39,272,297.4082967042923,-25.408296704292297,-0.6514947872895458
2024,00-0036158,J.K. Dobbins,RB,LAC,32,194,270.751038312912,-76.75103831291199,-2.3984699472784996
2024,00-0036182,Nick Westbrook-Ikhine,WR,TEN,32,124,77.90959043055773,46.09040956944227,1.440325299045071
2024,00-0036244,Colby Parkinson,TE,LA,30,160,141.5626037120819,18.43739628791809,0.6145798762639364
2024,00-0036252,Michael Pittman,WR,IND,69,259,291.21264243125916,-32.212642431259155,-0.4668498903081035
2024,00-0036259,Jauan Jennings,WR,SF,77,238,288.2703352868557,-50.2703352868557,-0.652861497231892
2024,00-0036261,Brandon Aiyuk,WR,SF,25,102,100.41696560382843,1.5830343961715698,0.06332137584686291
2024,00-0036275,D'Andre Swift,RB,CHI,42,405,346.9966492652893,58.00335073471069,1.3810321603502544
2024,00-0036290,Cole Kmet,TE,CHI,47,181,192.51282842457294,-11.512828424572945,-0.24495379626750946
2024,00-0036309,Darnell Mooney,WR,ATL,64,275,275.7130908370018,-0.7130908370018005,-0.011142044328153133
2024,00-0036322,Justin Jefferson,WR,MIN,103,487,449.22167260944843,37.77832739055157,0.3667798775781704
2024,00-0036358,CeeDee Lamb,WR,DAL,101,537,460.82109072059393,76.17890927940607,0.7542466265287723
2024,00-0036407,Jerry Jeudy,WR,CLE,90,387,323.4502844810486,63.549715518951416,0.7061079502105707
2024,00-0036410,Tee Higgins,WR,CIN,73,228,258.48611236794386,-30.48611236794386,-0.4176179776430669
2024,00-0036427,Tyler Johnson,WR,LA,26,183,114.71613484621048,68.28386515378952,2.6263025059149814
2024,00-0036550,Rashod Bateman,WR,BAL,45,184,167.2852586582303,16.714741341769695,0.37143869648377076
2024,00-0036554,Nico Collins,WR,HOU,68,365,338.60743556171656,26.392564438283443,0.38812594762181485
2024,00-0036555,Chuba Hubbard,RB,CAR,43,245,349.553906917572,-104.55390691757202,-2.431486207385396
2024,00-0036613,Jaylen Waddle,WR,MIA,58,259,261.6548150777817,-2.6548150777816772,-0.04577267375485646
2024,00-0036626,Dyami Brown,WR,WAS,30,218,215.85866177082062,2.1413382291793823,0.0713779409726461
2024,00-0036637,Noah Gray,TE,KC,40,210,194.9596827449277,15.040317255072296,0.37600793137680727
2024,00-0036849,Tutu Atwell,WR,LA,42,126,181.49421429634094,-55.49421429634094,-1.3212908165795463
2024,00-0036875,Rhamondre Stevenson,RB,NE,33,233,260.12791216373444,-27.127912163734436,-0.822057944355589
2024,00-0036893,Najee Harris,RB,PIT,36,329,314.95141220092773,14.048587799072266,0.3902385499742298
2024,00-0036894,Pat Freiermuth,TE,PIT,65,281,269.1353436112404,11.864656388759613,0.1825331752116862
2024,00-0036900,Ja'Marr Chase,WR,CIN,127,787,565.7983402125537,221.20165978744626,1.7417453526570583
2024,00-0036912,DeVonta Smith,WR,PHI,68,299,267.94090911746025,31.05909088253975,0.4567513365079373
2024,00-0036963,Amon-Ra St. Brown,WR,DET,115,412,522.7210105322301,-110.72101053223014,-0.9627913959324365
2024,00-0036970,Kyle Pitts,TE,ATL,47,272,200.18178932368755,71.81821067631245,1.528047035666222
2024,00-0036973,Travis Etienne,RB,JAX,39,296,317.926700592041,-21.926700592041016,-0.5622230921036164
2024,00-0036980,Elijah Moore,WR,CLE,61,133,244.3177863061428,-111.3177863061428,-1.8248817427236523
2024,00-0036988,Josh Palmer,WR,LAC,39,92,143.14623698592186,-51.14623698592186,-1.3114419739979961
2024,00-0036997,Javonte Williams,RB,DEN,52,395,440.70242834091187,-45.702428340911865,-0.878892852709844
2024,00-0037228,Jaylen Warren,RB,PIT,38,315,286.74729919433594,28.252700805664062,0.74349212646484375
2024,00-0037238,Drake London,WR,ATL,100,327,338.79828756768256,-11.798287567682564,-0.11798287567682525
2024,00-0037239,Chris Olave,WR,NO,32,121,128.3160724453628,-7.316072445362806,-0.2286272639175877
2024,00-0037240,Jameson Williams,WR,DET,58,447,323.0706021040678,123.9293978959322,2.136713756826417
2024,00-0037247,George Pickens,WR,PIT,59,215,232.19819828867912,-17.198198288679123,-0.2914948862487985
2024,00-0037248,James Cook,RB,BUF,32,260,269.5002648830414,-9.500264883041382,-0.2968832775950432
2024,00-0037256,Rachaad White,RB,TB,51,516,451.4935510158539,64.50644898414612,1.2648323330224736
2024,00-0037261,Khalil Shakir,WR,BUF,76,597,455.9585140943527,141.04148590564728,1.8558090250743062
2024,00-0037267,Jerome Ford,RB,CLE,37,294,315.9268207550049,-21.926820755004883,-0.5926167771622936
2024,00-0037291,Jalen Nailor,WR,MIN,28,106,100.55333637818694,5.446663621813059,0.19452370077903786
2024,00-0037664,Alec Pierce,WR,IND,37,118,122.49006401002407,-4.490064010024071,-0.12135308135200201
2024,00-0037666,Jalen Tolbert,WR,DAL,49,166,165.71552005037665,0.28447994962334633,0.005805713257618443
2024,00-0037740,Garrett Wilson,WR,NYJ,101,442,433.0543506219983,8.94564937800169,0.08857078592080905
2024,00-0037744,Trey McBride,TE,ARI,111,513,525.5049506127834,-12.504950612783432,-0.11265721272777847
2024,00-0037801,KaVontae Turpin,WR,DAL,31,260,172.51672998070717,87.48327001929283,2.822040968364285
2024,00-0037809,Chig Okonkwo,TE,TEN,52,253,244.3194067031145,8.68059329688549,0.16693448647856712
2024,00-0037816,Romeo Doubs,WR,GB,46,135,166.94847202301025,-31.948472023010254,-0.694532000500223
2024,00-0037837,Calvin Austin III,WR,PIT,36,152,142.18970470130444,9.810295298695564,0.2725082027415442
2024,00-0037838,Isaiah Likely,TE,BAL,42,256,195.72559100016952,60.274408999830484,1.4351049761864396
2024,00-0037840,Kyren Williams,RB,LA,34,195,263.46914944052696,-68.46914944052696,-2.013798512956675
2024,00-0038041,Jake Ferguson,TE,DAL,59,309,333.56136989593506,-24.56136989593506,-0.4162944050158486
2024,00-0038117,Wan'Dale Robinson,WR,NYG,93,361,433.1697151660919,-72.16971516609192,-0.7760184426461497
2024,00-0038120,Breece Hall,RB,NYJ,57,496,440.4732020497322,55.52679795026779,0.9741543500046984
2024,00-0038124,Christian Watson,WR,GB,29,149,112.83473542332649,36.16526457667351,1.2470780888508104
2024,00-0038129,Cade Otton,TE,TB,59,311,267.8460400030017,43.15395999699831,0.7314230507965812
2024,00-0038134,Kenneth Walker III,RB,SEA,46,363,377.980185508728,-14.980185508728027,-0.32565620671147905
2024,00-0038393,Dontayvion Wicks,WR,GB,39,139,148.26804392784834,-9.268043927848339,-0.2376421519961115
2024,00-0038542,Bijan Robinson,RB,ATL,61,531,526.3588695526123,4.641130447387695,0.07608410569487897
2024,00-0038543,Jaxon Smith-Njigba,WR,SEA,100,477,453.59622564772144,23.40377435227856,0.2340377435227859
2024,00-0038544,Quentin Johnston,WR,LAC,55,306,240.8318492397666,65.1681507602334,1.1848754683678808
2024,00-0038547,Luke Schoonmaker,TE,DAL,27,97,121.84906049072742,-24.849060490727425,-0.9203355737306455
2024,00-0038559,Michael Wilson,WR,ARI,47,130,180.34834644198418,-50.34834644198418,-1.071241413659238
2024,00-0038563,Tre Tucker,WR,LV,47,208,196.83150693774223,11.168493062257767,0.23762751196293125
2024,00-0038589,Josh Whyle,TE,TEN,28,143,126.73194333910942,16.26805666089058,0.5810020236032348
2024,00-0038597,Chase Brown,RB,CIN,54,326,374.4000921547413,-48.40009215474129,-0.8962980028655801
2024,00-0038606,Parker Washington,WR,JAX,32,108,122.0719456076622,-14.071945607662201,-0.4397483002394438
2024,00-0038608,Kayshon Boutte,WR,NE,43,150,140.65517754852772,9.344822451472282,0.2173214523598209
2024,00-0038619,Andrei Iosivas,WR,CIN,36,67,124.07386219315231,-57.07386219315231,-1.5853850609208977
2024,00-0038621,Demario Douglas,WR,NE,66,359,327.7008954882622,31.299104511737823,0.474228856238452
2024,00-0038933,Dalton Kincaid,TE,BUF,44,274,252.95750707015395,21.04249292984605,0.47823847567831934
2024,00-0038935,Brenton Strange,TE,JAX,40,183,172.37401531636715,10.62598468363285,0.2656496170908213
2024,00-0038976,Marvin Mims Jr.,WR,DEN,39,475,281.34739746153355,193.65260253846645,4.9654513471401645
2024,00-0038977,Tank Dell,WR,HOU,51,164,238.3676133453846,-74.3676133453846,-1.4581884969683252
2024,00-0038979,Cedric Tillman,WR,CLE,29,104,111.61002671718597,-7.610026717185974,-0.262414714385723
2024,00-0038994,Jordan Addison,WR,MIN,63,213,267.94418919086456,-54.94418919086456,-0.8721299871565807
2024,00-0038996,Tucker Kraft,TE,GB,50,456,251.41702592372894,204.58297407627106,4.09165948152542
2024,00-0038997,Josh Downs,WR,IND,72,396,326.20182897150517,69.79817102849483,0.9694190420624288
2024,00-0039032,Tyjae Spears,RB,TEN,30,255,227.21215391159058,27.787846088409424,0.9262615362803137
2024,00-0039040,De'Von Achane,RB,MIA,78,665,650.1557130813599,14.844286918640137,0.19031137075179635
2024,00-0039064,Zay Flowers,WR,BAL,74,463,384.2838078811765,78.71619211882353,1.0637323259300482
2024,00-0039065,Sam LaPorta,TE,DET,60,343,313.10484098270535,29.895159017294645,0.49825265028824445
2024,00-0039075,Puka Nacua,WR,LA,79,518,424.35287168622017,93.64712831377983,1.1854066875162004
2024,00-0039139,Jahmyr Gibbs,RB,DET,52,552,482.376396715641,69.62360328435898,1.3389154477761342
2024,00-0039146,Jayden Reed,WR,GB,55,380,295.4381271600723,84.56187283992767,1.5374885970895948
2024,00-0039165,Zach Charbonnet,RB,SEA,42,329,354.32483077049255,-25.324830770492554,-0.6029721612022039
2024,00-0039337,Malik Nabers,WR,NYG,109,462,435.45639207959175,26.54360792040825,0.2435193387193425
2024,00-0039338,Brock Bowers,TE,LV,112,596,495.84760412573814,100.15239587426186,0.8942178203059092
2024,00-0039342,Xavier Legette,WR,CAR,49,112,174.86236713081598,-62.86236713081598,-1.2829054516493057
2024,00-0039356,Ja'Tavion Sanders,TE,CAR,33,190,168.00272452831268,21.997275471687317,0.6665841052026463
2024,00-0039361,Bucky Irving,RB,TB,47,528,454.13655710220337,73.86344289779663,1.5715626148467365
2024,00-0039384,Tyrone Tracy Jr.,RB,NYG,38,281,267.08777721598744,13.912222784012556,0.36611112589506767
2024,00-0039424,Devaughn Vele,WR,DEN,41,127,148.93675003573298,-21.936750035732985,-0.5350426837983655
2024,00-0039491,Jalen Coker,WR,CAR,32,171,120.07962119579315,50.92037880420685,1.591261837631464
2024,00-0039793,AJ Barner,TE,SEA,30,164,156.13062316179276,7.869376838207245,0.26231256127357483
2024,00-0039847,Theo Johnson,TE,NYG,29,149,131.52778697013855,17.47221302986145,0.602490104477981
2024,00-0039849,Marvin Harrison Jr.,WR,ARI,62,148,214.97177316062152,-66.97177316062152,-1.0801898896874438
2024,00-0039855,Jalen McMillan,WR,TB,37,133,148.2594501823187,-15.259450182318687,-0.4124175724950996
2024,00-0039868,Troy Franklin,WR,DEN,28,163,167.35990130901337,-4.359901309013367,-0.15571076103619136
2024,00-0039880,Malik Washington,WR,MIA,26,123,131.53331398963928,-8.533313989639282,-0.32820438421689524
2024,00-0039893,Brian Thomas Jr.,WR,JAX,87,562,369.3561588851735,192.6438411148265,2.21429702430835
2024,00-0039894,Xavier Worthy,WR,KC,59,407,322.9813421666622,84.01865783333778,1.4240450480226747
2024,00-0039901,Keon Coleman,WR,BUF,29,215,113.11464640498161,101.88535359501839,3.5132880550006336
2024,00-0039915,Ladd McConkey,WR,LAC,82,396,335.0347473397851,60.9652526602149,0.7434786909782306
2024,00-0039916,Ricky Pearsall,WR,SF,31,114,117.68852782063186,-3.6885278206318617,-0.11898476840747944
2024,00-0039919,Rome Odunze,WR,CHI,54,253,219.4035406857729,33.596459314227104,0.6221566539671686
2025,00-0030061,Zach Ertz,TE,WAS,50,123,199.163983091712,-76.163983091712,-1.5232796618342401
2025,00-0030279,Keenan Allen,WR,LAC,81,231,309.9551300369203,-78.95513003692031,-0.9747546918138309
2025,00-0030506,Travis Kelce,TE,KC,76,424,344.28511318564415,79.71488681435585,1.0488800896625776
2025,00-0031381,Davante Adams,WR,LA,60,117,195.10167855024338,-78.10167855024338,-1.301694642504056
2025,00-0031408,Mike Evans,WR,TB,30,37,102.20207777619362,-65.20207777619362,-2.1734025925397873
2025,00-0031588,Stefon Diggs,WR,NE,85,354,358.41209963709116,-4.41209963709116,-0.05190705455401331
2025,00-0032385,Sterling Shepard,WR,TB,39,149,181.65006494522095,-32.65006494522095,-0.8371811524415628
2025,00-0033090,Hunter Henry,TE,NE,60,335,268.8083989471197,66.19160105288029,1.103193350881338
2025,00-0033110,Tyler Higbee,TE,LA,25,140,131.1933805346489,8.806619465351105,0.35226477861404404
2025,00-0033280,Christian McCaffrey,RB,SF,102,700,655.8387123905122,44.16128760948777,0.43295380009301765
2025,00-0033288,George Kittle,TE,SF,57,252,271.76702174544334,-19.767021745443344,-0.34678985518321626
2025,00-0033293,Aaron Jones,RB,MIN,28,227,234.15364623069763,-7.153646230697632,-0.2554873653820583
2025,00-0033307,Kendrick Bourne,WR,SF,37,165,145.94619131088257,19.05380868911743,0.5149678024085795
2025,00-0033555,Mack Hollins,WR,NE,46,108,184.0460001528263,-76.04600015282631,-1.6531739163657895
2025,00-0033857,JuJu Smith-Schuster,WR,KC,33,191,153.8333115875721,37.1666884124279,1.1262632852250887
2025,00-0033858,Jonnu Smith,TE,PIT,38,179,232.58505803346634,-53.58505803346634,-1.4101331061438511
2025,00-0033881,Evan Engram,TE,DEN,50,302,265.0816466808319,36.91835331916809,0.7383670663833621
2025,00-0033885,David Njoku,TE,CLE,33,160,143.33963581174612,16.66036418825388,0.504859520856178
2025,00-0033906,Alvin Kamara,RB,NO,33,202,242.1296136379242,-40.129613637924194,-1.216048898118915
2025,00-0033908,Cooper Kupp,WR,SEA,47,293,195.5846876502037,97.4153123497963,2.0726662202084314
2025,00-0033921,Chris Godwin Jr.,WR,TB,33,206,137.7463095486164,68.25369045138359,2.068293650041927
2025,00-0033955,Jeremy McNichols,RB,WAS,25,222,209.1955394744873,12.804460525512695,0.5121784210205078
2025,00-0034348,Courtland Sutton,WR,DEN,74,222,261.7882692217827,-39.788269221782684,-0.5376793138078745
2025,00-0034351,Dallas Goedert,TE,PHI,60,234,255.10153205692768,-21.10153205692768,-0.3516922009487951
2025,00-0034383,Dalton Schultz,TE,HOU,82,358,348.63422207534313,9.365777924656868,0.11421680395922978
2025,00-0034753,Mark Andrews,TE,BAL,48,101,191.54521168768406,-90.54521168768406,-1.8863585768267512
2025,00-0034775,Christian Kirk,WR,HOU,28,115,131.5608195066452,-16.560819506645203,-0.5914578395230431
2025,00-0034827,DJ Moore,WR,CHI,50,207,237.19441444426775,-30.19441444426775,-0.6038882888853551
2025,00-0034829,Mike Gesicki,TE,CIN,28,63,115.08361086249352,-52.083610862493515,-1.8601289593747685
2025,00-0034844,Saquon Barkley,RB,PHI,37,296,304.6934702396393,-8.693470239639282,-0.23495865512538636
2025,00-0034960,Jakobi Meyers,WR,JAX,42,129,172.84927552752197,-43.84927552752197,-1.044030369702905
2025,00-0034960,Jakobi Meyers,WR,LV,33,153,148.92614555358887,4.073854446411133,0.12345013473973163
2025,00-0035208,Olamide Zaccheaus,WR,CHI,39,138,172.84869140386581,-34.848691403865814,-0.8935561898427132
2025,00-0035229,T.J. Hockenson,TE,MIN,51,219,227.57956752181053,-8.579567521810532,-0.16822681415314783
2025,00-0035261,Tony Pollard,RB,TEN,33,203,230.79340076446533,-27.793400764465332,-0.8422242655898581
2025,00-0035500,Greg Dortch,WR,ARI,29,194,189.86011238396168,4.1398876160383224,0.1427547453806317
2025,00-0035535,Darius Slayton,WR,NYG,37,198,145.8742355108261,52.12576448917389,1.408804445653348
2025,00-0035640,DK Metcalf,WR,PIT,59,414,255.89602693915367,158.10397306084633,2.679728356963499
2025,00-0035644,Noah Fant,TE,CIN,34,174,175.83418838307261,-1.8341883830726147,-0.05394671714919425
2025,00-0035659,Terry McLaurin,WR,WAS,38,93,127.02421065047383,-34.02421065047383,-0.8953739644861535
2025,00-0035662,Marquise Brown,WR,KC,49,190,211.15508617833257,-21.155086178332567,-0.4317364526190323
2025,00-0035676,A.J. Brown,WR,PHI,78,268,283.14493030309677,-15.144930303096771,-0.19416577311662514
2025,00-0035689,Dawson Knox,TE,BUF,36,183,165.17820647358894,17.821793526411057,0.49504982017808463
2025,00-0035700,Josh Jacobs,RB,GB,36,304,290.26703256368637,13.73296743631363,0.3814713176753796
2025,00-0035719,Deebo Samuel Sr.,WR,WAS,72,466,421.19552513957024,44.804474860429764,0.622284373061524
2025,00-0036040,Juwan Johnson,TE,NO,77,362,337.51789408922195,24.482105910778046,0.31794942741270177
2025,00-0036139,Rico Dowdle,RB,CAR,39,350,328.84193754196167,21.15806245803833,0.5425144220009825
2025,00-0036223,Jonathan Taylor,RB,IND,46,434,388.74471521377563,45.255284786224365,0.9838105388309643
2025,00-0036244,Colby Parkinson,TE,LA,43,271,240.33960422873497,30.66039577126503,0.7130324597968616
2025,00-0036252,Michael Pittman,WR,IND,80,268,336.7291166745126,-68.72911667451262,-0.8591139584314078
2025,00-0036259,Jauan Jennings,WR,SF,55,181,202.9605295942165,-21.960529594216496,-0.39928235625848174
2025,00-0036275,D'Andre Swift,RB,CHI,34,348,313.3005657196045,34.69943428039551,1.0205715964822213
2025,00-0036290,Cole Kmet,TE,CHI,30,149,163.52941516041756,-14.529415160417557,-0.4843138386805853
2025,00-0036309,Darnell Mooney,WR,ATL,32,73,124.0928885936737,-51.092888593673706,-1.5966527685523033
2025,00-0036322,Justin Jefferson,WR,MIN,84,451,418.5499434284866,32.450056571513414,0.38631019727992183
2025,00-0036358,CeeDee Lamb,WR,DAL,75,323,330.8341407775879,-7.834140777587891,-0.10445521036783864
2025,00-0036407,Jerry Jeudy,WR,CLE,50,166,182.1861484721303,-16.1861484721303,-0.3237229694426057
2025,00-0036410,Tee Higgins,WR,CIN,59,166,203.49683845229447,-37.49683845229447,-0.6355396347846516
2025,00-0036415,Van Jefferson,WR,TEN,29,83,99.93713024258614,-16.937130242586136,-0.5840389738822805
2025,00-0036554,Nico Collins,WR,HOU,71,324,262.46566523611546,61.534334763884544,0.8666807713223177
2025,00-0036555,Chuba Hubbard,RB,CAR,30,291,250.33979678153992,40.66020321846008,1.3553401072820024
2025,00-0036613,Jaylen Waddle,WR,MIA,64,228,254.26308561861515,-26.26308561861515,-0.4103607127908617
2025,00-0036875,Rhamondre Stevenson,RB,NE,32,263,222.58237290382385,40.41762709617615,1.2630508467555046
2025,00-0036894,Pat Freiermuth,TE,PIT,41,255,194.280740134418,60.71925986558199,1.480957557697122
2025,00-0036900,Ja'Marr Chase,WR,CIN,125,640,591.2181513495743,48.78184865042567,0.3902547892034058
2025,00-0036912,DeVonta Smith,WR,PHI,77,293,336.23079097270966,-43.230790972709656,-0.5614388438014241
2025,00-0036919,Kenneth Gainwell,RB,PIT,73,528,573.6058449745178,-45.60584497451782,-0.6247376023906552
2025,00-0036924,Michael Carter,RB,ARI,33,257,228.47952795028687,28.520472049713135,0.8642567287791861
