"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rec_attempt","rec_air_yards","rec_yards_gained","rec_yards_gained_exp","rec_touchdown","rec_touchdown_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","route_participation_proxy","team_rec_yds_exp","receiving_market_share"
"2021",22,"00-0032134","C.J. Uzomah","TE","CIN",2,1.74,2,-3,11,9.27,0,0.04,3.1,2.9,0.2,-0.04,1.74,9.27,1
,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0032062","Blake Bell","TE","KC",0,0,0,0,0,0,0,0,0.3,0.64,-0.34,-0.06,0,97.35,0
"2021",18,"00-0033858","Jonnu Smith","TE","NE",0,0,0,0,0,0,0,0,0.5,0.71,-0.21,-0.01,0,48.6,0
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0037838","Isaiah Likely","TE","BAL",0,2.98,4,19,0,27.74,0,0.32,0,7.69,-7.69,-0.32,2.98,96.43,0.287669812299077
"2022",1,"00-0036145","Lawrence Cager","TE","NYJ",0,0.72,1,14,0,12.72,0,0,0,2.01,-2.01,0,0.72,45.44,0.279929577464789
"2022",1,"00-0034753","Mark Andrews","TE","BAL",5,4.25,7,99,52,68.69,0,0.3,10.2,12.94,-2.74,-0.3,4.25,96.43,0.712330187700923
"2022",1,"00-0034270","Tyler Conklin","TE","NYJ",4,5.17,7,11,16,32.72,1,0.48,11.6,11.35,0.25,0.52,5.17,45.44,0.720070422535211
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0033110","Tyler Higbee","TE","LA",5,8.65,11,19,39,66.21,0,0.05,8.9,15.58,-6.68,-0.05,8.65,66.21,1
"2022",1,"00-0035689","Dawson Knox","TE","BUF",1,1.72,2,3,5,16.04,0,0.01,1.5,3.36,-1.86,-0.01,1.72,16.04,1
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0034365","Ian Thomas","TE","CAR",2,1.9,3,33,53,27.14,0,0.01,7.3,4.66,2.64,-0.01,1.9,29.01,0.93553946914857
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0036232","Harrison Bryant","TE","CLE",2,2.39,4,54,18,37.81,0,0.17,3.8,7.18,-3.38,-0.17,2.39,43.5,0.869195402298851
"2022",1,"00-0037005","Tommy Tremble","TE","CAR",1,0.77,1,-1,1,1.87,0,0.6,1.1,4.57,-3.47,-0.6,0.77,29.01,0.0644605308514305
"2022",1,"00-0033885","David Njoku","TE","CLE",1,0.74,1,2,7,5.69,0,0,1.7,1.32,0.38,0,0.74,43.5,0.130804597701149
"2022",1,"00-0034159","Will Dissly","TE","SEA",3,2.05,3,12,43,20.55,1,0.02,13.3,4.24,9.06,0.98,2.05,66.2,0.310422960725076
"2022",1,"00-0034959","Andrew Beck","TE","DEN",2,2.22,3,23,52,28.34,0,0.02,7.2,5.16,2.04,-0.02,2.22,64.7,0.438021638330757
"2022",1,"00-0035644","Noah Fant","TE","SEA",3,3.12,4,15,16,27.4,0,0.24,4.6,7.31,-2.71,-0.24,3.12,66.2,0.413897280966767
"2022",1,"00-0036423","Albert Okwuegbunam","TE","DEN",5,4.26,6,7,33,28.04,0,0.33,8.3,9.04,-0.739999999999998,-0.33,4.26,64.7,0.43338485316847
"2022",1,"00-0036244","Colby Parkinson","TE","SEA",2,1.15,2,29,43,18.25,1,0.24,12.3,4.4,7.9,0.76,1.15,66.2,0.275679758308157
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0033576","Eric Saubert","TE","DEN",0,0.41,1,16,0,6.8,0,0.41,0,3.54,-3.54,-0.41,0.41,64.7,0.105100463678516
"2022",1,"00-0031690","Eric Tomlinson","TE","DEN",0,0.5,1,3,0,1.52,0,0.5,0,3.66,-3.66,-0.5,0.5,64.7,0.0234930448222566
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0033246","Johnny Mundt","TE","MIN",3,2.61,3,3,17,23.17,0,0.02,4.7,5.02,-0.319999999999999,-0.02,2.61,37.99,0.609897341405633
"2022",1,"00-0034970","Irv Smith","TE","MIN",0,1.39,2,3,0,10.32,0,0.05,0,2.72,-2.72,-0.05,1.39,37.99,0.271650434324822
"2022",1,"00-0035823","Ben Ellefson","TE","MIN",1,0.8,1,1,2,4.5,0,0.06,1.2,1.58,-0.38,-0.06,0.8,37.99,0.118452224269545
"2022",1,"00-0033757","Robert Tonyan","TE","GB",3,3.6,5,23,36,29.87,0,0.38,6.6,8.89,-2.29,-0.38,3.6,55.73,0.535977032119146
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0036250","Tyler Davis","TE","GB",1,0.81,1,1,3,4.84,0,0,1.3,1.3,0,0,0.81,55.73,0.086847299479634
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0036332","Josiah Deguara","TE","GB",2,1.58,2,18,28,21.02,0,0,4.8,3.7,1.1,0,1.58,55.73,0.37717566840122
"2022",1,"00-0033439","Pharaoh Brown","TE","HOU",1,0.65,1,10,17,9.72,0,0,2.7,1.64,1.06,0,0.65,40.39,0.24065362713543
"2022",1,"00-0036556","Brevin Jordan","TE","HOU",1,1.53,2,7,5,12.13,0,0,1.5,2.76,-1.26,0,1.53,40.39,0.300321861846992
"2022",1,"00-0033879","O.J. Howard","TE","HOU",2,1.03,2,33,38,18.54,2,0.8,17.8,7.71,10.09,1.2,1.03,40.39,0.459024511017579
"2022",1,"00-0036876","Kylen Granson","TE","IND",3,5.32,7,37,22,47.43,0,0.01,5.2,10.13,-4.93,-0.01,5.32,60.18,0.788135593220339
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0033217","Mo Alie-Cox","TE","IND",2,1.3,2,13,26,12.75,0,0.01,4.6,2.61,1.99,-0.01,1.3,60.18,0.211864406779661
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0037168","Armani Rogers","TE","WAS",1,0.88,1,-4,23,6.38,0,0,3.3,1.53,1.77,0,0.88,64.42,0.0990375659733002
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0031260","Logan Thomas","TE","WAS",3,3.71,6,70,45,51.36,0,0.54,7.5,12.06,-4.56,-0.54,3.71,64.42,0.79726792921453
"2022",1,"00-0033881","Evan Engram","TE","JAX",4,2.96,4,24,28,28.07,0,0.01,6.8,6.93,-0.13,-0.01,2.96,28.07,1
"2022",1,"00-0036628","John Bates","TE","WAS",0,0.79,1,3,0,6.68,0,0,0,1.47,-1.47,0,0.79,64.42,0.10369450481217
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0030506","Travis Kelce","TE","KC",8,5.9,9,95,121,84.68,1,0.58,26.1,17.87,8.23,0.42,5.9,95.38,0.88781715244286
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0036637","Noah Gray","TE","KC",1,1.16,2,14,10,9.74,0,0.81,2,7.01,-5.01,-0.81,1.16,95.38,0.102117844411826
"2022",1,"00-0030061","Zach Ertz","TE","ARI",2,2.67,4,22,14,21.32,1,0.85,11.4,11.01,0.390000000000001,0.15,2.67,21.32,1
"2022",1,"00-0035547","Joe Fortson","TE","KC",1,0.54,1,1,1,0.96,1,0.54,7.1,3.85,3.25,0.46,0.54,95.38,0.0100650031453135
"2022",1,"00-0033895","Gerald Everett","TE","LAC",3,2.68,4,30,54,26.92,1,0.88,14.4,10.66,3.74,0.12,2.68,58.26,0.462066598008926
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0031610","Darren Waller","TE","LV",4,3.58,6,83,79,59.77,0,0.53,11.9,12.71,-0.81,-0.53,3.58,59.77,1
"2022",1,"00-0037011","Tre' McKitty","TE","LAC",3,3.32,4,14,24,30.09,0,0.28,5.4,7.99,-2.59,-0.28,3.32,58.26,0.516477857878476
"2022",1,"00-0031384","Richard Rodgers","TE","LAC",0,0.67,1,1,0,1.25,0,0.67,0,4.83,-4.83,-0.67,0.67,58.26,0.0214555441125987
"2022",1,"00-0033090","Hunter Henry","TE","NE",2,1.91,3,38,20,29.82,0,0.05,4,5.22,-1.22,-0.05,1.91,62.88,0.474236641221374
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0034798","Durham Smythe","TE","MIA",1,1.31,2,12,14,16.67,0,0.01,2.4,3,-0.6,-0.01,1.31,22.56,0.738918439716312
"2022",1,"00-0033858","Jonnu Smith","TE","NE",3,2.9,4,26,33,33.06,0,0.02,6.3,6.31,-0.00999999999999979,-0.02,2.9,62.88,0.525763358778626
"2022",1,"00-0034829","Mike Gesicki","TE","MIA",1,0.82,1,0,1,5.89,0,0.01,1.1,1.48,-0.38,-0.01,0.82,22.56,0.261081560283688
"2022",1,"00-0036970","Kyle Pitts","TE","ATL",2,4.61,7,93,19,74.79,0,0.04,3.9,12.32,-8.42,-0.04,4.61,98.21,0.761531412279809
"2022",1,"00-0035572","Parker Hesse","TE","ATL",1,1.47,2,9,5,12.88,0,0.2,1.5,3.97,-2.47,-0.2,1.47,98.21,0.131147540983607
"2022",1,"00-0036040","Juwan Johnson","TE","NO",2,3.1,5,56,43,44.29,0,0.44,6.3,10.19,-3.89,-0.44,3.1,49.72,0.890788415124698
"2022",1,"00-0033357","Taysom Hill","TE","NO",1,0.8,1,2,2,5.43,0,0.01,15.3,4.74,10.56,0.84,0.8,49.72,0.109211584875302
"2022",1,"00-0033455","Anthony Firkser","TE","ATL",1,1.49,2,8,6,10.54,0,0.18,1.6,3.64,-2.04,-0.18,1.49,98.21,0.107321046736585
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0032141","Geoff Swaim","TE","TEN",3,3.2,4,4,19,22.92,0,0.27,4.9,7.1,-2.2,-0.27,3.2,46.87,0.489012161297205
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0037809","Chigoziem Okonkwo","TE","TEN",1,0.68,1,11,11,11.06,0,0,1.7,2.41,-0.71,-0.01,0.68,46.87,0.235971836995946
"2022",1,"00-0035345","Chris Myarick","TE","NYG",1,0.54,1,1,1,0.43,1,0.54,7.1,3.84,3.26,0.46,0.54,0.43,1
"2022",1,"00-0032392","Austin Hooper","TE","TEN",1,1.52,2,10,6,12.89,0,0,1.6,2.82,-1.22,0,1.52,46.87,0.275016001706849
"2022",1,"00-0035229","T.J. Hockenson","TE","DET",4,5.12,7,42,38,53.88,0,0.13,7.8,11.26,-3.46,-0.13,5.12,53.88,1
"2022",1,"00-0034351","Dallas Goedert","TE","PHI",3,2.99,4,9,60,23.94,0,0.04,9,5.63,3.37,-0.04,2.99,31.74,0.754253308128544
"2022",1,"00-0036005","Noah Togiai","TE","PHI",0,0.83,1,4,0,7.8,0,0,0,1.63,-1.63,0,0.83,31.74,0.245746691871456
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0036894","Pat Freiermuth","TE","PIT",5,6.38,10,74,75,73.07,0,0.46,12.5,16.44,-3.94,-0.46,6.38,85.91,0.850541264113607
"2022",1,"00-0034830","Hayden Hurst","TE","CIN",5,5.63,8,26,46,41.49,0,0.98,9.6,15.63,-6.03,-0.98,5.63,46.41,0.8939883645766
"2022",1,"00-0035222","Zach Gentry","TE","PIT",2,1.69,2,0,40,12.84,0,0.01,6,3.03,2.97,-0.01,1.69,85.91,0.149458735886393
"2022",1,"00-0035631","Drew Sample","TE","CIN",1,0.79,1,2,2,4.92,0,0.07,1.2,1.69,-0.49,-0.07,0.79,46.41,0.1060116354234
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0030108","Ryan Griffin","TE","CHI",0,1.22,2,29,0,19.61,0,0.01,0,3.24,-3.24,-0.01,1.22,23.15,0.847084233261339
"2022",1,"00-0032214","Tyler Kroft","TE","SF",1,1.07,2,33,9,16.57,0,0.17,1.9,3.73,-1.83,-0.17,1.07,31.28,0.529731457800511
"2022",1,"00-0036290","Cole Kmet","TE","CHI",0,0.85,1,-4,0,3.54,0,0,0,1.21,-1.21,0,0.85,23.15,0.152915766738661
,,,,,,,,,,,,,,,,,,,,
"2022",1,"00-0034073","Ross Dwelley","TE","SF",1,1.35,2,15,11,14.71,0,0,2.1,2.84,-0.74,0,1.35,31.28,0.470268542199488
"2022",1,"00-0034383","Dalton Schultz","TE","DAL",7,6.45,9,60,62,71.12,0,0.03,13.2,13.73,-0.530000000000001,-0.03,6.45,71.12,1
"2022",1,"00-0031273","Cameron Brate","TE","TB",1,2.14,3,15,7,21.05,0,0.02,1.7,4.34,-2.64,-0.02,2.14,21.05,1
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0034981","Foster Moreau","TE","LV",3,3.21,4,13,30,35.48,0,0.02,6,6.89,-0.89,-0.02,3.21,104.27,0.340270451711902
"2022",2,"00-0031610","Darren Waller","TE","LV",6,5.47,8,66,50,68.79,1,1.09,17,18.91,-1.91,-0.0900000000000001,5.47,104.27,0.659729548288098
"2022",2,"00-0030061","Zach Ertz","TE","ARI",8,7.73,11,58,75,67.7,0,1.37,15.5,22.7,-7.2,-1.37,7.73,73.82,0.917095638038472
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0032725","Stephen Anderson","TE","ARI",1,0.83,1,2,2,6.12,0,0,1.2,1.45,-0.25,0,0.83,73.82,0.082904361961528
"2022",2,"00-0036970","Kyle Pitts","TE","ATL",2,1.59,3,25,19,18.23,0,0.35,3.9,5.49,-1.59,-0.35,1.59,22.05,0.826757369614513
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0033110","Tyler Higbee","TE","LA",7,6.33,9,57,71,59.58,0,1.5,14.1,21.28,-7.18,-1.5,6.33,59.58,1
"2022",2,"00-0035572","Parker Hesse","TE","ATL",1,0.52,1,4,5,3.82,0,0.06,1.5,1.28,0.22,-0.06,0.52,22.05,0.173242630385488
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0034613","Tanner Hudson","TE","NYG",2,1.96,3,29,22,25.76,0,0.04,4.2,4.78,-0.58,-0.04,1.96,30.18,0.853545394300862
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0034365","Ian Thomas","TE","CAR",1,2.01,3,32,13,28.64,0,0.04,2.3,5.1,-2.8,-0.04,2.01,47.77,0.599539459912079
"2022",2,"00-0035956","Giovanni Ricci","TE","CAR",1,0.8,1,5,16,7.38,0,0,2.6,1.56,1.04,0,0.8,47.77,0.154490265857233
"2022",2,"00-0036438","Stephen Sullivan","TE","CAR",1,0.66,1,13,13,11.75,0,0.01,2.3,1.88,0.42,-0.01,0.66,47.77,0.245970274230689
"2022",2,"00-0038115","Daniel Bellinger","TE","NYG",1,0.78,1,2,16,4.42,1,0.03,8.6,1.38,7.22,0.97,0.78,30.18,0.146454605699139
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0036250","Tyler Davis","TE","GB",0,0.63,1,-3,0,3.81,0,0,0,1.02,-1.02,0,0.63,14.69,0.259360108917631
"2022",2,"00-0036290","Cole Kmet","TE","CHI",0,0.5,1,5,0,4.22,0,0,0,0.93,-0.93,0,0.5,17.78,0.237345331833521
"2022",2,"00-0033757","Robert Tonyan","TE","GB",2,1.66,2,-1,11,10.88,0,0.06,3.1,3.1,0,-0.06,1.66,14.69,0.740639891082369
"2022",2,"00-0030108","Ryan Griffin","TE","CHI",1,0.65,1,16,18,13.56,0,0.01,2.8,2.04,0.76,-0.01,0.65,17.78,0.762654668166479
"2022",2,"00-0034383","Dalton Schultz","TE","DAL",2,2.97,4,6,18,23.36,0,0.03,1.8,5.45,-3.65,-0.03,2.97,23.36,1
"2022",2,"00-0034830","Hayden Hurst","TE","CIN",5,5.28,7,31,24,47.44,0,0.06,7.4,10.41,-3.01,-0.06,5.28,58.05,0.817226528854436
"2022",2,"00-0035631","Drew Sample","TE","CIN",1,0.88,1,-4,-4,5.82,0,0,0.6,1.48,-0.88,0,0.88,58.05,0.100258397932817
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0035771","Mitchell Wilcox","TE","CIN",1,0.78,1,1,3,4.79,0,0,1.3,1.28,0.02,0,0.78,58.05,0.0825150732127476
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0036423","Albert Okwuegbunam","TE","DEN",0,1.46,2,12,0,15.51,0,0,0,3.04,-3.04,0,1.46,28.68,0.540794979079498
"2022",2,"00-0033439","Pharaoh Brown","TE","HOU",3,3.84,5,24,24,37.15,0,0.02,5.4,7.69,-2.29,-0.02,3.84,81.64,0.455046545810877
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0033576","Eric Saubert","TE","DEN",1,0.94,2,25,22,13.17,1,0.36,9.2,4.41,4.79,0.64,0.94,28.68,0.459205020920502
"2022",2,"00-0033879","O.J. Howard","TE","HOU",1,0.79,1,7,7,9.97,0,0,1.7,1.8,-0.1,0,0.79,81.64,0.122121509064184
"2022",2,"00-0036556","Brevin Jordan","TE","HOU",2,2.73,4,36,3,34.52,0,0.06,2.3,6.57,-4.27,-0.06,2.73,81.64,0.422831945124939
"2022",2,"00-0033881","Evan Engram","TE","JAX",7,5.61,8,30,46,49.52,0,0.03,11.6,10.74,0.859999999999999,-0.03,5.61,55,0.900363636363636
"2022",2,"00-0034011","Dan Arnold","TE","JAX",1,0.86,1,-1,8,5.48,0,0.03,1.8,1.6,0.2,-0.03,0.86,55,0.0996363636363636
"2022",2,"00-0036876","Kylen Granson","TE","IND",2,1.29,2,4,14,8.87,0,0,3.4,2.19,1.21,0,1.29,24.73,0.358673675697533
"2022",2,"00-0033217","Mo Alie-Cox","TE","IND",1,1.9,3,16,9,15.86,0,0.44,1.9,6.1,-4.2,-0.44,1.9,24.73,0.641326324302467
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0030506","Travis Kelce","TE","KC",5,4.56,7,62,51,57.04,0,0.66,10.1,14.25,-4.15,-0.66,4.56,80.98,0.704371449740677
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0033895","Gerald Everett","TE","LAC",6,7.33,10,36,71,59.9,0,0.69,13.1,17.46,-4.36,-0.69,7.33,59.9,1
"2022",2,"00-0036637","Noah Gray","TE","KC",2,2.27,3,16,12,23.19,0,0.01,3.2,4.68,-1.48,-0.01,2.27,80.98,0.286367004198568
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0035547","Joe Fortson","TE","KC",0,0.63,1,1,0,0.75,0,0.63,0,4.48,-4.48,-0.63,0.63,80.98,0.00926154606075574
"2022",2,"00-0034829","Mike Gesicki","TE","MIA",4,2.54,4,30,41,24.53,1,0.44,14.1,7.64,6.46,0.56,2.54,30.12,0.814409030544489
"2022",2,"00-0034753","Mark Andrews","TE","BAL",9,7.29,11,125,104,99.06,1,1.13,25.7,24.24,1.46,-0.13,7.29,140.1,0.707066381156317
"2022",2,"00-0037838","Isaiah Likely","TE","BAL",4,3.54,5,38,43,41.04,0,0.04,8.3,7.87,0.430000000000001,-0.04,3.54,140.1,0.292933618843683
"2022",2,"00-0034798","Durham Smythe","TE","MIA",1,0.79,1,4,5,5.59,0,0.17,1.5,2.36,-0.86,-0.17,0.79,30.12,0.185590969455511
"2022",2,"00-0034351","Dallas Goedert","TE","PHI",5,4.2,6,46,82,48.77,0,0.07,13.2,9.48,3.72,-0.07,4.2,48.77,1
"2022",2,"00-0034970","Irv Smith","TE","MIN",5,5.54,8,63,36,54.34,1,0.55,14.6,14.29,0.31,0.45,5.54,75.93,0.715659159752403
"2022",2,"00-0033246","Johnny Mundt","TE","MIN",2,2.3,3,17,28,21.59,0,0.02,4.8,4.6,0.2,-0.02,2.3,75.93,0.284340840247596
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0036894","Pat Freiermuth","TE","PIT",4,4.9,7,32,22,44.61,1,0.43,12.2,11.96,0.239999999999998,0.57,4.9,44.61,1
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0033090","Hunter Henry","TE","NE",0,0.75,1,5,0,5.86,0,0.05,0,1.62,-1.62,-0.05,0.75,28.89,0.202838352371063
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0033858","Jonnu Smith","TE","NE",0,2.17,3,19,0,23.03,0,0.03,0,4.66,-4.66,-0.03,2.17,28.89,0.797161647628937
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0034270","Tyler Conklin","TE","NYJ",6,6.21,9,18,40,44.49,0,0.04,10,10.91,-0.91,-0.04,6.21,48.75,0.912615384615385
"2022",2,"00-0036232","Harrison Bryant","TE","CLE",3,2.28,4,25,45,26.25,0,0.31,7.5,6.73,0.77,-0.31,2.28,52.64,0.498670212765957
"2022",2,"00-0033885","David Njoku","TE","CLE",3,3.55,5,15,32,26.39,0,0.51,6.2,9.23,-3.03,-0.51,3.55,52.64,0.501329787234043
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0037805","Jeremy Ruckert","TE","NYJ",0,0.76,1,0,0,4.26,0,0,0,1.19,-1.19,0,0.76,48.75,0.0873846153846154
"2022",2,"00-0035644","Noah Fant","TE","SEA",2,1.25,2,6,11,8.02,0,0,3.1,2.07,1.03,0,1.25,17.94,0.447045707915273
"2022",2,"00-0034073","Ross Dwelley","TE","SF",1,0.61,1,16,38,12.24,1,0.01,10.8,1.92,8.88,0.99,0.61,12.24,1
"2022",2,"00-0034159","Will Dissly","TE","SEA",2,1.63,2,-2,0,9.92,0,0,2,2.65,-0.65,0,1.63,17.94,0.552954292084727
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0038129","Cade Otton","TE","TB",1,1.48,2,14,4,17.73,0,0,1.4,3.28,-1.88,0,1.48,39.63,0.447388342165027
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0036040","Juwan Johnson","TE","NO",4,4.44,7,70,40,53.78,0,0.48,8,12.71,-4.71,-0.48,4.44,53.78,1
"2022",2,"00-0031273","Cameron Brate","TE","TB",1,1.34,2,25,9,21.9,0,0.05,1.9,3.85,-1.95,-0.05,1.34,39.63,0.552611657834974
"2022",2,"00-0035689","Dawson Knox","TE","BUF",4,3.72,5,34,41,40.54,0,0.17,8.1,8.83,-0.73,-0.17,3.72,45.7,0.887089715536105
"2022",2,"00-0032392","Austin Hooper","TE","TEN",1,3.34,5,38,19,37.58,0,0.44,2.9,9.73,-6.83,-0.44,3.34,37.58,1
"2022",2,"00-0036590","Quintin Morris","TE","BUF",1,0.78,1,2,6,5.16,0,0.01,1.6,1.34,0.26,-0.01,0.78,45.7,0.112910284463895
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0035229","T.J. Hockenson","TE","DET",3,5.19,7,53,26,67.17,0,0.15,5.6,12.8,-7.2,-0.15,5.19,79.02,0.850037965072134
"2022",2,"00-0031260","Logan Thomas","TE","WAS",3,3.19,5,69,37,49.78,1,0.43,12.7,10.72,1.98,0.57,3.19,71.22,0.698960966020781
,,,,,,,,,,,,,,,,,,,,
"2022",2,"00-0036628","John Bates","TE","WAS",2,2.36,3,15,15,21.44,0,0,3.5,4.52,-1.02,0,2.36,71.22,0.301039033979219
"2022",2,"00-0036754","Brock Wright","TE","DET",1,0.62,1,15,25,11.85,0,0.02,3.5,1.9,1.6,-0.02,0.62,79.02,0.149962034927866
"2022",3,"00-0036970","Kyle Pitts","TE","ATL",5,4.02,8,165,87,84.34,0,0.2,13.7,13.68,0.0199999999999996,-0.2,4.02,96.81,0.871190992666047
"2022",3,"00-0033455","Anthony Firkser","TE","ATL",1,0.68,1,14,22,12.47,0,0.01,3.2,1.96,1.24,-0.01,0.68,96.81,0.128809007333953
"2022",3,"00-0035644","Noah Fant","TE","SEA",4,2.95,4,21,27,29.59,0,0.01,6.7,5.96,0.74,-0.01,2.95,74.91,0.395007342143906
"2022",3,"00-0036244","Colby Parkinson","TE","SEA",2,1.28,2,25,44,21.74,0,0.01,6.4,3.53,2.87,-0.01,1.28,74.91,0.290214924576158
"2022",3,"00-0034159","Will Dissly","TE","SEA",3,2.04,3,27,34,23.58,1,0.27,12.4,6.02,6.38,0.73,2.04,74.91,0.314777733279936
,,,,,,,,,,,,,,,,,,,,
"2022",3,"00-0037838","Isaiah Likely","TE","BAL",1,1.71,2,-6,8,10.08,0,0.01,1.8,2.75,-0.95,-0.01,1.71,134.82,0.0747663551401869
"2022",3,"00-0033858","Jonnu Smith","TE","NE",4,3.26,4,2,25,20.11,0,0.2,6.5,6.44,0.0599999999999996,-0.2,3.26,28.75,0.699478260869565
"2022",3,"00-0034753","Mark Andrews","TE","BAL",8,8.47,13,152,89,117.95,2,1.2,28.9,27.49,1.41,0.8,8.47,134.82,0.874870197300104
"2022",3,"00-0035249","Josh Oliver","TE","BAL",2,1.53,2,-3,8,6.79,1,0.65,8.8,6.13,2.67,0.35,1.53,134.82,0.0503634475597092
"2022",3,"00-0033090","Hunter Henry","TE","NE",1,0.75,1,7,8,8.64,0,0,1.8,1.63,0.17,0,0.75,28.75,0.300521739130435
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2022",3,"00-0034798","Durham Smythe","TE","MIA",3,2.43,3,8,23,19.17,0,0,5.3,4.37,0.93,0,2.43,24.28,0.789538714991763
"2022",3,"00-0035689","Dawson Knox","TE","BUF",4,3.34,4,5,25,24.53,0,0.02,6.5,5.91,0.59,-0.02,3.34,44.36,0.55297565374211
,,,,,,,,,,,,,,,,,,,,
"2022",3,"00-0034829","Mike Gesicki","TE","MIA",1,0.8,1,0,6,5.11,0,0.01,1.6,1.34,0.26,-0.01,0.8,24.28,0.210461285008237
"2022",3,"00-0036590","Quintin Morris","TE","BUF",2,1.34,2,22,22,19.83,0,0.02,4.2,3.43,0.77,-0.02,1.34,44.36,0.44702434625789
"2022",3,"00-0034830","Hayden Hurst","TE","CIN",1,1.56,2,8,7,12.79,0,0.02,1.7,2.96,-1.26,-0.02,1.56,20.38,0.627576054955839
,,,,,,,,,,,,,,,,,,,,
"2022",3,"00-0034270","Tyler Conklin","TE","NYJ",8,5.87,8,22,84,43.41,0,0.02,16.4,10.34,6.06,-0.02,5.87,50.14,0.865775827682489
"2022",3,"00-0032134","C.J. Uzomah","TE","NYJ",1,0.77,1,5,5,6.73,0,0,1.5,1.46,0.04,0,0.77,50.14,0.134224172317511
,,,,,,,,,,,,,,,,,,,,
"2022",3,"00-0035771","Mitchell Wilcox","TE","CIN",1,0.83,1,0,9,7.59,0,0,1.9,1.61,0.29,0,0.83,20.38,0.372423945044161
"2022",3,"00-0038041","Jake Ferguson","TE","DAL",2,2.36,3,7,13,17.62,0,0.01,3.3,4.16,-0.86,-0.01,2.36,40.1,0.439401496259352
"2022",3,"00-0037569","Peyton Hendershot","TE","DAL",3,2.16,3,17,43,22.48,0,0.01,7.3,4.49,2.81,-0.01,2.16,40.1,0.560598503740648
"2022",3,"00-0038115","Daniel Bellinger","TE","NYG",4,3.5,5,7,40,25.42,0,0.03,8,6.2,1.8,-0.03,3.5,32.6,0.779754601226994
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2022",3,"00-0035345","Chris Myarick","TE","NYG",1,0.8,1,4,6,7.18,0,0,1.6,1.53,0.0700000000000001,0,0.8,32.6,0.220245398773006
"2022",3,"00-0035823","Ben Ellefson","TE","MIN",2,1.55,2,14,24,20.05,0,0.01,4.4,3.6,0.8,-0.01,1.55,74.96,0.26747598719317
"2022",3,"00-0034970","Irv Smith","TE","MIN",2,4.35,6,31,32,43.01,0,0.56,5.2,12.01,-6.81,-0.56,4.35,74.96,0.573772678762006
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
