season,week,posteam,implied_total,total_line,vegas_wp
2024,6,SF,26.25,49,0.87200669033543
2024,6,TB,23,42.5,0.7329086105537911
2024,6,TEN,19.75,42,0.5469641519541091
2024,6,WAS,22.5,51.5,0.20183868994409182
2024,7,ARI,22.5,44,0.5059993445873261
2024,7,ATL,24.25,51.5,0.2764722153626601
2024,7,BAL,27.75,51,0.8304239207735429
2024,7,BUF,15.75,41,0.81772085968053565
2024,7,CAR,20.5,51,0.060128489103124426
2024,7,CIN,23.75,42,0.8925085234642028
2024,7,CLE,23.75,42,0.14371541097314047
2024,7,DEN,19.75,37,0.8194388971954096
2024,7,DET,24.75,50.5,0.5788185521960258
2024,7,GB,22.5,48,0.5354015956509788
2024,7,HOU,22.5,48,0.4877875745803118
2024,7,IND,20.5,44,0.5461063636619535
2024,7,JAX,17.75,42,0.8497240872086957
2024,7,KC,22.5,47.5,0.6880597300601728
2024,7,LA,18,43,0.8319392847079856
2024,7,LAC,22.5,44,0.537685718692717
2024,7,LV,18,43,0.18219623877985835
2024,7,MIA,20.5,44,0.542730178458221
2024,7,MIN,24.75,50.5,0.42463793237598574
2024,7,NE,17.75,42,0.21427347051296913
2024,7,NO,19.75,37,0.0953211472411567
2024,7,NYG,22.5,42,0.15923831281001422
2024,7,NYJ,21.5,40,0.5138717691287229
2024,7,PHI,22.5,42,0.8685116569201152
2024,7,PIT,21.5,40,0.5584771793622237
2024,7,SEA,24.25,51.5,0.659914443167773
2024,7,SF,22.5,47.5,0.33194066895229374
2024,7,TB,27.75,51,0.21400412360090887
2024,7,TEN,15.75,41,0.2623176224351482
2024,7,WAS,20.5,51,0.9856001330960181
2024,8,ARI,21.25,46.5,0.2772859680799265
2024,8,ATL,24.25,47,0.7496644294467465
2024,8,BAL,26,44.5,0.5578650481114953
2024,8,BUF,24.25,45.5,0.8589237989748224
2024,8,CAR,13.75,40.5,0.09144789215748336
2024,8,CHI,22.5,46.5,0.30029837452992797
2024,8,CIN,22.5,47.5,0.5022045115701825
2024,8,CLE,26,44.5,0.42529674334669343
2024,8,DAL,21.25,48,0.23615091142097586
2024,8,DEN,13.75,40.5,0.8999744645306761
2024,8,DET,16.25,45,0.9595316884129547
2024,8,GB,26.25,49,0.7187294174324382
2024,8,HOU,20,45,0.7290060348582991
2024,8,IND,20,45,0.24688348026368126
2024,8,JAX,26.25,49,0.2496660965410146
2024,8,KC,25.5,42,0.8354125939198395
2024,8,LA,25.25,47.5,0.4843757421229824
2024,8,LAC,17.25,41.5,0.8083854493547659
2024,8,LV,25.5,42,0.15688085241937172
2024,8,MIA,21.25,46.5,0.762379649139586
2024,8,MIN,25.25,47.5,0.574757318785216
2024,8,NE,24,41,0.30976733713867444
2024,8,NO,17.25,41.5,0.17386869278446296
2024,8,NYG,15.75,37.5,0.22679494186933152
2024,8,NYJ,24,41,0.73725913242584
2024,8,PHI,22.5,47.5,0.5744466862436068
2024,8,PIT,15.75,37.5,0.7893509844602165
2024,8,SEA,24.25,45.5,0.14312903408363523
2024,8,SF,21.25,48,0.7641790855315425
2024,8,TB,24.25,47,0.23914527158356372
2024,8,TEN,16.25,45,0.04038465445782353
2024,8,WAS,22.5,46.5,0.7358779482543468
2024,9,ARI,21.5,44.5,0.8001402953156719
2024,9,ATL,24.5,52,0.7843404379502446
2024,9,BAL,18.75,46.5,0.9479910810038729
2024,9,BUF,21.25,49,0.651514202263522
2024,9,CAR,25.25,43.5,0.28011362077593804
2024,9,CHI,21.5,44.5,0.23900026890112258
2024,9,CIN,18.5,45,0.8745602607727052
2024,9,CLE,22.25,42.5,0.12010428485664304
2024,9,DAL,24.5,52,0.17674304313023786
2024,9,DEN,18.75,46.5,0.08744883347762311
2024,9,DET,25,47.5,0.8492550474626046
2024,9,GB,25,47.5,0.17025513025240172
2024,9,HOU,20.5,43.5,0.4048118030847008
2024,9,IND,20.25,47,0.31365852942184097
2024,9,JAX,19.25,46,0.10364889805179602
2024,9,KC,18.25,45.5,0.7070475414099137
2024,9,LA,25,48.5,0.6104019551216077
2024,9,LAC,22.25,42.5,0.8667317378520966
2024,9,LV,18.5,45,0.13056236238238245
2024,9,MIA,21.25,49,0.3137566254048024
2024,9,MIN,20.25,47,0.7099524220423912
2024,9,NE,17.75,38.5,0.29785171219292783
2024,9,NO,25.25,43.5,0.7213376201333327
2024,9,NYG,24.5,44.5,0.13835881822417348
2024,9,NYJ,20.5,43.5,0.5456955117999382
2024,9,PHI,19.25,46,0.9030378206972677
2024,9,SEA,25,48.5,0.4158250852401104
2024,9,TB,18.25,45.5,0.27878128200769425
2024,9,TEN,17.75,38.5,0.683687743129364
2024,9,WAS,24.5,44.5,0.8810963690280914
2024,10,ARI,23.75,45.5,0.7981300811682429
2024,10,ATL,25,46.5,0.3958498467292104
2024,10,BAL,23.5,53,0.533738622317501
2024,10,BUF,25.5,46.5,0.8367048081229715
2024,10,CAR,23.5,40.5,0.5777351533638706
2024,10,CHI,15.5,37.5,0.41577548051078345
2024,10,CIN,23.5,53,0.45332036267078085
2024,10,DAL,26,44.5,0.13240907884220468
2024,10,DEN,17.5,42.5,0.4233273607942293
2024,10,DET,26.75,49,0.3957599140561762
2024,10,HOU,26.75,49,0.6479751941610555
2024,10,IND,25.5,46.5,0.1949920791794603
2024,10,JAX,24.75,42.5,0.32768848314881327
2024,10,KC,17.5,42.5,0.6269774651918255
2024,10,LA,23.5,49.5,0.27156283165095374
2024,10,LAC,16,40,0.8167379184773095
2024,10,MIA,23.5,49.5,0.7391885274648666
2024,10,MIN,24.75,42.5,0.6996146249182431
2024,10,NE,15.5,37.5,0.6242301320036253
2024,10,NO,25,46.5,0.5960231652626624
2024,10,NYG,23.5,40.5,0.4290529831548707
2024,10,NYJ,23.75,45.5,0.20166934049484553
2024,10,PHI,26,44.5,0.9199492444594701
2024,10,PIT,21.75,45,0.42134596179756856
2024,10,SF,28.5,50.5,0.7469280788610722
2024,10,TB,28.5,50.5,0.2712961371455874
2024,10,TEN,16,40,0.19685909013390884
2024,10,WAS,21.75,45,0.5799969573106084
2024,11,ATL,21.25,44.5,0.1531153877257076
2024,11,BAL,25.5,48,0.42945972201003213
2024,11,BUF,22,46.5,0.708950272748168
2024,11,CHI,23.5,41,0.412819834577089
2024,11,CIN,23.5,48,0.3601244566092888
2024,11,CLE,22.5,44,0.32375906610099153
2024,11,DAL,24.5,41.5,0.09724453014083288
2024,11,DEN,21.25,44.5,0.8401631824040817
2024,11,DET,16.75,47.5,0.9729777496112021
2024,11,GB,23.5,41,0.669308769712961
2024,11,HOU,24.5,41.5,0.905726890442735
2024,11,IND,19.5,43,0.5052914696424754
2024,11,JAX,16.75,47.5,0.033076155939892014
2024,11,KC,22,46.5,0.27575062083080415
2024,11,LA,23.25,42.5,0.7740305428411446
2024,11,LAC,23.5,48,0.773987949871626
2024,11,LV,17.75,43.5,0.11668314003713118
2024,11,MIA,17.75,43.5,0.8500856920596092
2024,11,MIN,23,40,0.9096360289133512
2024,11,NE,23.25,42.5,0.24795367323078102
2024,11,NO,22.5,44,0.6917763577218641
2024,11,NYJ,19.5,43,0.5375228113665873
2024,11,PHI,22.5,49.5,0.5440062122309909
2024,11,PIT,25.5,48,0.6453527352639608
2024,11,SEA,21.5,49,0.31548253026875583
2024,11,SF,21.5,49,0.6758378993381153
2024,11,TEN,23,40,0.14268706869333983
2024,11,WAS,22.5,49.5,0.4144377685685521
2024,12,ARI,23.75,46.5,0.38848008193513933
2024,12,BAL,27,51,0.6644975830520192
2024,12,CAR,27,43,0.08234923581282298
2024,12,CHI,21.25,39.5,0.23122536118170764
2024,12,CLE,20,36.5,0.5760794166933879
2024,12,DAL,17.25,45,0.32178787688414245
2024,12,DEN,24,41.5,0.7672315333038568
2024,12,DET,28.75,50.5,0.8933880717858024
2024,12,GB,19,44.5,0.9084429759245652
2024,12,HOU,16.25,40.5,0.5887895596027375
2024,12,IND,28.75,50.5,0.15881948163305237
2024,12,KC,27,43,0.9033798603784471
2024,12,LA,26,49,0.18049200163016263
2024,12,LAC,27,51,0.3566316948521749
2024,12,LV,24,41.5,0.24473200743828993
2024,12,MIA,19.25,46,0.9470252674072981
2024,12,MIN,21.25,39.5,0.7672007972329495
2024,12,NE,19.25,46,0.07266486393356704
2024,12,NYG,23.5,40.5,0.03379621527346899
2024,12,PHI,26,49,0.7709588746526347
2024,12,PIT,20,36.5,0.4523681273926049
2024,12,SEA,23.75,46.5,0.65211594370859
2024,12,SF,19,44.5,0.07260731524199096
2024,12,TB,23.5,40.5,0.9180571504177586
2024,12,TEN,16.25,40.5,0.46516546619863347
2024,12,WAS,17.25,45,0.6161833772503306
2024,13,ARI,21,45.5,0.56444078605426
2024,13,ATL,24,47,0.4364911149206915
2024,13,BAL,23.5,50,0.5068196953096263
2024,13,BUF,19.25,45,0.8913772936378207
2024,13,CAR,26.25,46,0.3589515213944964
2024,13,CHI,19,47.5,0.07913574988869101
2024,13,CIN,21.5,46,0.3795660095254205
2024,13,CLE,17.5,41.5,0.24051744164608235
2024,13,DAL,17.25,39,0.788777862839839
2024,13,DEN,17.5,41.5,0.7273510938785115
2024,13,DET,19,47.5,0.9058507111535143
2024,13,GB,22,47.5,0.9016591760347474
2024,13,HOU,24,44.5,0.7944233235666307
2024,13,IND,22,41.5,0.4628127430561235
2024,13,JAX,24,44.5,0.1891636525110706
2024,13,KC,14.25,42,0.8695789027598596
2024,13,LA,25.5,48.5,0.6035925594140898
2024,13,LAC,24,47,0.6362344461548186
2024,13,LV,14.25,42,0.18452938453604778
2024,13,MIA,22,47.5,0.0640873252151763
2024,13,MIN,21,45.5,0.43884531862061954
2024,13,NE,22,41.5,0.4665836107623914
2024,13,NO,25.5,48.5,0.39653565806798313
2024,13,NYG,17.25,39,0.22424710890770239
2024,13,NYJ,20.25,41.5,0.6518948922866925
2024,13,PHI,23.5,50,0.5434522428191626
2024,13,PIT,21.5,46,0.6156391464173794
2024,13,SEA,20.25,41.5,0.3806419349103062
2024,13,SF,19.25,45,0.1418113646529188
2024,13,TB,26.25,46,0.6415609546557502
2024,13,TEN,19.5,45,0.041785866495450526
2024,13,WAS,19.5,45,0.9699144554138184
2024,14,ARI,21.25,45.5,0.2321847247832845
2024,14,ATL,20.25,46.5,0.2519830675117771
2024,14,BUF,26.5,49.5,0.2705514456179959
2024,14,CAR,15.25,44.5,0.14862874298192125
2024,14,CHI,20.25,43.5,0.06148033524677792
2024,14,CIN,28,51,0.648109556663604
2024,14,CLE,18.5,43,0.19057246878616166
2024,14,DAL,28,51,0.35808502047854873
2024,14,DET,25,53,0.6577753647168477
2024,14,GB,25,53,0.32156588848341594
2024,14,JAX,18.5,40,0.39558100648093636
2024,14,KC,19.25,43.5,0.7174205121494108
2024,14,LA,26.5,49.5,0.65044735910164
2024,14,LAC,19.25,43.5,0.24760738373906524
2024,14,LV,20,47,0.15570467242345798
2024,14,MIA,19.25,45,0.6023838234446777
2024,14,MIN,20.25,46.5,0.7852643189521935
2024,14,NO,23.25,41,0.7947541875764728
2024,14,NYG,23.25,41,0.20193670490914828
2024,14,NYJ,19.25,45,0.4392792632182439
2024,14,PHI,15.25,44.5,0.8460852974785387
2024,14,PIT,18.5,43,0.8125495158258031
2024,14,SEA,21.25,45.5,0.7425714438078834
2024,14,SF,20.25,43.5,0.9122961401939392
2024,14,TB,20,47,0.84434297951785
2024,14,TEN,18.5,40,0.6261027815441291
2024,15,ARI,20.25,46.5,0.9232809338718653
2024,15,ATL,25.5,44.5,0.8913558357291751
2024,15,BAL,30,43.5,0.9683783841984612
2024,15,BUF,26.5,55.5,0.8179790272432215
2024,15,CAR,19.75,42,0.30452144974631007
2024,15,CHI,18.25,43.5,0.08524845984309155
2024,15,CIN,26.25,46.5,0.7852075374315655
2024,15,CLE,23,41.5,0.09238552361917257
2024,15,DAL,19.75,42,0.7505483787128893
2024,15,DEN,19.5,43.5,0.5647493903835614
2024,15,DET,26.5,55.5,0.15032892316466545
2024,15,GB,25.5,48,0.8946454222085046
2024,15,HOU,22,46.5,0.7878598195055256
2024,15,IND,19.5,43.5,0.4082517333374459
2024,15,JAX,22.5,41.5,0.44729717437275934
2024,15,KC,23,41.5,0.9183375247319538
2024,15,LA,22.75,48.5,0.50827339887619
2024,15,LAC,21.5,46,0.42940087995488685
2024,15,LV,25.5,44.5,0.12698497629312216
2024,15,MIA,22,46.5,0.25697241351008415
2024,15,MIN,18.25,43.5,0.9440878638322803
2024,15,NE,20.25,46.5,0.10212529920836652
2024,15,NO,26,44.5,0.08464169594493448
2024,15,NYG,30,43.5,0.0357103849243542
2024,15,NYJ,22.5,41.5,0.5330755339375248
2024,15,PHI,18.75,43,0.8824803394240301
2024,15,PIT,18.75,43,0.16001640575436443
2024,15,SEA,25.5,48,0.08277052644538048
2024,15,SF,22.75,48.5,0.5891142798960209
2024,15,TB,21.5,46,0.6143211880416581
2024,15,TEN,26.25,46.5,0.1945775355090973
2024,15,WAS,26,44.5,0.9279859508528854
2024,16,ARI,26.25,47,0.3919236876240351
2024,16,ATL,16.5,42.5,0.8865419002679678
2024,16,BAL,18.75,44.5,0.8301336042216567
2024,16,BUF,17,48,0.7826878397088302
2024,16,CAR,26.25,47,0.5718508848165642
2024,16,CHI,27.25,47.5,0.04431903569881495
2024,16,CIN,18.25,46.5,0.9446728470233771
2024,16,CLE,18.25,46.5,0.06737653121195637
2024,16,DAL,26,47.5,0.6404579341411589
2024,16,DEN,19.25,41.5,0.5420290578431526
2024,16,DET,27.25,47.5,0.950067738071084
2024,16,GB,15,44,0.9668321238047834
2024,16,HOU,19.5,42.5,0.27489957080355715
2024,16,IND,19.25,42.5,0.8209737470892609
2024,16,JAX,19.5,41.5,0.31657498280207313
2024,16,KC,19.5,42.5,0.7468232840731523
2024,16,LA,25,47,0.6394159674644471
2024,16,LAC,19.25,41.5,0.48648413767897686
2024,16,LV,19.5,41.5,0.7056118152879856
2024,16,MIA,23,44,0.5956582296639681
2024,16,MIN,22.75,43,0.6908744745335337
2024,16,NE,17,48,0.22555496423702798
2024,16,NO,15,44,0.017339942069866082
2024,16,NYG,16.5,42.5,0.16975891602711415
2024,16,NYJ,25,47,0.44079916599777436
2024,16,PHI,25.5,47,0.8244513473403987
2024,16,PIT,18.75,44.5,0.16426318341032844
2024,16,SEA,22.75,43,0.3214859575803938
2024,16,SF,23,44,0.40743288355638624
2024,16,TB,26,47.5,0.33445507389577955
2024,16,TEN,19.25,42.5,0.18728211202141262
2024,16,WAS,25.5,47,0.1668250560297747
2024,17,ARI,20.75,48,0.29243813018713677
2024,17,ATL,21.5,46.5,0.395444376073007
2024,17,BAL,26,46.5,0.9292568733294805
2024,17,BUF,17.25,44.5,0.9252328526589179
2024,17,CAR,19,47.5,0.05719266815466233
2024,17,CHI,23.5,43.5,0.31887928674034044
2024,17,CIN,23.5,50.5,0.6283886502597104
2024,17,CLE,17.75,32.5,0.23992734812161265
2024,17,DAL,15,37.5,0.11247380309974316
2024,17,DEN,23.5,50.5,0.3280401501898927
2024,17,DET,27.25,50.5,0.5737806350150529
2024,17,GB,25,49,0.3049284677500074
2024,17,HOU,26,46.5,0.09034197798816923
2024,17,IND,24,40.5,0.46541821765444347
2024,17,JAX,19.5,38,0.665470101074739
2024,17,KC,23.25,43.5,0.8582015026948273
2024,17,LA,20.75,48,0.7648795865200184
2024,17,LAC,24,42,0.8980395445575962
2024,17,LV,19.75,37.5,0.7424853374696759
2024,17,MIA,17.75,32.5,0.7505047703688998
2024,17,MIN,25,49,0.7241341933824013
2024,17,NE,24,42,0.05177678311640028
2024,17,NO,19.75,37.5,0.24303211955524676
2024,17,NYG,24,40.5,0.6281184121122901
2024,17,NYJ,17.25,44.5,0.059865856197936884
2024,17,PHI,15,37.5,0.9239298544946264
2024,17,PIT,23.25,43.5,0.11279218106082066
2024,17,SEA,23.5,43.5,0.7058529183268547
2024,17,SF,27.25,50.5,0.37330053232867144
2024,17,TB,19,47.5,0.9240467217233446
2024,17,TEN,19.5,38,0.2856682906629609
2024,17,WAS,21.5,46.5,0.6017219844531307
2024,18,ARI,19,42.5,0.7686249472772673
2024,18,ATL,20.5,48.5,0.5853381276522811
2024,18,BAL,11.5,42.5,0.9863110131292201
2024,18,BUF,19.75,36.5,0.4620634113366787
2024,18,CAR,20.5,48.5,0.4518889376186192
2024,18,CHI,15.75,41.5,0.4781358289931502
2024,18,CIN,25.5,48.5,0.7973258228444341
2024,18,CLE,11.5,42.5,0.024425754501450837
2024,18,DAL,25.25,43.5,0.45348261072211066
2024,18,DEN,15,40.5,0.963086675438616
2024,18,DET,26.75,56.5,0.7583920937031507
2024,18,GB,15.75,41.5,0.6172029186176546
2024,18,HOU,17,36.5,0.7907682406274897
2024,18,IND,21,45.5,0.7196937046907339
2024,18,JAX,21,45.5,0.29288347660577996
2024,18,KC,15,40.5,0.025072311270053306
2024,18,LA,23,38.5,0.19316170206098332
2024,18,LAC,24.75,42.5,0.8098260799419756
2024,18,LV,24.75,42.5,0.16646906361347646
2024,18,MIA,19,39.5,0.28002466966427164
2024,18,MIN,26.75,56.5,0.2988786433914356
2024,18,NE,19.75,36.5,0.55733206619819
2024,18,NO,15,44.5,0.2701961936154326
2024,18,NYG,16.75,36.5,0.21257154884989612
2024,18,NYJ,19,39.5,0.6857435459371656
2024,18,PHI,16.75,36.5,0.8487481339411302
2024,18,PIT,25.5,48.5,0.22388195211964626
2024,18,SEA,23,38.5,0.8122357935654
2024,18,SF,19,42.5,0.21649573455476753
2024,18,TB,15,44.5,0.6549868209967538
2024,18,TEN,17,36.5,0.16336636472554975
2024,18,WAS,25.25,43.5,0.5448309512074292
2025,1,ARI,25.25,44.5,0.816848523914814
2025,1,ATL,24.5,47.5,0.4087283189807619
2025,1,BAL,26,50.5,0.7419578389575083
2025,1,BUF,26,50.5,0.19843855065144597
2025,1,CAR,20.5,45.5,0.1469460560455142
2025,1,CHI,22.5,43.5,0.6004133618390951
2025,1,CIN,26.5,47.5,0.7250577794468921
2025,1,CLE,26.5,47.5,0.3110430931699449
2025,1,DAL,19.5,47.5,0.25507822686008047
2025,1,DEN,17,42.5,0.7935704222747257
2025,1,DET,23.5,48.5,0.14443031220780841
2025,1,GB,23.5,48.5,0.817317934746438
2025,1,HOU,20,43.5,0.3585591360374733
2025,1,IND,23,47.5,0.8584178556566653
2025,1,JAX,20.5,45.5,0.8609579962397379
2025,1,KC,25.25,47.5,0.33549536842813615
2025,1,LA,20,43.5,0.677292051690596
2025,1,LAC,25.25,47.5,0.6811987035355325
2025,1,LV,21,44.5,0.640530817981424
2025,1,MIA,23,47.5,0.08355546934411573
2025,1,MIN,22.5,43.5,0.49819553209251416
2025,1,NE,21,44.5,0.4371746193501167
2025,1,NO,25.25,44.5,0.16392173179808783
2025,1,NYG,19.75,45.5,0.13077964341888823
2025,1,NYJ,20.25,37.5,0.4595993433095633
2025,1,PHI,19.5,47.5,0.7652147597953921
2025,1,PIT,20.25,37.5,0.4985897558927536
2025,1,SEA,23,43.5,0.4436921653698902
2025,1,SF,23,43.5,0.6028592620097416
2025,1,TB,24.5,47.5,0.5618909071792256
2025,1,TEN,17,42.5,0.26232983685117595
2025,1,WAS,19.75,45.5,0.8769265028738207
2025,2,ARI,19.25,45.5,0.9486460254547444
2025,2,ATL,20.5,44.5,0.6971557140350342
2025,2,BAL,17,46.5,0.9316086041927337
2025,2,BUF,26.75,47.5,0.9441930038588388
2025,2,CAR,19.25,45.5,0.07538677500134432
2025,2,CHI,20.25,46.5,0.1055512254974474
2025,2,CIN,23,49.5,0.46726562803791416
2025,2,CLE,17,46.5,0.05760785271398035
2025,2,DAL,20,44.5,0.5068426131769229
2025,2,DEN,23,43.5,0.7114271466378812
2025,2,DET,20.25,46.5,0.887609871297047
2025,2,GB,22.5,48.5,0.8273455686256533
2025,2,HOU,20,42.5,0.5145693051841279
2025,2,IND,23,43.5,0.34973491186445405
2025,2,JAX,23,49.5,0.5740746847097424
2025,2,KC,24,46.5,0.3576876645738428
2025,2,LA,23.5,41.5,0.8149298110912586
2025,2,LAC,25,46.5,0.8662523739742782
2025,2,LV,25,46.5,0.1581727098974009
2025,2,MIA,21,43.5,0.4075719298834496
2025,2,MIN,20.5,44.5,0.37855903457966633
2025,2,NE,21,43.5,0.6329210135377241
2025,2,NO,21.75,40.5,0.21169314748840407
2025,2,NYG,20,44.5,0.42729765817996174
2025,2,NYJ,26.75,47.5,0.04848069878624851
2025,2,PHI,24,46.5,0.7092199091400418
2025,2,PIT,18.5,40.5,0.45775306142676675
2025,2,SEA,18.5,40.5,0.4888410539396347
2025,2,SF,21.75,40.5,0.7892218947410583
2025,2,TB,20,42.5,0.5233383628267634
2025,2,TEN,23.5,41.5,0.18637899374806366
2025,2,WAS,22.5,48.5,0.11388475883782641
2025,3,ARI,21.5,44.5,0.48522266248861945
2025,3,ATL,25,44.5,0.2795727703463248
2025,3,BAL,24.5,53.5,0.44808057743966734
2025,3,BUF,19,50.5,0.8610389102589
2025,3,CAR,25,44.5,0.7423306819465424
2025,3,CHI,25.5,49.5,0.7258353923496447
2025,3,CIN,19.25,41.5,0.09521939046480082
2025,3,CLE,25,41.5,0.18779008320786736
2025,3,DAL,25.5,49.5,0.24341615687218976
2025,3,DEN,21.5,45.5,0.5029850725246513
2025,3,DET,24.5,53.5,0.49967293509028166
2025,3,GB,25,41.5,0.8602332047053746
2025,3,HOU,21,43.5,0.3114394750772861
2025,3,IND,24.75,43.5,0.9484849336012354
2025,3,JAX,21,43.5,0.7019103551283479
2025,3,KC,25.25,44.5,0.8496844484255864
2025,3,LA,21,45.5,0.5811927563045174
2025,3,LAC,21.5,45.5,0.5327045857906342
2025,3,LV,20.5,43.5,0.15292095873053618
2025,3,MIA,19,50.5,0.12775377316353054
2025,3,MIN,19.25,41.5,0.9349467635154725
2025,3,NE,23,44.5,0.2539235107374914
2025,3,NO,17,41.5,0.03482803772495196
2025,3,NYG,25.25,44.5,0.15499480695550533
2025,3,NYJ,18.5,43.5,0.1383978231667967
2025,3,PHI,21,45.5,0.39852541956069565
2025,3,PIT,23,44.5,0.7559698406530886
2025,3,SEA,17,41.5,0.9795859312569654
2025,3,SF,21.5,44.5,0.606109837528135
2025,3,TB,18.5,43.5,0.8588940605284676
2025,3,TEN,24.75,43.5,0.061602468910573624
2025,3,WAS,20.5,43.5,0.8098241214482289
2025,4,ARI,22.5,43.5,0.22908148770060002
2025,4,ATL,20.5,43.5,0.7896404540728008
2025,4,BAL,25.5,48.5,0.31205841282178887
2025,4,BUF,16.5,48.5,0.9156436611104894
2025,4,CAR,18.5,42.5,0.14041808530956246
2025,4,CHI,23,47.5,0.41651894040824844
2025,4,CIN,18.5,44.5,0.14866953954642667
2025,4,CLE,17.25,44.5,0.13161950824289834
2025,4,DAL,27.25,47.5,0.2952317640883848
2025,4,DEN,18.5,44.5,0.9335606895387173
2025,4,DET,17.25,44.5,0.8949075490236282
2025,4,GB,27.25,47.5,0.6620999121134026
2025,4,HOU,16,39.5,0.8931349819298484
2025,4,IND,23,49.5,0.42131479015504875
2025,4,JAX,21,45.5,0.6904754981978913
2025,4,KC,25.5,48.5,0.7134330259717029
2025,4,LA,23,49.5,0.5537381078769912
2025,4,LAC,24.75,43.5,0.4456603597662666
2025,4,LV,23,47.5,0.6240414237746825
2025,4,MIA,21,44.5,0.796986070062433
2025,4,MIN,22,41.5,0.2824727742196019
2025,4,NE,18.5,42.5,0.9271794265889107
2025,4,NO,16.5,48.5,0.10500110128974276
2025,4,NYG,24.75,43.5,0.5997851498755626
2025,4,NYJ,21,44.5,0.18192922000686773
2025,4,PHI,24,44.5,0.937473975121975
2025,4,PIT,22,41.5,0.7592403503025278
2025,4,SEA,22.5,43.5,0.8100643284985276
2025,4,SF,21,45.5,0.3673333856643192
2025,4,TB,24,44.5,0.1155078453999577
2025,4,TEN,16,39.5,0.13811630595608385
2025,4,WAS,20.5,43.5,0.1790225519651175
2025,5,ARI,17,41.5,0.9107251567918746
2025,5,BAL,22,41.5,0.10988407999558639
2025,5,BUF,21,49.5,0.607520904019475
2025,5,CAR,23,44.5,0.3016496720092912
2025,5,CIN,30,49.5,0.040056912882261826
2025,5,CLE,19.5,35.5,0.4302657333704142
2025,5,DAL,23.5,48.5,0.7909594198753093
2025,5,DEN,20.5,44.5,0.2864222813408444
2025,5,DET,30,49.5,0.9523988847146955
2025,5,HOU,22,41.5,0.8915838403627276
2025,5,IND,19.75,46.5,0.8884444576965043
2025,5,JAX,24.5,45.5,0.28727972872701346
2025,5,KC,24.5,45.5,0.5933287788241628
2025,5,LA,17.5,43.5,0.462111158535764
2025,5,LAC,22.5,47.5,0.46866178308118833
2025,5,LV,19.75,46.5,0.11617008684569573
2025,5,MIA,23,44.5,0.6925398498773575
2025,5,MIN,19.5,35.5,0.5494222497117931
2025,5,NE,21,49.5,0.4318290524757826
2025,5,NO,20,41.5,0.5803123873568352
2025,5,NYG,20,41.5,0.4026188831371457
2025,5,NYJ,23.5,48.5,0.20392014345844847
2025,5,PHI,20.5,44.5,0.6742546147837931
2025,5,SEA,20.5,44.5,0.4359094368086921
2025,5,SF,17.5,43.5,0.5669481014987602
2025,5,TB,20.5,44.5,0.5170380623887839
2025,5,TEN,17,41.5,0.13681624154190694
2025,5,WAS,22.5,47.5,0.592596273455355
2025,6,ARI,19,46.5,0.2860971106325879
2025,6,ATL,26.5,49.5,0.7277994803152978
2025,6,BAL,25.25,43.5,0.18736263879189102
2025,6,BUF,26.5,49.5,0.30892287531867624
2025,6,CAR,25.25,47.5,0.4492254098729481
2025,6,CHI,22,49.5,0.4574514803394937
2025,6,CIN,15.25,44.5,0.07676185569407477
2025,6,CLE,16,37.5,0.11440877991465283
2025,6,DAL,25.25,47.5,0.5851893171949206
2025,6,DEN,25.5,43.5,0.7250142448714801
2025,6,DET,24.5,51.5,0.3454056906451185
2025,6,GB,15.25,44.5,0.8992208969795098
2025,6,IND,19,46.5,0.7166267805977872
2025,6,JAX,24.5,47.5,0.24473360833573723
2025,6,KC,24.5,51.5,0.7175088878405296
2025,6,LA,25.25,43.5,0.8075128574760593
2025,6,LAC,24.5,45.5,0.7070664522193727
2025,6,LV,19,41.5,0.8555614536458795
2025,6,MIA,24.5,45.5,0.27668355943428147
2025,6,NE,25,46.5,0.7992096573772101
2025,6,NO,25,46.5,0.2480011109490784
2025,6,NYG,23.75,40.5,0.5883296260466941
2025,6,NYJ,25.5,43.5,0.31288874273498857
2025,6,PHI,23.75,40.5,0.4822033157326141
2025,6,PIT,16,37.5,0.8401338406677904
2025,6,SEA,24.5,47.5,0.7710370348309572
2025,6,SF,21.5,46.5,0.30020977662051795
2025,6,TB,21.5,46.5,0.7360249764814973
2025,6,TEN,19,41.5,0.1334734427312143
2025,6,WAS,22,49.5,0.5705209991388154
2025,7,ARI,25.75,44.5,0.4057512078434229
2025,7,ATL,22.5,46.5,0.36741498098226966
2025,7,CAR,19,39.5,0.7309464273207327
2025,7,CHI,19.5,43.5,0.8702248876745051
2025,7,CIN,25.5,45.5,0.4915295650916439
2025,7,CLE,16,34.5,0.8097378693374933
2025,7,DAL,26.5,54.5,0.8445545483808048
2025,7,DEN,16,39.5,0.3282876003106174
2025,7,DET,24.25,54.5,0.8944368870531927
2025,7,GB,25.75,44.5,0.5921896827908663
2025,7,HOU,19.25,41.5,0.11536919738969474
2025,7,IND,23,48.5,0.7674029745458913
2025,7,JAX,23.75,44.5,0.05537218295367935
2025,7,KC,15.5,44.5,0.9740335823673951
2025,7,LA,23.75,44.5,0.9125933483723672
2025,7,LAC,23,48.5,0.14453897034933025
2025,7,LV,15.5,44.5,0.03623953858359215
2025,7,MIA,16,34.5,0.14138327092058595
2025,7,MIN,23,43.5,0.20568784108528723
2025,7,NE,23.5,40.5,0.8142320483922958
