"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rush_attempt","rec_attempt","rush_yards_gained","rush_yards_gained_exp","rush_touchdown","rush_touchdown_exp","rec_touchdown","rec_touchdown_exp","rec_yards_gained","rec_yards_gained_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","expected_td_equity","team_rush_att","backfield_command","target_volume"
"2020",1,"00-0032404","Tyler Ervin","RB","GB",1,0.86,3,1,38,13.4,0,0.06,0,0,6,5.79,5.4,3.13,2.27,-0.06,0.06,28,0.107142857142857,0.93
"2020",1,"00-0033948","Jamaal Williams","RB","GB",4,3.33,7,4,21,25.92,0,0.55,0,0.21,21,21.39,8.2,12.63,-4.43,-0.76,0.76,28,0.25,3.665
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0033893","Dalvin Cook","RB","MIN",1,1.47,12,2,50,42.41,2,1.62,0,0.02,-2,9.68,21.8,17.73,4.07,0.36,1.64,18,0.666666666666667,1.235
"2020",1,"00-0034972","Alexander Mattison","RB","MIN",4,3.22,6,4,50,27.88,0,0.11,0,0.02,30,27.12,12,9.5,2.5,-0.13,0.13,18,0.333333333333333,3.61
"2020",1,"00-0032187","David Johnson","RB","HOU",3,3.36,11,4,77,49.66,1,0.07,0,0.01,32,26.49,19.9,11.48,8.42,0.92,0.08,16,0.6875,3.18
"2020",1,"00-0034301","Darrel Williams","RB","KC",2,1.71,7,2,23,34.03,0,0.06,0,0.01,7,13.17,5,6.86,-1.86,-0.07,0.07,33,0.212121212121212,1.855
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0032257","Duke Johnson","RB","HOU",0,0.54,5,1,14,23.19,0,0.02,0,0.01,0,3.74,1.4,3.38,-1.98,-0.03,0.03,16,0.3125,0.27
"2020",1,"00-0036360","Clyde Edwards-Helaire","RB","KC",0,1.47,25,2,138,90.73,1,3.32,0,0.01,0,10.02,19.8,31.5,-11.7,-2.33,3.33,33,0.757575757575758,0.735
"2020",1,"00-0033951","Marlon Mack","RB","IND",3,2.48,4,3,26,19,0,0.05,0,0.01,30,18.91,8.6,6.61,1.99,-0.06,0.06,20,0.2,2.74
"2020",1,"00-0030404","Chris Thompson","RB","JAX",2,1.67,0,2,0,0,0,0,0,0,6,14.19,2.6,3.11,-0.51,0,0,16,0,1.835
"2020",1,"00-0034367","Nyheim Hines","RB","IND",8,6.17,7,8,28,28.65,1,0.46,1,0.38,45,43.75,27.3,18.47,8.83,1.16,0.84,20,0.35,7.085
"2020",1,"00-0036223","Jonathan Taylor","RB","IND",6,4.89,9,6,22,36.52,0,0.38,0,0.13,67,29.24,14.9,14.57,0.329999999999998,-0.51,0.51,20,0.45,5.445
"2020",1,"00-0035831","James Robinson","RB","JAX",1,0.87,16,1,62,68.65,0,0.12,0,0,28,5.17,10,9,1,-0.12,0.12,16,1,0.935
"2020",1,"00-0028149","Bruce Miller","RB","JAX",1,0.82,0,1,0,0,0,0,0,0.01,2,6.34,1.2,1.54,-0.34,-0.01,0.01,16,0,0.91
"2020",1,"00-0033897","Joe Mixon","RB","CIN",1,1.46,19,2,69,86.75,0,0.06,0,0,2,8.88,6.1,11.4,-5.3,-0.06,0.06,20,0.95,1.23
"2020",1,"00-0030456","Giovani Bernard","RB","CIN",4,3.93,1,5,7,5.96,0,0,0,0.09,21,25.82,6.8,7.69,-0.890000000000001,-0.09,0.09,20,0.05,3.965
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0033699","Austin Ekeler","RB","LAC",1,0.86,19,1,84,89.94,0,0.2,0,0,3,4.71,9.7,11.5,-1.8,-0.2,0.2,33,0.575757575757576,0.93
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0035700","Josh Jacobs","RB","LV",4,4.87,25,6,93,97.46,3,1.16,0,0.04,46,39.78,35.9,25.74,10.16,1.8,1.2,29,0.862068965517241,4.435
"2020",1,"00-0032972","Devontae Booker","RB","LV",3,2.37,4,3,29,17.3,0,0.06,0,0.27,23,15.84,8.2,7.67,0.529999999999999,-0.33,0.33,29,0.137931034482759,2.685
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0033280","Christian McCaffrey","RB","CAR",3,3.18,23,4,97,95.26,2,1.12,0,0.02,38,25.41,28.5,22.14,6.36,0.86,1.14,25,0.92,3.09
"2020",1,"00-0033025","Jalen Richard","RB","LV",1,0.76,0,1,0,0,0,0,0,0.01,15,8.95,2.5,1.69,0.81,-0.01,0.01,29,0,0.88
"2020",1,"00-0031062","James White","RB","NE",3,2.06,5,3,22,25.69,0,0.18,0,0.01,30,17.38,8.2,7.5,0.699999999999999,-0.19,0.19,26,0.192307692307692,2.53
"2020",1,"00-0035342","Patrick Laird","RB","MIA",2,1.61,0,2,0,0,0,0,0,0.01,9,11.02,2.9,2.75,0.15,-0.01,0.01,22,0,1.805
"2020",1,"00-0035311","Myles Gaskin","RB","MIA",4,2.51,9,4,40,38.27,0,0.02,0,0.01,26,19.28,10.6,8.41,2.19,-0.03,0.03,22,0.409090909090909,3.255
"2020",1,"00-0036096","J.J. Taylor","RB","NE",1,0.87,4,1,28,18.64,0,0.02,0,0,4,5.73,4.2,3.41,0.789999999999999,-0.02,0.02,26,0.153846153846154,0.935
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0035250","Devin Singletary","RB","BUF",5,5.07,9,7,30,40.1,0,0.14,0,0.33,23,42.2,10.3,16.12,-5.82,-0.47,0.47,18,0.5,5.035
"2020",1,"00-0036251","Zack Moss","RB","BUF",3,2.44,9,4,11,28.65,0,1.08,1,0.87,16,16.9,11.7,18.66,-6.96,-0.95,1.95,18,0.5,2.72
"2020",1,"00-0030496","Le'Veon Bell","RB","NYJ",2,1.19,6,2,14,24,0,0.01,0,0,32,12.9,6.6,4.95,1.65,-0.01,0.01,14,0.428571428571429,1.595
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0034457","Josh Adams","RB","NYJ",2,1.53,2,2,8,5.61,1,0.46,0,0,14,11.06,10.2,5.98,4.22,0.54,0.46,14,0.142857142857143,1.765
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0032602","J.D. McKissic","RB","WAS",1,3.08,3,5,-2,13.25,0,0.06,0,0.08,1,31.8,0.9,8.46,-7.56,-0.14,0.14,29,0.103448275862069,2.04
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0034414","Boston Scott","RB","PHI",2,1.76,9,2,35,45.54,0,0.08,0,0.01,19,13.73,7.4,8.21,-0.81,-0.09,0.09,16,0.5625,1.88
"2020",1,"00-0036328","Antonio Gibson","RB","WAS",2,1.73,9,2,36,37.11,0,0.41,0,0.01,8,10.71,6.4,9.02,-2.62,-0.42,0.42,29,0.310344827586207,1.865
"2020",1,"00-0033725","Corey Clement","RB","PHI",2,1.63,6,2,19,28.83,0,0.02,0,0.01,2,8.18,4.1,5.49,-1.39,-0.03,0.03,16,0.375,1.815
"2020",1,"00-0034844","Saquon Barkley","RB","NYG",6,5.91,15,9,6,62.72,0,0.41,0,0.49,60,53.18,12.6,22.9,-10.3,-0.9,0.9,16,0.9375,5.955
"2020",1,"00-0033553","James Conner","RB","PIT",2,3.35,6,4,9,27.5,0,0.02,0,0.07,8,24.19,3.7,9.06,-5.36,-0.09,0.09,26,0.230769230769231,2.675
"2020",1,"00-0035217","Benny Snell","RB","PIT",0,0.58,19,1,113,86.41,0,0.15,0,0.02,0,3.33,11.3,10.59,0.710000000000001,-0.17,0.17,26,0.730769230769231,0.29
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0033950","Wayne Gallman","RB","NYG",1,0.83,0,1,0,0,0,0,0,0,14,7.47,2.4,1.59,0.81,0,0,16,0,0.915
"2020",1,"00-0028087","Dion Lewis","RB","NYG",0,0.77,1,1,1,4.21,0,0,0,0.02,0,5.15,0.1,1.8,-1.7,-0.02,0.02,16,0.0625,0.385
"2020",1,"00-0034331","Jaylen Samuels","RB","PIT",1,0.87,1,1,2,3.87,0,0.09,0,0.02,1,6.05,1.3,2.53,-1.23,-0.11,0.11,26,0.0384615384615385,0.935
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0033594","Chris Carson","RB","SEA",6,4.98,6,6,21,27.53,0,0.06,2,0.61,45,31.86,24.6,14.96,9.64,1.33,0.67,16,0.375,5.49
"2020",1,"00-0032241","Todd Gurley","RB","ATL",2,4.09,14,5,56,53.1,1,1.16,0,0.05,1,36.19,13.7,20.33,-6.63,-0.21,1.21,18,0.777777777777778,3.045
"2020",1,"00-0035594","Travis Homer","RB","SEA",2,1.41,3,2,-1,11.32,0,0.41,0,0.01,4,9.57,2.3,5.97,-3.67,-0.42,0.42,16,0.1875,1.705
"2020",1,"00-0033567","Brian Hill","RB","ATL",2,1.64,3,2,12,11.4,0,0.01,0,0.01,8,14.32,4,4.3,-0.3,-0.02,0.02,18,0.166666666666667,1.82
"2020",1,"00-0034378","Ito Smith","RB","ATL",3,2.49,1,3,4,4.7,0,0,0,0.4,2,14.68,3.6,6.82,-3.22,-0.4,0.4,18,0.0555555555555556,2.745
"2020",1,"00-0033906","Alvin Kamara","RB","NO",5,6.36,12,8,16,46.3,1,0.77,1,0.28,51,51.17,23.7,22.41,1.29,0.95,1.05,28,0.428571428571429,5.68
"2020",1,"00-0034816","Ronald Jones","RB","TB",2,2.46,17,3,66,71.29,0,0.34,0,0.01,16,20.9,10.2,13.75,-3.55,-0.35,0.35,22,0.772727272727273,2.23
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0033856","Leonard Fournette","RB","TB",1,0.82,5,1,5,22.18,0,0.05,0,0,14,6.27,2.9,4,-1.1,-0.05,0.05,22,0.227272727272727,0.91
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0030513","Latavius Murray","RB","NO",0,0.79,15,1,48,54.41,0,0.71,0,0.13,0,4,4.8,11.64,-6.84,-0.84,0.84,28,0.535714285714286,0.395
"2020",1,"00-0027029","LeSean McCoy","RB","TB",1,0.79,0,1,0,0,0,0,0,0.04,2,5.72,1.2,1.58,-0.38,-0.04,0.04,22,0,0.895
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",1,"00-0032764","Derrick Henry","RB","TEN",3,2.32,31,3,116,123.86,0,1.12,0,0.24,15,15.71,16.1,24.44,-8.34,-1.36,1.36,31,1,2.66
"2020",1,"00-0032144","Melvin Gordon","RB","DEN",3,2.49,15,3,78,58.71,1,1.2,0,0.01,8,16.85,15.6,17.29,-1.69,-0.21,1.21,23,0.652173913043478,2.745
"2020",1,"00-0034109","Phillip Lindsay","RB","DEN",1,0.75,7,1,24,27.39,0,0.41,0,0.14,11,6.22,4.5,7.45,-2.95,-0.55,0.55,23,0.304347826086957,0.875
"2020",1,"00-0033955","Jeremy McNichols","RB","TEN",0,0.78,0,1,0,0,0,0,0,0.02,0,4.86,0,1.39,-1.39,-0.02,0.02,31,0,0.39
"2020",1,"00-0034838","Royce Freeman","RB","DEN",1,0.74,1,1,0,0.43,0,0.55,0,0.07,12,4.61,2.2,4.93,-2.73,-0.62,0.62,23,0.0434782608695652,0.87
"2020",1,"00-0035099","Khari Blasingame","RB","TEN",1,0.76,0,1,0,0,0,0,0,0,5,6,1.5,1.37,0.13,0,0,31,0,0.88
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0033045","Ezekiel Elliott","RB","DAL",6,5.79,22,7,89,79.42,1,2.36,0,0.09,33,42.99,22.2,33.45,-11.25,-1.45,2.45,24,0.916666666666667,5.895
"2020",2,"00-0033567","Brian Hill","RB","ATL",2,1.67,3,2,14,13.87,0,0.04,0,0.03,11,12.15,4.5,4.67,-0.17,-0.07,0.07,30,0.1,1.835
"2020",2,"00-0030968","Keith Smith","RB","ATL",1,1.69,1,2,2,2.82,0,0,0,0.01,1,17.06,1.3,3.75,-2.45,-0.01,0.01,30,0.0333333333333333,1.345
"2020",2,"00-0035261","Tony Pollard","RB","DAL",1,0.88,2,1,6,9.82,0,0.01,0,0,3,5.26,1.9,2.43,-0.53,-0.01,0.01,24,0.0833333333333333,0.94
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0027966","Mark Ingram","RB","BAL",2,2.08,9,3,55,41.31,1,0.4,0,0.46,22,20.05,15.7,13.4,2.3,0.14,0.86,21,0.428571428571429,2.04
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0033376","Patrick Ricard","RB","BAL",1,0.63,0,1,0,0,0,0,1,0.63,1,1.23,7.1,4.55,2.55,0.37,0.63,21,0,0.815
"2020",2,"00-0032187","David Johnson","RB","HOU",2,2.14,11,4,34,50.89,0,0.03,0,0.24,16,22.93,7,11.16,-4.16,-0.27,0.27,11,1,2.07
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0036158","J.K. Dobbins","RB","BAL",1,0.77,2,1,48,10.07,0,0.04,0,0.01,13,5.78,7.1,2.67,4.43,-0.05,0.05,21,0.0952380952380952,0.885
"2020",2,"00-0035311","Myles Gaskin","RB","MIA",6,5.38,7,7,46,29.82,0,0.07,0,0.08,36,43.79,14.2,13.6,0.599999999999998,-0.15,0.15,19,0.368421052631579,5.69
"2020",2,"00-0033308","Matt Breida","RB","MIA",1,1.72,7,2,37,30.68,0,0.1,0,0.01,2,13.37,4.9,6.76,-1.86,-0.11,0.11,19,0.368421052631579,1.36
"2020",2,"00-0035250","Devin Singletary","RB","BUF",2,2.51,10,3,56,45.21,0,0.13,0,0.02,20,20.79,9.6,10,-0.4,-0.15,0.15,18,0.555555555555556,2.255
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0033280","Christian McCaffrey","RB","CAR",4,3.61,18,5,59,71.8,2,0.83,0,0.04,29,26.9,24.8,18.73,6.07,1.13,0.87,19,0.947368421052632,3.805
"2020",2,"00-0027029","LeSean McCoy","RB","TB",5,5.06,1,7,-5,5.72,0,0,0,0.33,26,42.81,7.1,11.93,-4.83,-0.33,0.33,20,0.05,5.03
"2020",2,"00-0033856","Leonard Fournette","RB","TB",4,3.82,12,5,103,49.28,2,0.77,0,0.27,13,26.7,27.6,17.66,9.94,0.96,1.04,20,0.6,3.91
"2020",2,"00-0034816","Ronald Jones","RB","TB",2,1.67,7,2,23,31.27,1,0.21,0,0.01,4,12.92,10.7,7.39,3.31,0.78,0.22,20,0.35,1.835
"2020",2,"00-0032063","Mike Davis","RB","CAR",8,6.22,1,8,1,4.21,0,0,0,0.23,74,41.28,15.5,12.18,3.32,-0.23,0.23,19,0.0526315789473684,7.11
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0033296","Alex Armah","RB","CAR",1,0.62,0,1,0,0,0,0,0,0.04,14,5.73,2.4,1.42,0.98,-0.04,0.04,19,0,0.81
"2020",2,"00-0030456","Giovani Bernard","RB","CIN",5,5.07,1,7,3,1.84,0,0.28,0,0.23,22,35.81,7.5,11.9,-4.4,-0.51,0.51,17,0.0588235294117647,5.035
"2020",2,"00-0034791","Nick Chubb","RB","CLE",1,0.78,22,1,124,81.8,2,2.37,0,0.01,9,6.61,26.3,23.89,2.41,-0.38,2.38,32,0.6875,0.89
"2020",2,"00-0033897","Joe Mixon","RB","CIN",4,3.19,16,4,46,65.11,0,0.84,0,0.01,40,24.13,12.6,17.19,-4.59,-0.85,0.85,17,0.941176470588235,3.595
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0033923","Kareem Hunt","RB","CLE",2,1.22,10,2,86,39.22,1,0.64,1,0.52,15,12.35,24.1,13.33,10.77,0.84,1.16,32,0.3125,1.61
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0032956","Andy Janovich","RB","CLE",1,0.81,0,1,0,0,0,0,0,0,0,6.62,1,1.49,-0.49,0,0,32,0,0.905
"2020",2,"00-0034331","Jaylen Samuels","RB","PIT",1,1.59,0,2,0,0,0,0,0,0.01,4,13,1.4,2.93,-1.53,-0.01,0.01,19,0,1.295
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0033553","James Conner","RB","PIT",2,1.48,16,2,106,62.5,1,1.3,0,0.21,15,12.6,20.1,18.02,2.08,-0.51,1.51,19,0.842105263157895,1.74
"2020",2,"00-0035217","Benny Snell","RB","PIT",1,0.86,3,1,5,14.23,0,0.02,0,0.01,-4,3.58,-0.9,2.8,-3.7,-0.03,0.03,19,0.157894736842105,0.93
"2020",2,"00-0032144","Melvin Gordon","RB","DEN",2,1.21,19,3,70,81.97,0,0.08,1,0.33,14,9.06,16.4,12.77,3.63,0.59,0.41,22,0.863636363636364,1.605
"2020",2,"00-0033293","Aaron Jones","RB","GB",4,5.08,18,8,168,82.39,2,0.27,1,0.67,68,51.53,45.6,24.16,21.44,2.06,0.94,31,0.580645161290323,4.54
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0036275","D'Andre Swift","RB","DET",5,3.9,5,5,12,21.96,0,0.07,0,0.01,60,33.11,12.2,9.9,2.3,-0.08,0.08,20,0.25,4.45
"2020",2,"00-0032404","Tyler Ervin","RB","GB",1,0.78,0,1,0,0,0,0,0,0.02,4,6.71,1.4,1.55,-0.15,-0.02,0.02,31,0,0.89
"2020",2,"00-0034349","Kerryon Johnson","RB","DET",0,0.78,8,1,32,24.51,1,0.68,0,0,0,7.98,9.2,8.11,1.09,0.32,0.68,20,0.4,0.39
"2020",2,"00-0035537","Ty Johnson","RB","DET",0,0.22,0,1,0,0,0,0,0,0.05,0,11.92,0,1.71,-1.71,-0.05,0.05,20,0,0.11
"2020",2,"00-0028149","Bruce Miller","RB","JAX",0,0.84,0,1,0,0,0,0,0,0,0,5.41,0,1.39,-1.39,0,0,18,0,0.42
"2020",2,"00-0032764","Derrick Henry","RB","TEN",0,1.66,25,2,84,116.02,0,0.57,0,0.04,0,12.63,8.4,18.22,-9.82,-0.61,0.61,29,0.862068965517241,0.83
"2020",2,"00-0030404","Chris Thompson","RB","JAX",3,2.74,2,4,7,9.97,0,0.01,1,0.39,20,23.66,11.7,8.45,3.25,0.6,0.4,18,0.111111111111111,2.87
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0035831","James Robinson","RB","JAX",3,3.08,16,4,102,71.42,1,0.07,0,0.15,18,19.39,21,13.48,7.52,0.78,0.22,18,0.888888888888889,3.04
"2020",2,"00-0036370","Joshua Kelley","RB","LAC",2,1.68,23,2,64,91.33,0,0.7,0,0,49,11.94,13.3,16.23,-2.93,-0.7,0.7,39,0.58974358974359,1.84
"2020",2,"00-0033699","Austin Ekeler","RB","LAC",4,2.94,16,4,93,73.52,0,0.07,0,0.24,55,26.49,18.8,14.83,3.97,-0.31,0.31,39,0.41025641025641,3.47
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0036360","Clyde Edwards-Helaire","RB","KC",6,6.15,10,8,38,47.97,0,0.09,0,0.07,32,47.15,13,16.65,-3.65,-0.16,0.16,14,0.714285714285714,6.075
"2020",2,"00-0034301","Darrel Williams","RB","KC",1,0.81,0,1,0,0,0,0,0,0,12,6.96,2.2,1.52,0.68,0,0,14,0,0.905
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0035148","Darwin Thompson","RB","KC",0,0.85,4,1,21,18.56,0,0.01,0,0,0,5.15,2.1,3.32,-1.22,-0.01,0.01,14,0.285714285714286,0.425
"2020",2,"00-0035243","Miles Sanders","RB","PHI",3,4.96,20,7,95,81.35,1,0.75,0,0.04,36,42.84,20.1,22.83,-2.73,0.21,0.79,24,0.833333333333333,3.98
"2020",2,"00-0035664","Darrell Henderson","RB","LA",2,1.48,12,3,81,46.3,1,0.52,0,0.48,40,17.9,20.1,13.91,6.19,0,1,26,0.461538461538462,1.74
"2020",2,"00-0034414","Boston Scott","RB","PHI",3,2.4,4,3,19,17.29,0,0.06,0,0.02,24,16.27,7.3,6.26,1.04,-0.08,0.08,24,0.166666666666667,2.7
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0036223","Jonathan Taylor","RB","IND",2,1.76,26,2,101,117.42,1,1.09,0,0.03,9,11.9,19,21.38,-2.38,-0.12,1.12,35,0.742857142857143,1.88
"2020",2,"00-0034972","Alexander Mattison","RB","MIN",1,1.47,3,2,13,16.68,0,0.01,0,0,3,11.74,2.6,4.38,-1.78,-0.01,0.01,18,0.166666666666667,1.235
"2020",2,"00-0034367","Nyheim Hines","RB","IND",1,0.83,0,1,0,0,0,0,0,0,4,8.02,1.4,1.64,-0.24,0,0,35,0,0.915
"2020",2,"00-0033893","Dalvin Cook","RB","MIN",2,1.47,14,2,63,59.03,1,0.73,0,0,8,9.02,17.1,13.35,3.75,0.27,0.73,18,0.777777777777778,1.735
"2020",2,"00-0031045","Carlos Hyde","RB","SEA",2,1.73,5,2,22,21.7,0,0.02,0,0,15,11.2,5.7,5.13,0.57,-0.02,0.02,25,0.2,1.865
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0030288","Rex Burkhead","RB","NE",4,4.81,6,6,2,26.62,0,0.16,0,0.1,47,32.59,8.9,12.28,-3.38,-0.26,0.26,14,0.428571428571429,4.405
"2020",2,"00-0033594","Chris Carson","RB","SEA",3,1.98,17,3,72,72.89,0,0.46,1,0.32,36,17.94,19.8,15.72,4.08,0.22,0.78,25,0.68,2.49
"2020",2,"00-0034845","Sony Michel","RB","NE",0,0.8,7,1,19,29.11,0,0.09,0,0,0,6.18,1.9,4.88,-2.98,-0.09,0.09,14,0.5,0.4
"2020",2,"00-0035726","Jakob Johnson","RB","NE",1,0.5,0,1,0,0,0,0,1,0.5,1,0.54,7.1,3.52,3.58,0.5,0.5,14,0,0.75
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0033906","Alvin Kamara","RB","NO",9,7.57,13,9,79,49.57,2,1.54,0,0.13,95,61.05,38.4,28.63,9.77,0.33,1.67,16,0.8125,8.285
"2020",2,"00-0035700","Josh Jacobs","RB","LV",3,2.57,27,3,88,114.17,0,0.99,0,0.01,17,17.18,13.5,21.71,-8.21,-1,1,32,0.84375,2.785
"2020",2,"00-0035125","Alec Ingold","RB","LV",2,1.42,0,2,0,0,0,0,1,0.57,5,8.12,8.5,5.67,2.83,0.43,0.57,32,0,1.71
"2020",2,"00-0030513","Latavius Murray","RB","NO",2,1.4,3,2,14,13.98,0,0.01,0,0,19,13.16,5.3,4.21,1.09,-0.01,0.01,16,0.1875,1.7
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0032200","Ty Montgomery","RB","NO",2,2.51,0,3,0,0,0,0,0,0.02,25,18.66,4.5,4.46,0.04,-0.02,0.02,16,0,2.255
"2020",2,"00-0032972","Devontae Booker","RB","LV",1,0.81,3,1,-1,11.3,0,0.02,0,0,6,5.82,1.5,2.66,-1.16,-0.02,0.02,32,0.09375,0.905
"2020",2,"00-0033556","Tarik Cohen","RB","CHI",1,0.87,5,1,12,22.6,0,0.05,0,0,15,5.74,3.7,4.03,-0.33,-0.05,0.05,21,0.238095238095238,0.935
"2020",2,"00-0035685","David Montgomery","RB","CHI",3,2.08,16,3,82,70.41,0,0.08,1,0.04,45,21.19,21.7,11.93,9.77,0.88,0.12,21,0.761904761904762,2.54
"2020",2,"00-0028087","Dion Lewis","RB","NYG",4,3.65,10,5,20,39.23,1,0.6,0,0.06,36,29.18,15.6,14.41,1.19,0.34,0.66,14,0.714285714285714,3.825
"2020",2,"00-0034597","Ryan Nall","RB","CHI",1,0.77,0,1,0,0,0,0,0,0.01,2,5.91,1.2,1.43,-0.23,-0.01,0.01,21,0,0.885
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0023500","Frank Gore","RB","NYJ",0,1.26,21,2,63,89.08,0,0.15,0,0,0,9.44,6.3,12.05,-5.75,-0.15,0.15,26,0.807692307692308,0.63
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0032058","Tevin Coleman","RB","SF",2,1.41,14,2,12,62.55,0,0.23,0,0.07,28,17.26,6,11.19,-5.19,-0.3,0.3,27,0.518518518518518,1.705
"2020",2,"00-0031687","Raheem Mostert","RB","SF",2,1.23,8,2,92,37.69,1,0.08,0,0.02,15,10.83,18.7,6.7,12,0.9,0.1,27,0.296296296296296,1.615
"2020",2,"00-0029892","Kyle Juszczyk","RB","SF",2,1.48,0,2,0,0,0,0,0,0.08,6,9.86,2.6,2.93,-0.33,-0.08,0.08,27,0,1.74
"2020",2,"00-0031376","Jerick McKinnon","RB","SF",0,0.36,3,1,77,15.99,1,0.09,0,0,0,4.45,13.7,2.96,10.74,0.91,0.09,27,0.111111111111111,0.18
"2020",2,"00-0034799","Kalen Ballage","RB","NYJ",2,1.69,1,2,5,4.71,0,0,0,0,12,11.88,3.7,3.38,0.32,0,0,26,0.0384615384615385,1.845
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0034681","Chase Edmonds","RB","ARI",3,2.82,3,4,4,14.66,0,0.1,0,0.35,9,27.45,4.3,9.72,-5.42,-0.45,0.45,23,0.130434782608696,2.91
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",2,"00-0036328","Antonio Gibson","RB","WAS",1,1.24,13,2,55,60.93,1,0.17,0,0.01,-3,11.87,12.2,9.59,2.61,0.82,0.18,22,0.590909090909091,1.12
"2020",2,"00-0033118","Kenyan Drake","RB","ARI",2,1.76,20,2,86,86.01,0,0.5,0,0.05,9,11.75,11.5,14.81,-3.31,-0.55,0.55,23,0.869565217391304,1.88
"2020",3,"00-0032063","Mike Davis","RB","CAR",8,7.33,13,9,46,49.91,0,0.33,1,0.7,45,45.03,23.1,22.98,0.120000000000001,-0.03,1.03,15,0.866666666666667,7.665
"2020",3,"00-0033699","Austin Ekeler","RB","LAC",11,9.01,12,11,59,56.85,1,0.13,0,0.08,84,58.34,31.3,21.82,9.48,0.79,0.21,20,0.6,10.005
"2020",3,"00-0036370","Joshua Kelley","RB","LAC",2,1.67,8,2,43,36.59,0,0.12,0,0.01,9,11.46,5.2,7.23,-2.03,-0.13,0.13,20,0.4,1.835
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",3,"00-0032241","Todd Gurley","RB","ATL",1,1.68,14,2,80,64.28,1,1.08,0,0.01,2,11.63,15.2,15.8,-0.600000000000001,-0.0900000000000001,1.09,23,0.608695652173913,1.34
"2020",3,"00-0033556","Tarik Cohen","RB","CHI",3,4.31,2,6,21,9.02,0,0.01,0,0.13,20,33.57,7.1,9.4,-2.3,-0.14,0.14,16,0.125,3.655
"2020",3,"00-0034378","Ito Smith","RB","ATL",0,1.4,0,2,0,0,0,0,0,0.01,0,10.93,0,2.54,-2.54,-0.01,0.01,23,0,0.7
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2020",3,"00-0033567","Brian Hill","RB","ATL",1,2.16,9,3,58,44.39,1,0.09,0,0.02,22,19.53,15,9.21,5.79,0.89,0.11,23,0.391304347826087,1.58
