season,player_id,full_name,position,posteam,kind,opportunities,neutral_opps,neutral_share,early_down_share,mean_wp
2024,00-0030564,DeAndre Hopkins,WR,KC,target,59,38,0.6440677966101694,0.6610169491525424,0.7597743756200929
2024,00-0031236,Brandin Cooks,WR,DAL,target,54,34,0.6296296296296297,0.5,0.5106265452750786
2024,00-0031381,Davante Adams,WR,NYJ,target,115,65,0.5652173913043478,0.7304347826086957,0.45416888266182937
2024,00-0031408,Mike Evans,WR,TB,target,110,59,0.5363636363636364,0.7363636363636363,0.6465100164863873
2024,00-0031544,Amari Cooper,WR,CLE,target,53,21,0.39622641509433965,0.7547169811320755,0.3425847680295844
2024,00-0031588,Stefon Diggs,WR,HOU,target,64,36,0.5625,0.6875,0.6070621378665919
2024,00-0031687,Raheem Mostert,RB,MIA,carry,85,54,0.6352941176470588,0.8823529411764706,0.5734555659486966
2024,00-0032104,Ameer Abdullah,RB,LV,carry,66,49,0.7424242424242424,0.803030303030303,0.4099243727250723
2024,00-0032104,Ameer Abdullah,RB,LV,target,47,20,0.425531914893617,0.6808510638297872,0.268064534676322
2024,00-0032211,Tyler Lockett,WR,SEA,target,74,37,0.5,0.6486486486486487,0.4964050905609101
2024,00-0032385,Sterling Shepard,WR,TB,target,52,24,0.46153846153846156,0.7692307692307693,0.5795407898409309
2024,00-0032392,Austin Hooper,TE,NE,target,59,31,0.5254237288135594,0.847457627118644,0.26215332144181314
2024,00-0032764,Derrick Henry,RB,BAL,carry,325,156,0.48,0.92,0.783136778883994
2024,00-0032775,Demarcus Robinson,WR,LA,target,66,35,0.5303030303030303,0.7272727272727273,0.40393946280872284
2024,00-0033009,Tyler Boyd,WR,TEN,target,58,28,0.4827586206896552,0.5517241379310345,0.2825172265766285
2024,00-0033040,Tyreek Hill,WR,MIA,target,123,72,0.5853658536585366,0.6585365853658537,0.48071868751571345
2024,00-0033045,Ezekiel Elliott,RB,DAL,carry,74,36,0.4864864864864865,0.8783783783783784,0.42885873057296503
2024,00-0033090,Hunter Henry,TE,NE,target,97,45,0.4639175257731959,0.6391752577319587,0.2667218873575996
2024,00-0033280,Christian McCaffrey,RB,SF,carry,50,31,0.62,0.94,0.5302967733889816
2024,00-0033282,Curtis Samuel,WR,BUF,target,46,25,0.5434782608695652,0.7391304347826086,0.5847903825613922
2024,00-0033288,George Kittle,TE,SF,target,94,48,0.5106382978723404,0.6702127659574468,0.5684953580333039
2024,00-0033293,Aaron Jones,RB,MIN,carry,255,149,0.5843137254901961,0.9529411764705882,0.7513111704805245
2024,00-0033293,Aaron Jones,RB,MIN,target,62,35,0.5645161290322581,0.7903225806451613,0.6648707224671999
2024,00-0033375,Tim Patrick,WR,DET,target,45,21,0.4666666666666667,0.7333333333333333,0.6400279721131754
2024,00-0033553,James Conner,RB,ARI,carry,239,117,0.4895397489539749,0.9163179916317992,0.5057209483087532
2024,00-0033553,James Conner,RB,ARI,target,55,32,0.5818181818181818,0.9272727272727272,0.4020418998192657
2024,00-0033555,Mack Hollins,WR,BUF,target,50,27,0.54,0.64,0.5287746659794357
2024,00-0033589,David Moore,WR,CAR,target,57,24,0.42105263157894735,0.7894736842105263,0.22942789275191644
2024,00-0033591,Noah Brown,WR,WAS,target,56,34,0.6071428571428571,0.7678571428571429,0.5805201936694045
2024,00-0033699,Austin Ekeler,RB,WAS,carry,77,53,0.6883116883116883,0.9090909090909091,0.6290845773071307
2024,00-0033699,Austin Ekeler,RB,WAS,target,41,25,0.6097560975609756,0.7073170731707317,0.5119114201185834
2024,00-0033858,Jonnu Smith,TE,MIA,target,111,56,0.5045045045045045,0.7387387387387387,0.4588749985161305
2024,00-0033881,Evan Engram,TE,JAX,target,67,33,0.4925373134328358,0.7164179104477612,0.26379432402962943
2024,00-0033885,David Njoku,TE,CLE,target,99,50,0.5050505050505051,0.7070707070707071,0.2334822346842566
2024,00-0033897,Joe Mixon,RB,HOU,carry,247,157,0.6356275303643725,0.9271255060728745,0.6624479723635025
2024,00-0033897,Joe Mixon,RB,HOU,target,52,41,0.7884615384615384,0.8846153846153846,0.6617738616008025
2024,00-0033906,Alvin Kamara,RB,NO,carry,228,141,0.618421052631579,0.8728070175438597,0.5630180176915273
2024,00-0033906,Alvin Kamara,RB,NO,target,89,49,0.550561797752809,0.7752808988764045,0.3958886804739654
2024,00-0033908,Cooper Kupp,WR,LA,target,100,53,0.53,0.68,0.4610441587821696
2024,00-0033921,Chris Godwin,WR,TB,target,62,38,0.6129032258064516,0.6451612903225806,0.5100690613528001
2024,00-0033923,Kareem Hunt,RB,KC,carry,200,111,0.555,0.905,0.7536382158612833
2024,00-0033925,D'Onta Foreman,RB,CLE,carry,71,41,0.5774647887323944,0.8873239436619719,0.36482755220727775
2024,00-0033948,Jamaal Williams,RB,NO,carry,48,19,0.3958333333333333,0.7708333333333334,0.5746537261487297
2024,00-0033955,Jeremy McNichols,RB,WAS,carry,56,21,0.375,0.8392857142857143,0.7642491521319192
2024,00-0034159,Will Dissly,TE,LAC,target,64,37,0.578125,0.8125,0.6822774644460878
2024,00-0034184,Gus Edwards,RB,LAC,carry,102,67,0.6568627450980392,0.9215686274509803,0.6245625233225636
2024,00-0034270,Tyler Conklin,TE,NYJ,target,73,33,0.4520547945205479,0.684931506849315,0.42000542782413613
2024,00-0034348,Courtland Sutton,WR,DEN,target,135,72,0.5333333333333333,0.6222222222222222,0.5118023264271501
2024,00-0034351,Dallas Goedert,TE,PHI,target,52,36,0.6923076923076923,0.7115384615384616,0.5163589068330252
2024,00-0034364,Jordan Akins,TE,CLE,target,58,21,0.3620689655172414,0.7241379310344828,0.18542018649528974
2024,00-0034383,Dalton Schultz,TE,HOU,target,85,45,0.5294117647058824,0.6235294117647059,0.6057311289319735
2024,00-0034407,Ray-Ray McCloud,WR,ATL,target,87,60,0.6896551724137931,0.7011494252873564,0.453006253782332
2024,00-0034521,Allen Lazard,WR,NYJ,target,61,27,0.4426229508196721,0.6721311475409836,0.40591105700461977
2024,00-0034753,Mark Andrews,TE,BAL,target,69,38,0.5507246376811594,0.7101449275362319,0.6849891262101955
2024,00-0034775,Christian Kirk,WR,JAX,target,47,16,0.3404255319148936,0.6170212765957447,0.32340429362831974
2024,00-0034791,Nick Chubb,RB,CLE,carry,102,73,0.7156862745098039,0.8725490196078431,0.3443547355047627
2024,00-0034827,DJ Moore,WR,CHI,target,142,59,0.4154929577464789,0.6971830985915493,0.3052927412043555
2024,00-0034829,Mike Gesicki,TE,CIN,target,83,54,0.6506024096385542,0.6867469879518072,0.5595488044252461
2024,00-0034837,Calvin Ridley,WR,TEN,target,120,58,0.48333333333333334,0.6833333333333333,0.2901217690363486
2024,00-0034844,Saquon Barkley,RB,PHI,carry,348,201,0.5775862068965517,0.8994252873563219,0.7322411187855505
2024,00-0034844,Saquon Barkley,RB,PHI,target,43,30,0.6976744186046512,0.7441860465116279,0.6096731332498927
2024,00-0034960,Jakobi Meyers,WR,LV,target,130,67,0.5153846153846153,0.7153846153846154,0.24236958922392807
2024,00-0034972,Alexander Mattison,RB,LV,carry,134,93,0.6940298507462687,0.8507462686567164,0.35555810228305945
2024,00-0034972,Alexander Mattison,RB,LV,target,48,24,0.5,0.6875,0.3036114640447825
2024,00-0034975,Justice Hill,RB,BAL,carry,47,21,0.44680851063829785,0.7872340425531915,0.7759469303678959
2024,00-0034975,Justice Hill,RB,BAL,target,51,31,0.6078431372549019,0.6470588235294118,0.6030613340839159
2024,00-0034981,Foster Moreau,TE,NO,target,43,22,0.5116279069767442,0.7209302325581395,0.4051179220862038
2024,00-0035208,Olamide Zaccheaus,WR,WAS,target,64,30,0.46875,0.6875,0.5823685646305421
2024,00-0035216,Diontae Johnson,WR,CAR,target,58,28,0.4827586206896552,0.7241379310344828,0.2727189190572344
2024,00-0035229,T.J. Hockenson,TE,MIN,target,62,34,0.5483870967741935,0.6129032258064516,0.6585278017882956
2024,00-0035243,Miles Sanders,RB,CAR,carry,55,30,0.5454545454545454,0.8363636363636363,0.33979440964487195
2024,00-0035250,Devin Singletary,RB,NYG,carry,113,64,0.5663716814159292,0.911504424778761,0.33683048504760726
2024,00-0035261,Tony Pollard,RB,TEN,carry,261,150,0.5747126436781609,0.9080459770114943,0.4281327977868312
2024,00-0035261,Tony Pollard,RB,TEN,target,57,29,0.5087719298245614,0.9298245614035088,0.3051960099655206
2024,00-0035406,Lil'Jordan Humphrey,WR,DEN,target,45,23,0.5111111111111111,0.7111111111111111,0.591121951663101
2024,00-0035500,Greg Dortch,WR,ARI,target,50,23,0.46,0.6,0.40388213578611615
2024,00-0035535,Darius Slayton,WR,NYG,target,72,41,0.5694444444444444,0.5833333333333334,0.2907160439107814
2024,00-0035537,Ty Johnson,RB,BUF,carry,41,18,0.43902439024390244,0.8536585365853658,0.6971044186048392
2024,00-0035640,DK Metcalf,WR,SEA,target,109,63,0.5779816513761468,0.7247706422018348,0.4845943957495187
2024,00-0035644,Noah Fant,TE,SEA,target,64,29,0.453125,0.734375,0.45476210377523785
2024,00-0035659,Terry McLaurin,WR,WAS,target,118,57,0.4830508474576271,0.7033898305084746,0.6314163191850973
2024,00-0035676,A.J. Brown,WR,PHI,target,97,66,0.6804123711340206,0.6701030927835051,0.7233453726338357
2024,00-0035685,David Montgomery,RB,DET,carry,186,99,0.532258064516129,0.8602150537634409,0.7580148136196407
2024,00-0035700,Josh Jacobs,RB,GB,carry,303,158,0.5214521452145214,0.9207920792079208,0.6830547682401222
2024,00-0035700,Josh Jacobs,RB,GB,target,43,28,0.6511627906976745,0.8837209302325582,0.6089831160727975
2024,00-0035719,Deebo Samuel Sr.,WR,SF,target,81,47,0.5802469135802469,0.7160493827160493,0.5635790824148393
2024,00-0035973,Patrick Taylor,RB,SF,carry,40,15,0.375,0.875,0.5504467266281791
2024,00-0036040,Juwan Johnson,TE,NO,target,68,32,0.47058823529411764,0.7058823529411765,0.35088638823550516
2024,00-0036139,Rico Dowdle,RB,DAL,carry,235,137,0.5829787234042553,0.8978723404255319,0.4559164842245469
2024,00-0036139,Rico Dowdle,RB,DAL,target,50,25,0.5,0.92,0.3306452365236933
2024,00-0036158,J.K. Dobbins,RB,LAC,carry,195,110,0.5641025641025641,0.8512820512820513,0.7626648137202631
2024,00-0036182,Nick Westbrook-Ikhine,WR,TEN,target,60,22,0.36666666666666664,0.6166666666666667,0.22906442490439077
2024,00-0036196,Gabe Davis,WR,JAX,target,42,15,0.35714285714285715,0.5952380952380952,0.32898367682979107
2024,00-0036223,Jonathan Taylor,RB,IND,carry,305,192,0.6295081967213115,0.8360655737704918,0.5284381252934651
2024,00-0036244,Colby Parkinson,TE,LA,target,49,26,0.5306122448979592,0.6122448979591837,0.35856715435095654
2024,00-0036251,Zack Moss,RB,CIN,carry,74,44,0.5945945945945946,0.8648648648648649,0.6318011675533409
2024,00-0036252,Michael Pittman,WR,IND,target,112,60,0.5357142857142857,0.7589285714285714,0.422106111768606
2024,00-0036259,Jauan Jennings,WR,SF,target,113,58,0.5132743362831859,0.6637168141592921,0.5898844194482675
2024,00-0036261,Brandon Aiyuk,WR,SF,target,47,24,0.5106382978723404,0.6808510638297872,0.7225013465640393
2024,00-0036275,D'Andre Swift,RB,CHI,carry,253,138,0.5454545454545454,0.9525691699604744,0.39047258126405876
2024,00-0036275,D'Andre Swift,RB,CHI,target,53,28,0.5283018867924528,0.8867924528301887,0.3514541883549812
2024,00-0036290,Cole Kmet,TE,CHI,target,59,24,0.4067796610169492,0.6610169491525424,0.3234119837542964
2024,00-0036309,Darnell Mooney,WR,ATL,target,106,65,0.6132075471698113,0.6415094339622641,0.46702982813673416
2024,00-0036322,Justin Jefferson,WR,MIN,target,154,91,0.5909090909090909,0.7077922077922078,0.678034710225932
2024,00-0036328,Antonio Gibson,RB,NE,carry,120,61,0.5083333333333333,0.925,0.32139137816514757
2024,00-0036358,CeeDee Lamb,WR,DAL,target,154,88,0.5714285714285714,0.7077922077922078,0.3513891449088499
2024,00-0036407,Jerry Jeudy,WR,CLE,target,148,58,0.3918918918918919,0.7364864864864865,0.2285846471798534
2024,00-0036410,Tee Higgins,WR,CIN,target,110,69,0.6272727272727273,0.6727272727272727,0.6109492496955293
2024,00-0036414,Cam Akers,RB,HOU,carry,40,18,0.45,1,0.6371926659718156
2024,00-0036414,Cam Akers,RB,MIN,carry,64,27,0.421875,0.984375,0.7488088568788953
2024,00-0036415,Van Jefferson,WR,PIT,target,40,23,0.575,0.65,0.4798695783130824
2024,00-0036427,Tyler Johnson,WR,LA,target,41,16,0.3902439024390244,0.7804878048780488,0.36545773327532344
2024,00-0036550,Rashod Bateman,WR,BAL,target,72,28,0.3888888888888889,0.6805555555555556,0.6820618878910963
2024,00-0036554,Nico Collins,WR,HOU,target,99,66,0.6666666666666666,0.6868686868686869,0.5576754384427925
2024,00-0036555,Chuba Hubbard,RB,CAR,carry,251,140,0.5577689243027888,0.900398406374502,0.3124660118729947
2024,00-0036555,Chuba Hubbard,RB,CAR,target,54,25,0.46296296296296297,0.7962962962962963,0.32311200951335195
2024,00-0036613,Jaylen Waddle,WR,MIA,target,85,43,0.5058823529411764,0.7411764705882353,0.4750327638022546
2024,00-0036626,Dyami Brown,WR,WAS,target,40,18,0.45,0.725,0.6853559239767492
2024,00-0036637,Noah Gray,TE,KC,target,49,37,0.7551020408163265,0.7959183673469388,0.7000560460194033
2024,00-0036849,Tutu Atwell,WR,LA,target,62,34,0.5483870967741935,0.7258064516129032,0.39614943465212776
2024,00-0036875,Rhamondre Stevenson,RB,NE,carry,207,118,0.5700483091787439,0.9033816425120773,0.3799207187190219
2024,00-0036875,Rhamondre Stevenson,RB,NE,target,43,22,0.5116279069767442,0.6744186046511628,0.3365545416371066
2024,00-0036893,Najee Harris,RB,PIT,carry,263,149,0.5665399239543726,0.9543726235741445,0.572605976700219
2024,00-0036893,Najee Harris,RB,PIT,target,48,29,0.6041666666666666,0.8958333333333334,0.434434927306332
2024,00-0036894,Pat Freiermuth,TE,PIT,target,78,45,0.5769230769230769,0.6794871794871795,0.3886420304337756
2024,00-0036900,Ja'Marr Chase,WR,CIN,target,175,112,0.64,0.7828571428571428,0.6123510898969003
2024,00-0036912,DeVonta Smith,WR,PHI,target,90,60,0.6666666666666666,0.7111111111111111,0.6977216562203651
2024,00-0036919,Kenneth Gainwell,RB,PHI,carry,75,37,0.49333333333333335,0.8933333333333333,0.8375165584186713
2024,00-0036963,Amon-Ra St. Brown,WR,DET,target,141,78,0.5531914893617021,0.6666666666666666,0.6469927166146062
2024,00-0036970,Kyle Pitts,TE,ATL,target,74,40,0.5405405405405406,0.6486486486486487,0.4374835999482752
2024,00-0036973,Travis Etienne,RB,JAX,carry,150,91,0.6066666666666667,0.9266666666666666,0.37743818647928484
2024,00-0036973,Travis Etienne,RB,JAX,target,52,34,0.6538461538461539,0.8846153846153846,0.3414406411045023
2024,00-0036980,Elijah Moore,WR,CLE,target,102,43,0.4215686274509804,0.6666666666666666,0.2633660426147925
2024,00-0036984,Trey Sermon,RB,IND,carry,56,30,0.5357142857142857,0.7857142857142857,0.5904353660132203
2024,00-0036988,Josh Palmer,WR,LAC,target,67,33,0.4925373134328358,0.6417910447761194,0.5439150598332174
2024,00-0036997,Javonte Williams,RB,DEN,carry,139,76,0.5467625899280576,0.8992805755395683,0.5701336373464635
2024,00-0036997,Javonte Williams,RB,DEN,target,70,37,0.5285714285714286,0.7428571428571429,0.5198417266065786
2024,00-0037197,Isiah Pacheco,RB,KC,carry,83,54,0.6506024096385542,0.8795180722891566,0.7486856597733784
2024,00-0037228,Jaylen Warren,RB,PIT,carry,120,69,0.575,0.8833333333333333,0.5118178165338271
2024,00-0037228,Jaylen Warren,RB,PIT,target,47,34,0.723404255319149,0.6595744680851063,0.4800646930680352
2024,00-0037238,Drake London,WR,ATL,target,159,88,0.5534591194968553,0.6855345911949685,0.4657461325235389
2024,00-0037239,Chris Olave,WR,NO,target,44,18,0.4090909090909091,0.7272727272727273,0.37414198451072217
2024,00-0037240,Jameson Williams,WR,DET,target,91,49,0.5384615384615384,0.6923076923076923,0.7087363868358207
2024,00-0037247,George Pickens,WR,PIT,target,103,59,0.5728155339805825,0.5728155339805825,0.44855066956341877
2024,00-0037248,James Cook,RB,BUF,carry,207,113,0.5458937198067633,0.9758454106280193,0.7134402169517561
2024,00-0037256,Rachaad White,RB,TB,carry,144,75,0.5208333333333334,0.8611111111111112,0.6634833719023542
2024,00-0037256,Rachaad White,RB,TB,target,57,29,0.5087719298245614,0.7192982456140351,0.4585098581155762
2024,00-0037258,Dameon Pierce,RB,HOU,carry,40,8,0.2,0.95,0.7555286779656513
2024,00-0037261,Khalil Shakir,WR,BUF,target,100,61,0.61,0.68,0.7042069464549423
2024,00-0037263,Tyler Allgeier,RB,ATL,carry,138,74,0.5362318840579711,0.8768115942028986,0.6536024359956357
2024,00-0037267,Jerome Ford,RB,CLE,carry,104,59,0.5673076923076923,0.8942307692307693,0.30422260942915413
2024,00-0037267,Jerome Ford,RB,CLE,target,43,16,0.37209302325581395,0.813953488372093,0.25829363151502166
2024,00-0037276,Ty Chandler,RB,MIN,carry,56,7,0.125,0.9107142857142857,0.8481989569429841
2024,00-0037291,Jalen Nailor,WR,MIN,target,42,22,0.5238095238095238,0.6190476190476191,0.5844835613282894
2024,00-0037525,Jordan Mason,RB,SF,carry,153,74,0.48366013071895425,0.9215686274509803,0.6775718359730183
2024,00-0037545,Rashid Shaheed,WR,NO,target,41,21,0.5121951219512195,0.7073170731707317,0.39339819671472587
2024,00-0037664,Alec Pierce,WR,IND,target,69,28,0.4057971014492754,0.7536231884057971,0.34017321012873686
2024,00-0037666,Jalen Tolbert,WR,DAL,target,79,38,0.4810126582278481,0.7088607594936709,0.3060126525662459
2024,00-0037740,Garrett Wilson,WR,NYJ,target,154,78,0.5064935064935064,0.7077922077922078,0.44202798676175703
2024,00-0037744,Trey McBride,TE,ARI,target,147,70,0.47619047619047616,0.8027210884353742,0.43311073898565866
2024,00-0037746,Brian Robinson,RB,WAS,carry,187,103,0.5508021390374331,0.8983957219251337,0.6742902801388919
2024,00-0037801,KaVontae Turpin,WR,DAL,target,52,24,0.46153846153846156,0.5769230769230769,0.2757114484511476
2024,00-0037809,Chig Okonkwo,TE,TEN,target,71,31,0.43661971830985913,0.7183098591549296,0.27167888729589307
2024,00-0037816,Romeo Doubs,WR,GB,target,73,28,0.3835616438356164,0.684931506849315,0.5303346910109259
2024,00-0037837,Calvin Austin III,WR,PIT,target,58,37,0.6379310344827587,0.5517241379310345,0.45976477972450586
2024,00-0037838,Isaiah Likely,TE,BAL,target,58,27,0.46551724137931033,0.8103448275862069,0.5700744653184865
2024,00-0037840,Kyren Williams,RB,LA,carry,316,188,0.5949367088607594,0.8544303797468354,0.49943569281076444
2024,00-0037840,Kyren Williams,RB,LA,target,40,21,0.525,0.8,0.3769516576056049
2024,00-0038040,Zamir White,RB,LV,carry,65,44,0.676923076923077,0.9384615384615385,0.3922967402980878
2024,00-0038041,Jake Ferguson,TE,DAL,target,86,44,0.5116279069767442,0.8023255813953488,0.3536758833984835
2024,00-0038117,Wan'Dale Robinson,WR,NYG,target,140,61,0.4357142857142857,0.55,0.2485833038367608
2024,00-0038120,Breece Hall,RB,NYJ,carry,212,141,0.6650943396226415,0.9245283018867925,0.5467723906836867
2024,00-0038120,Breece Hall,RB,NYJ,target,76,47,0.618421052631579,0.7368421052631579,0.5044822235598938
2024,00-0038124,Christian Watson,WR,GB,target,54,21,0.3888888888888889,0.5740740740740741,0.5878505527371609
2024,00-0038129,Cade Otton,TE,TB,target,87,45,0.5172413793103449,0.7586206896551724,0.46145119419138764
2024,00-0038134,Kenneth Walker III,RB,SEA,carry,153,95,0.6209150326797386,0.9215686274509803,0.45826416424235167
2024,00-0038134,Kenneth Walker III,RB,SEA,target,53,22,0.41509433962264153,0.8867924528301887,0.32858209327777044
2024,00-0038393,Dontayvion Wicks,WR,GB,target,76,33,0.4342105263157895,0.6447368421052632,0.5535631800241964
2024,00-0038542,Bijan Robinson,RB,ATL,carry,305,198,0.6491803278688525,0.8918032786885246,0.5506448918040301
2024,00-0038542,Bijan Robinson,RB,ATL,target,72,55,0.7638888888888888,0.8333333333333334,0.5231581553461082
2024,00-0038543,Jaxon Smith-Njigba,WR,SEA,target,138,61,0.4420289855072464,0.6956521739130435,0.37544582243165747
2024,00-0038544,Quentin Johnston,WR,LAC,target,91,54,0.5934065934065934,0.6483516483516484,0.644408758591533
2024,00-0038555,Tank Bigsby,RB,JAX,carry,168,98,0.5833333333333334,0.8452380952380952,0.5026895596612512
2024,00-0038559,Michael Wilson,WR,ARI,target,71,29,0.4084507042253521,0.704225352112676,0.33900148999995333
2024,00-0038563,Tre Tucker,WR,LV,target,81,33,0.4074074074074074,0.7283950617283951,0.2386678423039776
2024,00-0038597,Chase Brown,RB,CIN,carry,230,127,0.5521739130434783,0.9260869565217391,0.6939579235159452
2024,00-0038597,Chase Brown,RB,CIN,target,65,42,0.6461538461538462,0.8307692307692308,0.6147422267267337
2024,00-0038606,Parker Washington,WR,JAX,target,53,23,0.4339622641509434,0.6037735849056604,0.2510290195891961
2024,00-0038608,Kayshon Boutte,WR,NE,target,69,28,0.4057971014492754,0.7971014492753623,0.26807795071014645
2024,00-0038619,Andrei Iosivas,WR,CIN,target,61,32,0.5245901639344263,0.7377049180327869,0.5434165577953834
2024,00-0038621,Demario Douglas,WR,NE,target,87,38,0.4367816091954023,0.6206896551724138,0.23861716180971565
2024,00-0038794,Jaleel McLaughlin,RB,DEN,carry,113,63,0.5575221238938053,0.9646017699115044,0.6168101808623887
2024,00-0038797,Emanuel Wilson,RB,GB,carry,103,42,0.4077669902912621,0.883495145631068,0.6688708954239806
2024,00-0038933,Dalton Kincaid,TE,BUF,target,75,50,0.6666666666666666,0.72,0.6508576236409136
2024,00-0038935,Brenton Strange,TE,JAX,target,53,27,0.5094339622641509,0.7735849056603774,0.2944833539609736
2024,00-0038951,Sean Tucker,RB,TB,carry,50,18,0.36,0.82,0.7704821046825965
2024,00-0038976,Marvin Mims Jr.,WR,DEN,target,53,24,0.4528301886792453,0.6037735849056604,0.5511427566943545
2024,00-0038977,Tank Dell,WR,HOU,target,81,50,0.6172839506172839,0.6666666666666666,0.6263686158706184
2024,00-0038979,Cedric Tillman,WR,CLE,target,51,25,0.49019607843137253,0.6078431372549019,0.28430681183993556
2024,00-0038994,Jordan Addison,WR,MIN,target,100,51,0.51,0.71,0.6985017353284056
2024,00-0038996,Tucker Kraft,TE,GB,target,71,29,0.4084507042253521,0.7605633802816901,0.551085170403254
2024,00-0038997,Josh Downs,WR,IND,target,107,64,0.5981308411214953,0.6355140186915887,0.43204605250067746
2024,00-0039021,Roschon Johnson,RB,CHI,carry,55,34,0.6181818181818182,0.7272727272727273,0.5597591472157297
2024,00-0039032,Tyjae Spears,RB,TEN,carry,84,48,0.5714285714285714,0.9285714285714286,0.4462517564295143
2024,00-0039040,De'Von Achane,RB,MIA,carry,203,120,0.5911330049261084,0.9310344827586207,0.5245771698193196
2024,00-0039040,De'Von Achane,RB,MIA,target,87,50,0.5747126436781609,0.8045977011494253,0.455945938104702
2024,00-0039064,Zay Flowers,WR,BAL,target,117,77,0.6581196581196581,0.7094017094017094,0.6488898418476948
2024,00-0039065,Sam LaPorta,TE,DET,target,83,45,0.54216867469879515,0.7469879518072289,0.6545155225461909
2024,00-0039075,Puka Nacua,WR,LA,target,107,69,0.6448598130841121,0.7570093457943925,0.4928868109658163
2024,00-0039139,Jahmyr Gibbs,RB,DET,carry,250,120,0.48,0.892,0.7511807475993411
2024,00-0039139,Jahmyr Gibbs,RB,DET,target,63,30,0.47619047619047616,0.746031746031746,0.6448104303563014
2024,00-0039146,Jayden Reed,WR,GB,target,76,39,0.5131578947368421,0.618421052631579,0.5750241797743856
2024,00-0039165,Zach Charbonnet,RB,SEA,carry,135,66,0.4888888888888889,0.8444444444444444,0.6450375242980145
2024,00-0039165,Zach Charbonnet,RB,SEA,target,52,22,0.4230769230769231,0.6923076923076923,0.4351078672909632
2024,00-0039325,Carson Steele,RB,KC,carry,56,32,0.5714285714285714,0.8392857142857143,0.6182004541169104
2024,00-0039337,Malik Nabers,WR,NYG,target,172,68,0.3953488372093023,0.7383720930232558,0.25717546987643836
2024,00-0039338,Brock Bowers,TE,LV,target,153,76,0.49673202614379086,0.7320261437908496,0.2592022115826147
2024,00-0039342,Xavier Legette,WR,CAR,target,85,36,0.4235294117647059,0.6588235294117647,0.20327200537590448
2024,00-0039356,Ja'Tavion Sanders,TE,CAR,target,43,20,0.46511627906976744,0.7441860465116279,0.19660813323806126
2024,00-0039361,Bucky Irving,RB,TB,carry,207,102,0.4927536231884058,0.9516908212560387,0.6110032393016678
2024,00-0039361,Bucky Irving,RB,TB,target,53,28,0.5283018867924528,0.8867924528301887,0.5542565035165621
2024,00-0039363,Isaac Guerendo,RB,SF,carry,84,40,0.47619047619047616,0.9761904761904762,0.7224243035500312
2024,00-0039373,Audric Estimé,RB,DEN,carry,76,30,0.39473684210526316,0.9210526315789473,0.6274751013896956
2024,00-0039384,Tyrone Tracy Jr.,RB,NYG,carry,192,111,0.578125,0.8802083333333334,0.3100803668611955
2024,00-0039384,Tyrone Tracy Jr.,RB,NYG,target,54,28,0.5185185185185185,0.8148148148148148,0.21973095557178993
2024,00-0039391,Kimani Vidal,RB,LAC,carry,43,21,0.4883720930232558,0.9069767441860465,0.6278954143094463
2024,00-0039424,Devaughn Vele,WR,DEN,target,55,29,0.5272727272727272,0.6909090909090909,0.5398398602529182
2024,00-0039491,Jalen Coker,WR,CAR,target,46,17,0.3695652173913043,0.6739130434782609,0.3144211741585068
2024,00-0039738,Blake Corum,RB,LA,carry,58,43,0.7413793103448276,0.9482758620689655,0.4347201601775034
2024,00-0039794,Braelon Allen,RB,NYJ,carry,92,58,0.6304347826086957,0.8369565217391305,0.5709419571932477
2024,00-0039847,Theo Johnson,TE,NYG,target,43,13,0.3023255813953488,0.7674418604651163,0.2147440065045673
2024,00-0039849,Marvin Harrison Jr.,WR,ARI,target,116,64,0.5517241379310345,0.7413793103448276,0.47281575100275625
2024,00-0039855,Jalen McMillan,WR,TB,target,58,25,0.43103448275862066,0.7241379310344828,0.5058211546726444
2024,00-0039868,Troy Franklin,WR,DEN,target,53,30,0.5660377358490566,0.6792452830188679,0.564166927363126
2024,00-0039874,Jaylen Wright,RB,MIA,carry,68,35,0.5147058823529411,0.9705882352941176,0.5124058880730229
2024,00-0039875,Ray Davis,RB,BUF,carry,113,52,0.46017699115044247,0.911504424778761,0.7332148396948855
2024,00-0039890,Adonai Mitchell,WR,IND,target,55,36,0.6545454545454545,0.6,0.3728339314862916
2024,00-0039893,Brian Thomas Jr.,WR,JAX,target,135,68,0.5037037037037037,0.725925925925926,0.3566408275092649
2024,00-0039894,Xavier Worthy,WR,KC,target,99,67,0.6767676767676768,0.7272727272727273,0.7523186542090744
2024,00-0039901,Keon Coleman,WR,BUF,target,58,27,0.46551724137931033,0.5862068965517241,0.616465916056186
2024,00-0039915,Ladd McConkey,WR,LAC,target,113,67,0.5929203539823009,0.6902654867256637,0.6260416974793724
2024,00-0039916,Ricky Pearsall,WR,SF,target,47,24,0.5106382978723404,0.723404255319149,0.41277859167794273
2024,00-0039919,Rome Odunze,WR,CHI,target,101,42,0.4158415841584158,0.6435643564356436,0.2811150472503994
2024,00-0039921,Trey Benson,RB,ARI,carry,63,16,0.25396825396825395,0.9365079365079365,0.6111399550803519
2025,00-0030061,Zach Ertz,TE,WAS,target,73,33,0.4520547945205479,0.6575342465753424,0.31305346295991415
2025,00-0030279,Keenan Allen,WR,LAC,target,122,53,0.4344262295081967,0.5737704918032787,0.47018950865625464
