"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rec_attempt","rec_air_yards","rec_yards_gained","rec_yards_gained_exp","rec_touchdown","rec_touchdown_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","tprr_proxy","yprr_proxy","team_targets","first_read_share","team_rec_exp","vacated_targets"
"2021",10,"00-0036613","Jaylen Waddle","WR","MIA",4,3.42,6,85,61,52.38,0,0.05,10.1,8.98,1.12,-0.05,1.75438596491228,15.3157894736842,18,0.333333333333333,10.04,6.62
"2021",10,"00-0033471","Isaiah Ford","WR","MIA",4,2.43,4,49,84,33.31,0,0.03,12.4,5.92,6.48,-0.03,1.64609053497942,13.7078189300412,18,0.222222222222222,10.04,7.61
"2021",10,"00-0035350","Preston Williams","WR","MIA",0,0.68,2,17,0,5.01,0,0.68,0,5.29,-5.29,-0.68,2.94117647058824,7.36764705882353,18,0.111111111111111,10.04,9.36
"2021",10,"00-0033555","Mack Hollins","WR","MIA",0,0.34,1,11,0,3.73,0,0.34,0,3.96,-3.96,-0.34,2.94117647058824,10.9705882352941,18,0.0555555555555556,10.04,9.7
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0033681","Keelan Cole","WR","NYJ",1,3.37,6,82,18,54.28,0,0.25,2.8,10.27,-7.47,-0.25,1.78041543026706,16.106824925816,27,0.222222222222222,16.75,13.38
"2021",10,"00-0031588","Stefon Diggs","WR","BUF",8,6.9,13,208,162,119.39,1,1.32,30.2,26.78,3.42,-0.32,1.88405797101449,17.3028985507246,23,0.565217391304348,13.5,6.6
"2021",10,"00-0027685","Emmanuel Sanders","WR","BUF",2,1.46,2,22,27,21.7,0,0.01,7.1,4.44,2.66,-0.03,1.36986301369863,14.8630136986301,23,0.0869565217391304,13.5,12.04
"2021",10,"00-0034419","Braxton Berrios","WR","NYJ",3,2.17,3,16,19,18.9,0,0.02,4.9,4.19,0.71,-0.02,1.38248847926267,8.70967741935484,27,0.111111111111111,16.75,14.58
"2021",10,"00-0031941","Jamison Crowder","WR","NYJ",3,3.41,5,45,20,36.92,0,0.14,5,7.94,-2.94,-0.14,1.46627565982405,10.8269794721408,27,0.185185185185185,16.75,13.34
"2021",10,"00-0033466","Isaiah McKenzie","WR","BUF",1,2.13,3,24,12,25.28,0,0.05,9.9,8.24,1.66,0.53,1.40845070422535,11.868544600939,23,0.130434782608696,13.5,11.37
"2021",10,"00-0029000","Cole Beasley","WR","BUF",2,1.67,2,2,15,11.53,0,0.01,3.5,2.91,0.59,-0.01,1.19760479041916,6.90419161676647,23,0.0869565217391304,13.5,11.83
"2021",10,"00-0033871","Corey Davis","WR","NYJ",5,4.6,7,84,93,69.05,0,0.02,12.3,11.63,0.67,-0.02,1.52173913043478,15.0108695652174,27,0.259259259259259,16.75,12.15
"2021",10,"00-0036980","Elijah Moore","WR","NYJ",3,3.2,6,79,44,42.04,1,0.1,13.4,8.02,5.38,0.9,1.875,13.1375,27,0.222222222222222,16.75,13.55
"2021",10,"00-0036196","Gabriel Davis","WR","BUF",3,1.34,3,99,105,49.42,0,0.61,13.5,9.97,3.53,-0.61,2.23880597014925,36.8805970149254,23,0.130434782608696,13.5,12.16
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0027942","A.J. Green","WR","ARI",1,2.89,5,44,4,33.09,0,0.35,1.4,8.3,-6.9,-0.35,1.73010380622837,11.4498269896194,18,0.277777777777778,11.44,8.55
"2021",10,"00-0032688","Robby Anderson","WR","CAR",4,4.51,6,19,37,37.07,1,0.64,13.7,12.07,1.63,0.36,1.33037694013304,8.21951219512195,17,0.352941176470588,12.2,7.69
"2021",10,"00-0036936","Rondale Moore","WR","ARI",2,2.65,4,39,10,31.62,0,0.03,3.1,6.74,-3.64,-0.03,1.50943396226415,11.9320754716981,18,0.222222222222222,11.44,8.79
"2021",10,"00-0034775","Christian Kirk","WR","ARI",7,5.27,8,52,58,52.14,0,0.01,12.8,10.57,2.23,-0.01,1.5180265654649,9.89373814041746,18,0.444444444444444,11.44,6.17
"2021",10,"00-0035126","Antoine Wesley","WR","ARI",0,0.63,1,18,0,13.88,0,0.07,0,2.45,-2.45,-0.07,1.58730158730159,22.031746031746,18,0.0555555555555556,11.44,10.81
"2021",10,"00-0034827","D.J. Moore","WR","CAR",4,5.13,7,36,24,49.24,0,0.06,6.4,10.39,-3.99,-0.06,1.364522417154,9.59844054580897,17,0.411764705882353,12.2,7.07
"2021",10,"00-0036955","Terrace Marshall","WR","CAR",0,1,2,38,0,22.92,0,0.07,2,4.89,-2.89,-0.07,2,22.92,17,0.117647058823529,12.2,11.2
"2021",10,"00-0034052","Brandon Zylstra","WR","CAR",2,1.56,2,8,18,14.77,0,0.01,3.8,3.11,0.69,-0.01,1.28205128205128,9.46794871794872,17,0.117647058823529,12.2,10.64
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0036233","Donovan Peoples-Jones","WR","CLE",1,2.69,5,71,16,41.1,0,0.57,2.6,10.25,-7.65,-0.57,1.85873605947955,15.2788104089219,12,0.416666666666667,7,4.31
"2021",10,"00-0034960","Jakobi Meyers","WR","NE",4,2.69,4,34,49,28.01,1,0.16,14.9,6.45,8.45,0.84,1.48698884758364,10.4126394052045,13,0.307692307692308,8.29,5.6
"2021",10,"00-0031549","Nelson Agholor","WR","NE",2,2.63,4,58,21,36.9,0,0.19,4.1,7.43,-3.33,-0.19,1.52091254752852,14.0304182509506,13,0.307692307692308,8.29,5.66
"2021",10,"00-0031382","Jarvis Landry","WR","CLE",4,3.72,5,7,26,22.33,0,0.1,6.6,6.57,0.0299999999999994,-0.1,1.34408602150538,6.00268817204301,12,0.416666666666667,7,3.28
"2021",10,"00-0036999","Anthony Schwartz","WR","CLE",0,0.35,1,26,0,10.54,0,0.03,0,1.59,-1.59,-0.03,2.85714285714286,30.1142857142857,12,0.0833333333333333,7,6.65
"2021",10,"00-0033307","Kendrick Bourne","WR","NE",4,2.54,4,43,98,36.53,1,0.36,24.1,10.8,13.3,0.54,1.5748031496063,14.3818897637795,13,0.307692307692308,8.29,5.75
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0032977","Rashard Higgins","WR","CLE",0,0.24,1,44,0,11.15,0,0.08,0,1.82,-1.82,-0.08,4.16666666666667,46.4583333333333,12,0.0833333333333333,7,6.76
"2021",10,"00-0035624","N'Keal Harry","WR","NE",1,0.43,1,24,26,12.59,0,0.01,3.6,1.73,1.87,-0.01,2.32558139534884,29.2790697674419,13,0.0769230769230769,8.29,7.86
"2021",10,"00-0034676","James Washington","WR","PIT",2,3.07,6,66,15,34.44,1,1.05,9.5,12.83,-3.33,-0.05,1.95439739413681,11.2182410423453,31,0.193548387096774,19.82,16.75
"2021",10,"00-0034407","Ray-Ray McCloud","WR","PIT",9,8.19,12,81,63,89.58,0,0.47,15.3,19.94,-4.64,-0.47,1.46520146520147,10.9377289377289,31,0.387096774193548,19.82,11.63
"2021",10,"00-0035216","Diontae Johnson","WR","PIT",7,8.56,13,112,83,98.66,0,0.12,13.3,19.13,-5.83,-0.12,1.51869158878505,11.5257009345794,31,0.419354838709677,19.82,11.26
"2021",10,"00-0032464","Kalif Raymond","WR","DET",4,4.03,6,65,29,49.95,0,0.1,6.9,9.61,-2.71,-0.1,1.48883374689826,12.394540942928,15,0.4,10.31,6.28
"2021",10,"00-0036963","Amon-Ra St. Brown","WR","DET",4,4.18,6,48,61,49.96,0,0.03,10.1,9.34,0.76,-0.03,1.43540669856459,11.9521531100478,15,0.4,10.31,6.13
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0034930","Trinity Benson","WR","DET",2,2.1,3,17,9,20.66,0,0.01,2.9,4.24,-1.34,-0.01,1.42857142857143,9.83809523809524,15,0.2,10.31,8.21
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0036252","Michael Pittman","WR","IND",5,3.22,5,52,71,39.23,0,0.07,12.1,7.55,4.55,-0.07,1.5527950310559,12.1832298136646,13,0.384615384615385,8.69,5.47
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0033572","Jamal Agnew","WR","JAX",0,2.28,5,78,0,37.65,0,0.02,13.9,8.27,5.63,0.97,2.19298245614035,16.5131578947368,20,0.25,11.12,8.84
"2021",10,"00-0029608","T.Y. Hilton","WR","IND",1,2.98,5,60,5,47.98,0,0.02,1.5,7.92,-6.42,-0.02,1.67785234899329,16.1006711409396,13,0.384615384615385,8.69,5.71
"2021",10,"00-0029293","Marvin Jones","WR","JAX",2,2.93,6,113,35,58.64,0,0.09,5.5,9.32,-3.82,-0.09,2.04778156996587,20.0136518771331,20,0.3,11.12,8.19
"2021",10,"00-0036268","Laviska Shenault","WR","JAX",3,5.32,8,65,15,58.42,0,0.06,5.1,12.66,-7.56,-0.06,1.50375939849624,10.9812030075188,20,0.4,11.12,5.8
"2021",10,"00-0032951","Laquon Treadwell","WR","JAX",1,0.59,1,17,18,13.32,0,0,2.8,1.94,0.86,0,1.69491525423729,22.5762711864407,20,0.05,11.12,10.53
"2021",10,"00-0033251","Zach Pascal","WR","IND",2,1.69,2,0,9,12.74,0,0.02,2.9,3.06,-0.16,-0.02,1.18343195266272,7.53846153846154,13,0.153846153846154,8.69,7
"2021",10,"00-0035021","Ashton Dulin","WR","IND",1,0.8,1,3,16,6.54,0,0,2.6,1.48,1.12,0,1.25,8.175,13,0.0769230769230769,8.69,7.89
"2021",10,"00-0033040","Tyreek Hill","WR","KC",7,6.39,10,130,83,87.94,2,1.45,27.5,25.28,2.22,0.4,1.56494522691706,13.7621283255086,23,0.434782608695652,15.01,8.62
"2021",10,"00-0036365","Bryan Edwards","WR","LV",3,2.14,4,88,88,51.25,1,0.14,17.8,8.11,9.69,0.86,1.86915887850467,23.9485981308411,17,0.235294117647059,11.02,8.88
"2021",10,"00-0034983","Hunter Renfrow","WR","LV",7,6.78,9,33,46,51.02,1,0.67,17.6,15.9,1.7,0.33,1.32743362831858,7.52507374631268,17,0.529411764705882,11.02,4.24
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0032775","Demarcus Robinson","WR","KC",3,2.71,4,26,23,25.77,0,0.34,5.3,7.34,-2.04,-0.34,1.4760147601476,9.50922509225092,23,0.173913043478261,15.01,12.3
"2021",10,"00-0035140","Mecole Hardman","WR","KC",2,2.08,3,35,27,25.98,0,0.31,5,9.87,-4.87,-0.82,1.44230769230769,12.4903846153846,23,0.130434782608696,15.01,12.93
"2021",10,"00-0033891","Zay Jones","WR","LV",1,1.68,3,53,22,32.68,0,0.04,3.2,5.16,-1.96,-0.04,1.78571428571429,19.452380952381,17,0.176470588235294,11.02,9.34
"2021",10,"00-0034297","Byron Pringle","WR","KC",4,3.14,5,73,46,40.24,1,0.57,14.6,10.6,4,0.43,1.59235668789809,12.8152866242038,23,0.217391304347826,15.01,11.87
"2021",10,"00-0026189","DeSean Jackson","WR","LV",1,0.42,1,35,38,16.35,0,0.04,2.8,2.32,0.48,-0.04,2.38095238095238,38.9285714285714,17,0.0588235294117647,11.02,10.6
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0033481","Marcus Kemp","WR","KC",1,0.69,1,11,16,11.23,0,0.02,2.6,1.92,0.68,-0.02,1.44927536231884,16.2753623188406,23,0.0434782608695652,15.01,14.32
"2021",10,"00-0031235","Odell Beckham","WR","LA",2,1.75,3,68,18,34.62,0,0.17,3.8,6.24,-2.44,-0.17,1.71428571428571,19.7828571428571,28,0.107142857142857,18.09,16.34
"2021",10,"00-0033908","Cooper Kupp","WR","LA",11,9.11,13,108,122,97.29,0,0.28,23.2,20.5,2.7,-0.28,1.42700329308452,10.6794731064764,28,0.464285714285714,18.09,8.98
"2021",10,"00-0036261","Brandon Aiyuk","WR","SF",3,3.14,4,16,26,28.67,0,0.02,5.6,6.13,-0.53,-0.02,1.27388535031847,9.13057324840764,11,0.363636363636364,8.19,5.05
"2021",10,"00-0036862","Ben Skowronek","WR","LA",1,3.16,5,54,8,42.3,0,0.41,1.8,9.84,-8.04,-0.41,1.58227848101266,13.3860759493671,28,0.178571428571429,18.09,14.93
"2021",10,"00-0036415","Van Jefferson","WR","LA",3,4.07,7,85,54,57.79,0,0.82,8.4,14.76,-6.36,-0.82,1.71990171990172,14.1990171990172,28,0.25,18.09,14.02
"2021",10,"00-0035719","Deebo Samuel","WR","SF",5,3.59,5,41,97,47.92,1,0.08,30.3,13.26,17.04,1.61,1.39275766016713,13.3481894150418,11,0.454545454545455,8.19,4.6
"2021",10,"00-0036259","Jauan Jennings","WR","SF",1,1.46,2,17,3,18.02,0,0.01,1.3,3.3,-2,-0.01,1.36986301369863,12.3424657534247,11,0.181818181818182,8.19,6.73
"2021",10,"00-0036322","Justin Jefferson","WR","MIN",9,7.28,11,128,143,107.6,0,0.74,22.9,23.25,-0.349999999999998,-0.77,1.51098901098901,14.7802197802198,19,0.578947368421053,13.22,5.94
"2021",10,"00-0030279","Keenan Allen","WR","LAC",8,7.76,11,101,98,99.6,0,0.09,17.8,18.26,-0.460000000000001,-0.09,1.41752577319588,12.8350515463918,22,0.5,16.36,8.6
"2021",10,"00-0033536","Mike Williams","WR","LAC",4,4.81,6,10,33,30.47,0,0.89,7.3,13.19,-5.89,-0.89,1.24740124740125,6.33471933471933,22,0.272727272727273,16.36,11.55
"2021",10,"00-0036988","Josh Palmer","WR","LAC",3,2.99,4,18,22,23.7,0,0.16,5.2,6.33,-1.13,-0.16,1.33779264214047,7.92642140468227,22,0.181818181818182,16.36,13.37
"2021",10,"00-0030035","Adam Thielen","WR","MIN",5,5.36,7,59,65,68.02,0,0.1,11.5,12.77,-1.27,-0.1,1.30597014925373,12.6902985074627,19,0.368421052631579,13.22,7.86
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0035414","Jalen Guyton","WR","LAC",0,0.8,1,5,0,6.83,0,0,0,1.5,-1.5,0,1.25,8.5375,22,0.0454545454545455,16.36,15.56
"2021",10,"00-0036345","K.J. Osborn","WR","MIN",0,0.58,1,8,0,7.4,0,0,0,1.34,-1.34,0,1.72413793103448,12.7586206896552,19,0.0526315789473684,13.22,12.64
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0035676","A.J. Brown","WR","TEN",1,2.19,4,51,16,33.06,0,0.45,3.3,9.55,-6.25,-0.6,1.82648401826484,15.0958904109589,13,0.307692307692308,8.44,6.25
"2021",10,"00-0034765","Tre'Quan Smith","WR","NO",4,4.42,7,43,44,37.84,1,1.15,14.4,15.09,-0.69,-0.15,1.58371040723982,8.56108597285068,17,0.411764705882353,8.59,4.17
"2021",10,"00-0036219","Marquez Callaway","WR","NO",2,1.32,4,93,37,33.61,1,0.41,11.7,7.12,4.58,0.59,3.03030303030303,25.4621212121212,17,0.235294117647059,8.59,7.27
"2021",10,"00-0032980","Marcus Johnson","WR","TEN",5,4.19,6,32,100,41.8,0,0.13,15,9.14,5.86,-0.13,1.43198090692124,9.97613365155131,13,0.461538461538462,8.44,4.25
"2021",10,"00-0035215","Deonte Harris","WR","NO",3,2.21,4,58,84,30.77,0,0.06,12,6.64,5.36,-0.14,1.80995475113122,13.9230769230769,17,0.235294117647059,8.59,6.38
"2021",10,"00-0036182","Nick Westbrook-Ikhine","WR","TEN",1,0.43,1,10,10,5.88,0,0.01,2,1.06,0.94,-0.01,2.32558139534884,13.6744186046512,13,0.0769230769230769,8.44,8.01
"2021",10,"00-0031545","Kevin White","WR","NO",0,0.64,2,64,0,23.33,0,0.07,0,3.41,-3.41,-0.07,3.125,36.453125,17,0.117647058823529,8.59,7.95
"2021",10,"00-0032355","Chester Rogers","WR","TEN",1,0.77,1,7,9,8.16,0,0.02,1.9,1.73,0.17,-0.02,1.2987012987013,10.5974025974026,13,0.0769230769230769,8.44,7.67
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0036627","Dez Fitzpatrick","WR","TEN",1,0.86,1,-1,0,4.23,0,0.17,1,2.33,-1.33,-0.17,1.16279069767442,4.91860465116279,13,0.0769230769230769,8.44,7.58
"2021",10,"00-0036271","Quez Watkins","WR","PHI",4,3.79,6,69,33,45.19,0,0.34,7.3,10.34,-3.04,-0.34,1.58311345646438,11.9234828496042,14,0.428571428571429,7.59,3.8
"2021",10,"00-0036387","Jalen Reagor","WR","PHI",1,0.75,2,24,12,10.46,0,0.34,1.4,4.61,-3.21,-0.34,2.66666666666667,13.9466666666667,14,0.142857142857143,7.59,6.84
"2021",10,"00-0036912","DeVonta Smith","WR","PHI",4,3.05,6,98,66,45.11,2,0.83,22.6,12.54,10.06,1.17,1.9672131147541,14.7901639344262,14,0.428571428571429,7.59,4.54
"2021",10,"00-0033375","Tim Patrick","WR","DEN",3,3.46,6,29,14,26.68,0,0.79,4.4,10.87,-6.47,-0.79,1.73410404624277,7.71098265895954,18,0.333333333333333,11.26,7.8
"2021",10,"00-0036407","Jerry Jeudy","WR","DEN",6,6.16,9,89,48,62.67,0,0.36,11.1,15.36,-4.26,-0.36,1.46103896103896,10.1737012987013,18,0.5,11.26,5.1
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0034348","Courtland Sutton","WR","DEN",2,1.64,3,33,29,21.92,0,0.34,4.9,5.86,-0.96,-0.34,1.82926829268293,13.3658536585366,18,0.166666666666667,11.26,9.62
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0031381","Davante Adams","WR","GB",7,8.6,11,56,78,83.6,0,0.28,14.8,18.62,-3.82,-0.28,1.27906976744186,9.72093023255814,21,0.523809523809524,14.39,5.79
"2021",10,"00-0034272","Marquez Valdes-Scantling","WR","GB",1,0.72,2,66,41,26.83,0,0.04,5.1,3.64,1.46,-0.04,2.77777777777778,37.2638888888889,21,0.0952380952380952,14.39,13.67
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0034521","Allen Lazard","WR","GB",1,2.29,4,75,6,41,0,0.05,1.6,6.67,-5.07,-0.05,1.74672489082969,17.9039301310044,21,0.19047619047619,14.39,12.1
"2021",10,"00-0035640","DK Metcalf","WR","SEA",3,4.67,8,112,26,64.97,0,0.54,5.6,14.38,-8.78,-0.54,1.71306209850107,13.9122055674518,23,0.347826086956522,11.94,7.27
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0028002","Randall Cobb","WR","GB",3,2.78,4,8,21,19.1,0,0.37,5.1,6.9,-1.8,-0.37,1.43884892086331,6.8705035971223,21,0.19047619047619,14.39,11.61
"2021",10,"00-0032211","Tyler Lockett","WR","SEA",2,3.96,8,183,23,77.65,0,0.53,4.3,14.89,-10.59,-0.53,2.02020202020202,19.6085858585859,23,0.347826086956522,11.94,7.98
"2021",10,"00-0036247","Freddie Swain","WR","SEA",0,1.43,3,65,0,27.35,0,0.46,0,6.92,-6.92,-0.46,2.0979020979021,19.1258741258741,23,0.130434782608696,11.94,10.51
"2021",10,"00-0035022","Penny Hart","WR","SEA",0,0.79,2,32,0,13.82,0,0.37,0,4.37,-4.37,-0.37,2.53164556962025,17.493670886076,23,0.0869565217391304,11.94,11.15
"2021",10,"00-0036620","D'Wayne Eskridge","WR","SEA",1,1.09,2,32,-4,12.28,0,0.21,0.6,3.6,-3,-0.21,1.8348623853211,11.2660550458716,23,0.0869565217391304,11.94,10.85
"2021",10,"00-0036427","Tyler Johnson","WR","TB",3,3.5,5,28,17,32.75,0,0.04,4.7,7.01,-2.31,-0.04,1.42857142857143,9.35714285714286,18,0.277777777777778,13.04,9.54
"2021",10,"00-0035659","Terry McLaurin","WR","WAS",6,5.78,8,58,59,63.38,0,0.17,11.9,13.13,-1.23,-0.17,1.3840830449827,10.9653979238754,19,0.421052631578947,13.12,7.34
"2021",10,"00-0031763","DeAndre Carter","WR","WAS",3,3.47,6,93,56,54.21,1,0.36,15,11.68,3.32,0.63,1.72910662824207,15.6224783861671,19,0.31578947368421,13.12,9.65
"2021",10,"00-0036877","Jaelon Darden","WR","TB",1,1.26,2,28,29,19.12,0,0.02,3.9,3.28,0.62,-0.02,1.58730158730159,15.1746031746032,18,0.111111111111111,13.04,11.78
"2021",10,"00-0034104","Cam Sims","WR","WAS",2,1.71,2,5,10,13.97,0,0.04,3,3.38,-0.38,-0.04,1.16959064327485,8.16959064327486,19,0.105263157894737,13.12,11.41
"2021",10,"00-0033921","Chris Godwin","WR","TB",7,6.33,8,35,57,59.56,0,0.19,12.7,13.41,-0.710000000000001,-0.19,1.26382306477093,9.40916271721959,18,0.444444444444444,13.04,6.71
"2021",10,"00-0031408","Mike Evans","WR","TB",2,1.95,3,42,62,34.58,1,0.06,14.2,5.74,8.46,0.94,1.53846153846154,17.7333333333333,18,0.166666666666667,13.04,11.09
"2021",10,"00-0036671","Dax Milne","WR","WAS",2,1.41,2,21,22,20.92,0,0,2.2,3.53,-1.33,0,1.41843971631206,14.8368794326241,19,0.105263157894737,13.12,11.71
,,,,,,,,,,,,,,,,,,,,,,,
"2021",10,"00-0032009","Adam Humphries","WR","WAS",1,0.75,1,5,5,6.31,0,0.01,1.5,1.45,0.05,-0.01,1.33333333333333,8.41333333333333,19,0.0526315789473684,13.12,12.37
"2021",11,"00-0032211","Tyler Lockett","WR","SEA",4,2.37,5,103,115,49.83,0,0.07,15.5,7.81,7.69,-0.07,2.10970464135021,21.0253164556962,15,0.333333333333333,8.34,5.97
"2021",11,"00-0036936","Rondale Moore","WR","ARI",11,9.18,11,-9,51,57.1,0,0.09,16.1,15.45,0.650000000000002,-0.09,1.19825708061002,6.22004357298475,27,0.407407407407407,19.28,10.1
"2021",11,"00-0035126","Antoine Wesley","WR","ARI",4,3.03,4,27,44,32.01,0,0.01,8.4,6.31,2.09,-0.01,1.32013201320132,10.5643564356436,27,0.148148148148148,19.28,16.25
"2021",11,"00-0035640","DK Metcalf","WR","SEA",4,4.73,8,120,31,69.34,0,0.56,7.1,15.01,-7.91,-0.56,1.69133192389006,14.6596194503171,15,0.533333333333333,8.34,3.61
"2021",11,"00-0036247","Freddie Swain","WR","SEA",0,0.63,1,6,0,4.43,0,0.14,0,1.88,-1.88,-0.14,1.58730158730159,7.03174603174603,15,0.0666666666666667,8.34,7.71
"2021",11,"00-0027942","A.J. Green","WR","ARI",4,3.7,7,100,78,60.43,0,0.35,11.8,11.87,-0.0699999999999985,-0.35,1.89189189189189,16.3324324324324,27,0.259259259259259,19.28,15.58
,,,,,,,,,,,,,,,,,,,,,,,
"2021",11,"00-0034775","Christian Kirk","WR","ARI",2,3.37,5,27,25,30.74,0,0.5,4.5,9.45,-4.95,-0.5,1.48367952522255,9.12166172106825,27,0.185185185185185,19.28,15.91
"2021",11,"00-0035022","Penny Hart","WR","SEA",0,0.61,1,9,0,7.89,0,0,0,1.42,-1.42,0,1.63934426229508,12.9344262295082,15,0.0666666666666667,8.34,7.73
"2021",11,"00-0031325","Sammy Watkins","WR","BAL",3,2.36,4,50,48,28.98,0,0.05,7.8,5.57,2.23,-0.05,1.69491525423729,12.2796610169492,16,0.25,10.89,8.53
"2021",11,"00-0032791","Jakeem Grant","WR","CHI",1,0.75,1,5,6,6.76,0,0,2.7,2.17,0.53,-0.02,1.33333333333333,9.01333333333333,27,0.037037037037037,15.65,14.9
"2021",11,"00-0036309","Darnell Mooney","WR","CHI",5,9.31,16,221,121,144.69,1,0.13,23.1,25.69,-2.59,0.87,1.71858216970999,15.5413533834586,27,0.592592592592593,15.65,6.34
,,,,,,,,,,,,,,,,,,,,,,,
"2021",11,"00-0030068","Marquise Goodwin","WR","CHI",4,4.44,8,118,104,69.87,1,0.07,20.4,11.84,8.56,0.93,1.8018018018018,15.7364864864865,27,0.296296296296296,15.65,11.21
"2021",11,"00-0036331","Devin Duvernay","WR","BAL",4,4.36,6,38,37,43.44,0,0.02,7.7,8.84,-1.14,-0.02,1.37614678899083,9.96330275229358,16,0.375,10.89,6.53
"2021",11,"00-0036550","Rashod Bateman","WR","BAL",3,4.17,6,44,29,42.76,0,0.03,5.9,8.65,-2.75,-0.03,1.43884892086331,10.2541966426859,16,0.375,10.89,6.72
"2021",11,"00-0031868","Damiere Byrd","WR","CHI",1,1.15,2,39,3,19.28,0,0.13,1.3,3.85,-2.55,-0.13,1.73913043478261,16.7652173913044,27,0.0740740740740741,15.65,14.5
"2021",11,"00-0033009","Tyler Boyd","WR","CIN",6,5.78,8,56,49,61.33,0,0.52,12.3,15.75,-3.45,-0.52,1.3840830449827,10.6107266435986,19,0.421052631578947,12.61,6.83
"2021",11,"00-0036410","Tee Higgins","WR","CIN",2,2.28,3,16,15,22.57,0,0.01,3.5,4.63,-1.13,-0.01,1.31578947368421,9.89912280701754,19,0.157894736842105,12.61,10.33
,,,,,,,,,,,,,,,,,,,,,,,
"2021",11,"00-0036900","Ja'Marr Chase","WR","CIN",3,2.91,6,125,32,57.95,1,0.95,13,15.84,-2.84,0.03,2.06185567010309,19.914089347079,19,0.31578947368421,12.61,9.7
,,,,,,,,,,,,,,,,,,,,,,,
"2021",11,"00-0034983","Hunter Renfrow","WR","LV",4,3.15,4,15,30,25.04,0,0.02,7.5,6.55,0.95,-0.03,1.26984126984127,7.94920634920635,6,0.666666666666667,4.03,0.88
"2021",11,"00-0035399","Stanley Morgan","WR","CIN",1,0.91,1,-9,3,1.94,0,0.02,1.3,1.19,0.11,-0.02,1.0989010989011,2.13186813186813,19,0.0526315789473684,12.61,11.7
"2021",11,"00-0033891","Zay Jones","WR","LV",1,0.88,2,74,20,29.47,0,0.14,3,4.64,-1.64,-0.14,2.27272727272727,33.4886363636364,6,0.333333333333333,4.03,3.15
"2021",11,"00-0033114","Mike Thomas","WR","CIN",1,0.73,1,9,12,9.38,0,0,2.2,1.69,0.51,0,1.36986301369863,12.8493150684932,19,0.0526315789473684,12.61,11.88
"2021",11,"00-0034764","Michael Gallup","WR","DAL",5,6.18,10,104,44,83.9,0,0.74,9.4,19.04,-9.64,-0.74,1.61812297734628,13.5760517799353,25,0.4,16.29,10.11
"2021",11,"00-0036358","CeeDee Lamb","WR","DAL",3,2.76,4,30,14,24.21,0,0.21,4.4,6.46,-2.06,-0.21,1.44927536231884,8.77173913043478,25,0.16,16.29,13.53
"2021",11,"00-0033591","Noah Brown","WR","DAL",0,1.29,2,30,0,24.37,0,0.02,0,3.82,-3.82,-0.02,1.55038759689922,18.8914728682171,25,0.08,16.29,15
"2021",11,"00-0033040","Tyreek Hill","WR","KC",9,8.41,11,51,77,82.36,0,0.08,20,17.91,2.09,-0.08,1.30796670630202,9.79310344827586,18,0.611111111111111,13.76,5.35
"2021",11,"00-0035140","Mecole Hardman","WR","KC",2,2.54,3,5,25,19.02,0,0.12,4.5,5.14,-0.64,-0.12,1.18110236220472,7.48818897637795,18,0.166666666666667,13.76,11.22
"2021",11,"00-0029664","Josh Gordon","WR","KC",1,1.61,2,10,7,15.83,0,0.03,1.7,3.36,-1.66,-0.03,1.24223602484472,9.83229813664596,18,0.111111111111111,13.76,12.15
"2021",11,"00-0034297","Byron Pringle","WR","KC",1,1.2,2,34,37,24.73,0,0.03,4.7,3.87,0.83,-0.03,1.66666666666667,20.6083333333333,18,0.111111111111111,13.76,12.56
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"2021",11,"00-0034418","Cedrick Wilson","WR","DAL",4,4.85,7,76,36,58.44,0,0.21,7.6,11.94,-4.34,-0.21,1.44329896907217,12.0494845360825,25,0.28,16.29,11.44
"2021",11,"00-0034867","Malik Turner","WR","DAL",1,1.21,2,22,11,15.85,0,0.11,2.1,3.45,-1.35,-0.11,1.65289256198347,13.099173553719,25,0.08,16.29,15.08
