season,week,posteam,plays,proe
2023,1,SF,60,-2.917738134662329
2023,1,TB,64,-0.6981179467402399
2023,1,TEN,56,2.200277894735314
2023,1,WAS,59,-3.35053256002521
2023,2,ARI,61,-6.490245437035814
2023,2,ATL,76,-15.489228442311253
2023,2,BAL,69,1.581697867832288
2023,2,BUF,70,0.5495632120541161
2023,2,CAR,53,-4.9976834148731
2023,2,CHI,45,-3.6006195015377496
2023,2,CIN,56,5.962187583957402
2023,2,CLE,77,-4.890884284849273
2023,2,DAL,79,-6.863057570932829
2023,2,DEN,55,-6.62176544016061
2023,2,DET,62,-13.235029962755018
2023,2,GB,45,2.7926813893848212
2023,2,HOU,70,-8.417412723813722
2023,2,IND,56,4.1615969434912525
2023,2,JAX,60,10.91557110349337
2023,2,KC,60,16.61532033234837
2023,2,LA,76,11.534400284290292
2023,2,LAC,63,3.889013353794357
2023,2,LV,39,-1.9478050562051652
2023,2,MIA,59,-3.5531876324596867
2023,2,MIN,53,7.6045135844428735
2023,2,NE,66,1.8731267163247356
2023,2,NO,67,1.334177791627511
2023,2,NYG,64,-0.4651377908885479
2023,2,NYJ,42,-0.4732357604163129
2023,2,PHI,71,-15.898591363933729
2023,2,PIT,49,-1.3724819129826926
2023,2,SEA,65,8.539883666313619
2023,2,SF,53,-9.807606638883609
2023,2,TB,66,-7.303176075220142
2023,2,TEN,58,-15.493078427068118
2023,2,WAS,63,6.696755403564092
2023,3,ARI,51,-10.523319156730897
2023,3,ATL,58,-8.438792670595241
2023,3,BAL,68,-5.876721551313125
2023,3,BUF,63,-2.3120206854645997
2023,3,CAR,72,6.63067584650382
2023,3,CHI,48,-10.183252332111191
2023,3,CIN,68,7.1593013537280985
2023,3,CLE,64,1.0733505187090486
2023,3,DAL,73,-9.798578530141732
2023,3,DEN,58,-5.131562465223749
2023,3,DET,61,-3.1798106236536117
2023,3,GB,67,3.0147781122976114
2023,3,HOU,56,0.931623950600613
2023,3,IND,79,-8.085094467748544
2023,3,JAX,69,-4.128203897372551
2023,3,KC,73,1.2988016060362484
2023,3,LA,46,10.111469937407458
2023,3,LAC,62,19.69834104661019
2023,3,LV,64,4.346331884153187
2023,3,MIA,70,-6.573508647935733
2023,3,MIN,74,1.7891258001327182
2023,3,NE,69,-16.298731405665905
2023,3,NO,56,0.5362908755029872
2023,3,NYG,45,5.920782552825088
2023,3,NYJ,57,-8.826072095778958
2023,3,PHI,77,3.130886931117516
2023,3,PIT,58,-3.21072636750237
2023,3,SEA,66,0.5007808632922717
2023,3,SF,73,-3.108167086970315
2023,3,TB,43,-1.4847092157186381
2023,3,TEN,40,-6.887079402804375
2023,3,WAS,42,8.573434430928451
2023,4,ARI,67,-1.3536846904612099
2023,4,ATL,53,-8.717637326357487
2023,4,BAL,52,-14.921957813203306
2023,4,BUF,50,4.406119495630284
2023,4,CAR,63,-11.00536568297279
2023,4,CHI,66,-4.222337562929502
2023,4,CIN,47,1.5476718227914188
2023,4,CLE,60,-4.456410805384337
2023,4,DAL,63,7.719866482038363
2023,4,DEN,46,-2.3887452871903303
2023,4,DET,70,-9.023248377655252
2023,4,GB,50,3.3027830123901203
2023,4,HOU,67,-6.6574290339181665
2023,4,IND,57,-21.109440713598048
2023,4,JAX,59,4.770342525789273
2023,4,KC,63,2.5125225621556724
2023,4,LA,76,-6.366041635996433
2023,4,LAC,57,-4.365343247589326
2023,4,LV,62,-2.4305795950274156
2023,4,MIA,55,3.955307061021951
2023,4,MIN,42,-8.095374712277042
2023,4,NE,53,-9.37259304073621
2023,4,NO,57,1.0279016798002472
2023,4,NYG,63,-7.2644076177051815
2023,4,NYJ,56,4.607485766921737
2023,4,PHI,65,1.8565991291633277
2023,4,PIT,53,-16.225070492276615
2023,4,SEA,49,2.1250617975483554
2023,4,SF,50,-1.802919104695322
2023,4,TB,64,3.5261065408121794
2023,4,TEN,58,-5.923111062368408
2023,4,WAS,69,4.944935117078886
2023,5,ARI,54,-8.999376771626633
2023,5,ATL,73,-7.68016315486334
2023,5,BAL,63,2.2837630103504925
2023,5,BUF,54,6.465732940921098
2023,5,CAR,64,-0.5941675044596195
2023,5,CHI,61,-3.7402414426695896
2023,5,CIN,75,11.414428045352276
2023,5,DAL,44,-3.933118622411391
2023,5,DEN,53,-3.1323822601786344
2023,5,DET,55,-1.5289490466768307
2023,5,GB,55,-11.494937105612335
2023,5,HOU,58,-9.472077339887653
2023,5,IND,59,-12.87408689573658
2023,5,JAX,77,0.6261712448163537
2023,5,KC,61,5.3085834765043245
2023,5,LA,51,3.8073705399737756
2023,5,LV,57,-3.9519998326636108
2023,5,MIA,51,6.234611483181252
2023,5,MIN,64,0.2400475088506937
2023,5,NE,49,-7.082381357952028
2023,5,NO,64,-7.9303032252937555
2023,5,NYG,61,-12.946918167051702
2023,5,NYJ,58,-12.272183173175533
2023,5,PHI,77,-1.338646338357552
2023,5,PIT,58,-5.961055000280513
2023,5,SF,65,-8.288911924912412
2023,5,TEN,55,0.35369602116669396
2023,5,WAS,63,16.810540050741206
2023,6,ARI,70,-5.6485840891088435
2023,6,ATL,76,-8.151584040177507
2023,6,BAL,68,-4.213973090929146
2023,6,BUF,59,-3.322743820184393
2023,6,CAR,64,-4.0854299906641245
2023,6,CHI,59,-19.88476913864328
2023,6,CIN,49,20.84875924854863
2023,6,CLE,67,-7.487209474862544
2023,6,DAL,54,-3.2055454673590167
2023,6,DEN,46,-8.6745241737884
2023,6,DET,65,13.448445309813216
