"season","player_id","full_name","position","posteam","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_two_point_conv_exp","rec_two_point_conv_exp","rush_two_point_conv_exp","pass_first_down","rec_first_down","rush_first_down","pass_first_down_exp","rec_first_down_exp","rush_first_down_exp","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_two_point_conv_diff","rec_two_point_conv_diff","rush_two_point_conv_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_interception_diff","rec_interception_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_first_down_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_two_point_conv_exp_team","rec_two_point_conv_exp_team","rush_two_point_conv_exp_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_first_down_exp_team","rec_first_down_exp_team","rush_first_down_exp_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_two_point_conv_diff_team","rec_two_point_conv_diff_team","rush_two_point_conv_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_first_down_diff_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team","games"
"2025","00-0037256","Rachaad White","RB","TB",0,45,132,0,-102,0,40,0,36.53,0,218,572,0,241.79,555.25,0,0,4,0,1.37,4.88,0,0,0,0,0,0.34,0,10,37,0,11.86,33.89,0,0,0,0.38,0,0,0,69.03,85.64,0,61.8,81.2,790,797.04,4,6.25,47,45.75,143,154.67,0,3.47,0,-23.79,16.75,0,-1.37,-0.88,0,0,-0.34,0,-1.86,3.11,0,-0.38,0,-7.23,-4.44,-7.03999999999998,-2.25,1.25,-11.67,558,558,472,4504,4504,351,351,378,377.99,3755,3755,1947,4235,4235.01,2137.05,26,26,13,25.89,25.88,14.53,2,2,0,3.48,3.48,0.67,174,174,115,213.83,213.82,128.67,11,11,12.45,12.44,1,1,255,963.74,302.45,236.2,884.5,270.7,-27,-26.99,-480,-480.01,-190.05,0.11,0.119999999999999,-1.53,-1.48,-1.48,-0.67,-39.83,-39.82,-13.67,-1.45,-1.44,-18.8,-79.24,-31.75,5702,6372.06,-670.06,39,40.41,-1.41,289,342.49,-53.49,1155.2,1266.19,-110.99,17
"2020","00-0034816","Ronald Jones","RB","TB",0,44,227,0,37,0,28,0,34.51,0,165,1117,0,281.92,945.12,0,1,7,0,1.49,7.9,0,0,0,0,0,0,0,2,56,0,11.24,50.23,0,1,0,0.4,2,0,0,71.62,141.95,0,46.5,153.7,1282,1227.04,8,9.39,58,61.47,200.2,213.57,0,-6.51,0,-116.92,171.88,0,-0.49,-0.9,0,0,0,0,-9.24,5.77,0,0.6,0,-25.12,11.75,54.96,-1.39,-3.47,-13.37,637,637,417,5731,5731,407,407,417.5,417.51,4575,4575,1705,4952.11,4952.07,1590.95,42,42,16,44.32,44.31,14.51,0,0,0,1.12,1.12,0,234,234,90,248.49,248.53,91.11,15,15,14.5,14.58,3,1,348.63,1180.78,246.53,321,1110.5,264.5,-10.5,-10.51,-377.11,-377.07,114.05,-2.32,-2.31,1.49,-1.12,-1.12,0,-14.49,-14.53,-1.11,0.5,0.42,-27.63,-70.28,17.97,6280,6543.02,-263.02,58,58.82,-0.82,324,339.64,-15.64,1375,1427.31,-52.31,17
"2021","00-0034816","Ronald Jones","RB","TB",0,13,101,0,-15,0,10,0,10.86,0,64,428,0,82.61,454.55,0,0,4,0,0.58,3.69,0,0,0,0,0,0,0,2,25,0,4.55,29.01,0,0,0,0.05,0,2,0,22.64,67.52,0,16.4,62.8,492,537.16,4,4.27,27,33.56,79.2,90.16,0,-0.86,0,-18.61,-26.55,0,-0.58,0.31,0,0,0,0,-2.55,-4.01,0,-0.05,0,-6.24,-4.72,-45.16,-0.27,-6.56,-10.96,658,658,352,5393,5393,440,440,455.51,455.55,4837,4837,1534,5373.7,5373.65,1462.81,38,38,16,42.62,42.65,15.58,0,0,1,0.6,0.6,0.69,250,250,95,274.99,275.04,99.91,10,10,12.08,12.07,2,3,362.44,1249.73,241.41,325.48,1147.7,245.4,-15.51,-15.55,-536.7,-536.65,71.19,-4.62,-4.65,0.42,-0.6,-0.6,0.31,-24.99,-25.04,-4.91,-2.08,-2.07,-36.96,-102.03,3.99000000000001,6371,6836.46,-465.46,54,58.23,-4.23,345,374.95,-29.95,1393.1,1491.14,-98.04,15
"2023","00-0038951","Sean Tucker","RB","TB",0,2,15,0,-3,0,2,0,1.68,0,9,23,0,14.75,67.5,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,1,0,0.58,2.6,0,0,0,0.01,0,0,0,3.22,7.05,0,2.9,2.3,32,82.25,0,0.06,1,3.18,5.2,10.27,0,0.32,0,-5.75,-44.5,0,-0.01,-0.05,0,0,0,0,-0.58,-1.6,0,-0.01,0,-0.32,-4.75,-50.25,-0.06,-2.18,-5.07,93,93,84,768,768,62,62,61.4,61.4,636,636,234,685.66,685.64,355.56,4,4,1,5.47,5.47,2.07,1,1,0,0.51,0.51,0,29,29,14,36.62,36.61,21.07,1,1,2.31,2.29,1,0,45.71,163.81,47.94,41.44,149.6,29.4,0.599999999999998,0.6,-49.66,-49.64,-121.56,-1.47,-1.47,-1.07,0.49,0.49,0,-7.62,-7.61,-7.07,-1.31,-1.29,-4.27,-14.21,-18.54,870,1041.2,-171.2,5,7.54,-2.54,43,57.68,-14.68,179,211.75,-32.75,3
"2024","00-0038951","Sean Tucker","RB","TB",0,12,50,0,12,0,9,0,9.57,0,109,308,0,79.6,198.22,0,1,2,0,0.07,1.73,0,0,0,0,0,0,0,6,17,0,3.95,10.8,0,0,0,0.1,0,0,0,17.96,30.24,0,25.9,42.8,417,277.82,3,1.8,23,14.75,68.7,48.2,0,-0.57,0,29.4,109.78,0,0.93,0.27,0,0,0,0,2.05,6.2,0,-0.1,0,7.94,12.56,139.18,1.2,8.25,20.5,392,392,315,2755,2755,282,282,268.42,268.42,3183,3183,1714,2872.9,2872.9,1389.13,29,29,12,22.73,22.75,11.9,1,1,0,1.67,1.67,0,152,152,94,143.33,143.35,84.93,12,12,8.4,8.39,1,3,192.36,695.4,210.18,221.32,774.3,237.4,13.58,13.58,310.1,310.1,324.87,6.27,6.25,0.0999999999999996,-0.67,-0.67,0,8.67,8.65,9.07,3.6,3.61,28.96,78.9,27.22,4897,4262.03,634.97,41,34.65,6.35,246,228.28,17.72,1011.7,905.58,106.12,11
"2025","00-0038951","Sean Tucker","RB","TB",0,11,86,0,-10,0,8,0,8.31,0,34,320,0,56.06,341.44,0,1,7,0,0.71,6.18,0,0,0,0,0,0,0,1,22,0,3.18,25.44,0,0,0,0.12,0,0,0,18.18,71.26,0,17.4,74,354,397.5,8,6.89,23,28.62,91.4,89.44,0,-0.31,0,-22.06,-21.44,0,0.29,0.82,0,0,0,0,-2.18,-3.44,0,-0.12,0,-0.779999999999999,2.74,-43.5,1.11,-5.62,1.96,451,451,382,3649,3649,285,285,306.78,306.78,3018,3018,1552,3455.82,3455.83,1711.2,21,21,12,22.12,22.12,13.23,2,2,0,2.89,2.89,0.67,143,143,97,176.65,176.63,107.77,10,10,9.93,9.91,1,0,212.63,790.84,252.16,188.72,714.8,227.2,-21.78,-21.78,-437.82,-437.83,-159.2,-1.12,-1.12,-1.23,-0.89,-0.89,-0.67,-33.65,-33.63,-10.77,0.0699999999999997,0.09,-23.91,-76.04,-24.96,4570,5167.03,-597.03,33,35.35,-2.35,240,284.4,-44.4,942,1043,-101,14
"2020","00-0033421","Antony Auclair","TE","TB",0,1,0,0,12,0,0,0,0.75,0,0,0,0,13.46,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0.02,0,0,0,2.13,0,0,0,0,0,13.46,0,0.01,0,0.77,0,2.13,0,-0.75,0,-13.46,0,0,-0.01,0,0,0,0,0,-0.77,0,0,-0.02,0,-2.13,0,-13.46,-0.01,-0.77,-2.13,23,23,26,228,228,15,15,14.85,14.85,196,196,107,194.07,194.08,93.3,2,2,1,1.42,1.43,0.73,0,0,0,0,0,0,8,8,6,10.3,10.3,5.38,0,0,0.52,0.52,0,0,12.4,42.75,13.72,15.84,46.6,16.7,0.15,0.15,1.93000000000001,1.92,13.7,0.58,0.57,0.27,0,0,0,-2.3,-2.3,0.62,-0.52,-0.52,3.44,3.85,2.98,303,287.38,15.62,3,2.16,0.84,14,15.68,-1.68,63.3,56.47,6.83,1
"2022","00-0038129","Cade Otton","TE","TB",0,72,0,0,367,0,46,0,49.92,0,449,0,0,430.97,0,0,2,0,0,4.57,0,0,0,0,0,0,0,0,23,0,0,27.4,0,0,0,0,1.57,0,0,0,120.28,0,0,102.9,0,449,430.97,2,4.57,23,27.4,102.9,120.28,0,-3.92,0,18.03,0,0,-2.57,0,0,0,0,0,-4.4,0,0,-1.57,0,-17.38,0,18.03,-2.57,-4.4,-17.38,705,705,331,4524,4524,456,456,479.37,479.3,4354,4354,1078,4756.2,4756.21,1327.35,24,24,5,32.83,32.81,9.08,3,3,0,3.77,3.78,0.34,227,227,68,253.78,253.76,88.75,10,10,15.12,15.12,3,3,298.95,1159.62,188.01,256.16,1035.4,131.8,-23.37,-23.3,-402.2,-402.21,-249.35,-8.83,-8.81,-4.08,-0.77,-0.78,-0.34,-26.78,-26.76,-20.75,-5.12,-5.12,-42.79,-124.22,-56.21,5432,6083.56,-651.56,29,41.89,-12.89,295,342.51,-47.51,1167.2,1347.63,-180.43,15
"2023","00-0038129","Cade Otton","TE","TB",0,86,0,0,573,0,60,0,58.66,0,606,0,0,576.95,0,0,5,0,0,4.14,0,0,0,0,0,0,0,0,32,0,0,29.39,0,0,2,0,1.89,0,0,0,141.29,0,0,150.6,0,606,576.95,5,4.14,32,29.39,150.6,141.29,0,1.34,0,29.05,0,0,0.86,0,0,0,0,0,2.61,0,0,0.11,0,9.31000000000001,0,29.05,0.86,2.61,9.31000000000001,616,616,455,5200,5200,398,398,399.5,399.51,4528,4528,1589,4381.22,4381.19,1935.96,33,33,6,29.97,29.9,10.77,1,1,0,2.14,2.14,0,212,212,86,216.87,216.89,106.11,11,11,16.58,16.52,4,1,266.3,1021.74,258.27,293.12,1042.8,192.9,-1.5,-1.51,146.78,146.81,-346.96,3.03,3.1,-4.77,-1.14,-1.14,0,-4.87,-4.89,-20.11,-5.58,-5.52,26.82,21.06,-65.37,6117,6317.15,-200.15,39,40.67,-1.67,298,323,-25,1235.7,1280.01,-44.31,18
"2024","00-0038129","Cade Otton","TE","TB",0,89,1,0,484,0,61,0,63.37,0,632,-4,0,585.31,5.44,0,4,0,0,5.3,0,0,0,0,0,0,0,0,33,0,0,30.18,0.26,0,3,0,1.53,1,0,0,153.74,0.57,0,146.2,-0.4,628,590.75,4,5.3,33,30.44,145.8,154.31,0,-2.37,0,46.69,-9.44,0,-1.3,0,0,0,0,0,2.82,-0.26,0,1.47,0,-7.54,-0.97,37.25,-1.3,2.56,-8.51,482,482,414,3174,3174,344,344,334.02,334.01,3798,3798,2122,3500.35,3500.38,1783.84,34,34,14,27.06,27.06,15.03,1,1,0,1.67,1.67,0,194,194,110,178.27,178.28,100.87,14,14,9.8,9.78,1,5,232.01,849.71,268.46,261.92,927.8,286.2,9.98,9.99,297.65,297.62,338.16,6.94,6.94,-1.03,-0.67,-0.67,0,15.73,15.72,9.13,4.2,4.22,29.91,78.09,17.74,5920,5284.22,635.78,48,42.09,5.91,304,279.15,24.85,1214,1118.17,95.83,15
"2025","00-0038129","Cade Otton","TE","TB",0,81,0,0,419,0,59,0,60.26,0,572,0,0,564.45,0,0,1,0,0,1.82,0,0,0,0,0,0.57,0,0,25,0,0,29.07,0,0,2,0,1.17,0,0,0,128.7,0,0,122.2,0,572,564.45,1,1.82,25,29.07,122.2,128.7,0,-1.26,0,7.55000000000001,0,0,-0.82,0,0,-0.57,0,0,-4.07,0,0,0.83,0,-6.50000000000001,0,7.55000000000001,-0.82,-4.07,-6.50000000000001,495,495,416,3913,3913,313,313,337.04,337.04,3245,3245,1737,3735.05,3735.06,1885.78,23,23,12,21.79,21.79,12.56,1,1,0,2.88,2.88,0.67,146,146,106,189.28,189.27,117.36,10,10,10.94,10.92,1,1,220.45,847,265.46,203.8,775.5,243.7,-24.04,-24.04,-490.05,-490.06,-148.78,1.21,1.21,-0.56,-1.88,-1.88,-0.67,-43.28,-43.27,-11.36,-0.94,-0.92,-16.65,-71.5,-21.76,4982,5620.84,-638.84,35,34.35,0.649999999999998,252,306.63,-54.63,1019.2,1112.46,-93.26,15
"2020","00-0031273","Cameron Brate","TE","TB",0,53,0,0,464,0,42,0,35.59,0,457,0,0,440.91,0,0,3,0,0,2.87,0,0,0,0,0,0,0,0,26,0,0,23.44,0,0,1,0,1.25,0,0,0,97.01,0,0,105.7,0,457,440.91,3,2.87,26,23.44,105.7,97.01,0,6.41,0,16.09,0,0,0.13,0,0,0,0,0,2.56,0,0,-0.25,0,8.69,0,16.09,0.13,2.56,8.69,653,653,438,6098,6098,421,421,429.03,429.04,5114,5114,1811,5259.86,5259.82,1703.07,48,48,17,46.56,46.55,14.92,0,0,0,1.12,1.12,0.36,260,260,98,263.37,263.39,96.68,11,11,14.55,14.64,3,1,369.89,1236.65,261.07,374.56,1214.4,281.1,-8.02999999999999,-8.04,-145.86,-145.82,107.93,1.44,1.45,2.08,-1.12,-1.12,-0.36,-3.37,-3.39,1.32,-3.55,-3.64,4.67,-22.25,20.03,6925,6962.89,-37.89,65,61.47,3.53,358,360.07,-2.07,1495.5,1497.72,-2.22,17
"2021","00-0031273","Cameron Brate","TE","TB",0,63,0,0,468,0,34,0,43.19,0,283,0,0,470.08,0,0,4,0,0,6.26,0,0,0,0,0,0,0,0,17,0,0,28.77,0,0,0,0,1.26,0,0,0,127.59,0,0,86.3,0,283,470.08,4,6.26,17,28.77,86.3,127.59,0,-9.19,0,-187.08,0,0,-2.26,0,0,0,0,0,-11.77,0,0,-1.26,0,-41.29,0,-187.08,-2.26,-11.77,-41.29,772,772,416,6061,6061,519,519,535.25,535.3,5604,5604,1777,6142.93,6142.88,1710.16,42,42,22,48.64,48.68,19.07,0,0,1,0.6,0.6,0.69,279,279,118,318.67,318.72,121.21,11,11,14.22,14.23,1,2,412.98,1442.45,287.22,370.16,1329.4,307.7,-16.25,-16.3,-538.93,-538.88,66.84,-6.64,-6.68,2.93,-0.6,-0.6,0.31,-39.67,-39.72,-3.21,-3.22,-3.23,-42.82,-113.05,20.48,7381,7853.04,-472.04,64,67.75,-3.75,397,439.93,-42.93,1637.1,1729.67,-92.57,18
"2022","00-0031273","Cameron Brate","TE","TB",0,41,0,0,301,0,21,0,27.46,0,182,0,0,298.05,0,0,1,0,0,2.54,0,0,0,0,0,0,0,0,9,0,0,15.76,0,0,2,0,0.97,0,0,0,72.49,0,0,45.2,0,182,298.05,1,2.54,9,15.76,45.2,72.49,0,-6.46,0,-116.05,0,0,-1.54,0,0,0,0,0,-6.76,0,0,1.03,0,-27.29,0,-116.05,-1.54,-6.76,-27.29,433,433,229,3154,3154,281,281,291.09,291.06,2707,2707,806,3084.04,3084.01,902.84,17,17,2,20.68,20.68,5.81,1,1,0,2.53,2.54,0,142,142,49,161.91,161.86,58.13,8,8,9.99,10.04,2,3,191.17,728.64,125.15,162.28,651.7,86.6,-10.09,-10.06,-377.04,-377.01,-96.84,-3.68,-3.68,-3.81,-1.53,-1.54,0,-19.91,-19.86,-9.13,-1.99,-2.04,-28.89,-76.94,-38.55,3513,3986.85,-473.85,19,26.49,-7.49,191,219.99,-28.99,738.3,853.79,-115.49,10
"2021","00-0034735","Codey McElroy","TE","TB",0,1,0,0,11,0,0,0,0.5,0,0,0,0,5.7,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0.05,0,0,0,4.04,0,0,0,0,0,5.7,0,0.5,0,0.53,0,4.04,0,-0.5,0,-5.7,0,0,-0.5,0,0,0,0,0,-0.53,0,0,-0.05,0,-4.04,0,-5.7,-0.5,-0.53,-4.04,43,43,30,459,459,22,22,27.5,27.52,269,269,120,365.89,365.89,127.44,0,0,1,2.84,2.86,0.53,0,0,0,0,0,0,12,12,8,17.82,17.82,8.41,0,0,0.93,0.93,0,0,24.14,81.13,15.9,10.76,48.9,18,-5.5,-5.52,-96.89,-96.89,-7.44,-2.84,-2.86,0.47,0,0,0,-5.82,-5.82,-0.41,-0.93,-0.93,-13.38,-32.23,2.1,389,493.33,-104.33,1,3.39,-2.39,20,26.23,-6.23,66.9,97.03,-30.13,1
"2023","00-0034575","David Wells","TE","TB",0,2,0,0,0,0,2,0,1.68,0,-10,0,0,12.25,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,1,0,0,1.46,0,0,0,0,0.01,0,0,0,3.21,0,0,1,0,-10,12.25,0,0.05,1,1.46,1,3.21,0,0.32,0,-22.25,0,0,-0.05,0,0,0,0,0,-0.46,0,0,-0.01,0,-2.21,0,-22.25,-0.05,-0.46,-2.21,34,34,34,252,252,26,26,22.53,22.53,317,317,120,235.83,235.82,146.58,1,1,1,1.75,1.76,1.2,0,0,0,0,0,0,10,10,8,11.93,11.93,9.08,0,0,0.75,0.75,0,0,14.94,56.62,21.84,16.68,63.7,18,3.47,3.47,81.17,81.18,-26.58,-0.75,-0.76,-0.2,0,0,0,-1.93,-1.93,-1.08,-0.75,-0.75,1.74,7.08,-3.84,437,382.4,54.6,2,2.96,-0.96,18,21.01,-3.01,81.7,78.46,3.24,1
"2021","00-0034319","Deon Yelder","TE","TB",0,1,0,0,-2,0,1,0,0.88,0,0,0,0,6.89,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1.64,0,0,1,0,0,6.89,0,0.01,0,0.25,1,1.64,0,0.12,0,-6.89,0,0,-0.01,0,0,0,0,0,-0.25,0,0,0,0,-0.64,0,-6.89,-0.01,-0.25,-0.64,39,39,31,288,288,22,22,26.1,26.11,226,226,182,282.32,282.31,115.77,4,4,1,6.43,6.44,2.88,0,0,0,0,0,0,13,13,12,16.7,16.7,10.05,0,0,0.79,0.78,0,1,35.43,92.91,28.9,25.04,68.6,22.2,-4.1,-4.11,-56.32,-56.31,66.23,-2.43,-2.44,-1.88,0,0,0,-3.7,-3.7,1.95,-0.79,-0.78,-10.39,-24.31,-6.7,408,398.08,9.92,5,9.32,-4.32,25,26.75,-1.75,90.8,121.81,-31.01,1
"2024","00-0039754","Devin Culp","TE","TB",0,6,0,0,73,0,5,0,3.47,0,88,0,0,55.38,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,4,0,0,3.12,0,0,0,0,0.2,0,0,0,11.92,0,0,13.8,0,88,55.38,0,0.49,4,3.12,13.8,11.92,0,1.53,0,32.62,0,0,-0.49,0,0,0,0,0,0.88,0,0,-0.2,0,1.88,0,32.62,-0.49,0.88,1.88,64,64,71,519,519,48,48,42.69,42.7,580,580,381,501.61,501.59,333.05,7,7,1,5.95,5.96,1.86,0,0,0,0,0,0,28,28,20,26.1,26.12,20.56,1,1,1.39,1.39,0,0,41.09,128.56,44.48,49.2,148,44.1,5.31,5.3,78.39,78.41,47.95,1.05,1.04,-0.86,0,0,0,1.9,1.88,-0.56,-0.39,-0.39,8.11,19.44,-0.379999999999999,961,834.64,126.36,8,7.82,0.18,48,46.68,1.32,192.1,173.04,19.06,2
"2025","00-0039754","Devin Culp","TE","TB",0,1,0,0,6,0,1,0,0.51,0,6,0,0,2.98,0,0,1,0,0,0.51,0,0,0,0,0,0,0,0,1,0,0,0.62,0,0,0,0,0.04,0,0,0,3.9,0,0,7.6,0,6,2.98,1,0.51,1,0.62,7.6,3.9,0,0.49,0,3.02,0,0,0.49,0,0,0,0,0,0.38,0,0,-0.04,0,3.7,0,3.02,0.49,0.38,3.7,34,34,22,359,359,19,19,21.51,21.5,277,277,88,280.49,280.49,96.84,2,2,1,2.75,2.74,1.38,1,1,0,0.6,0.6,0,16,16,5,14.59,14.58,5.46,1,1,0.82,0.82,0,0,21.77,67.26,18.03,19.08,60.7,14.8,-2.51,-2.5,-3.49000000000001,-3.49000000000001,-8.84,-0.75,-0.74,-0.38,0.4,0.4,0,1.41,1.42,-0.46,0.18,0.18,-2.69,-6.56,-3.23,365,377.33,-12.33,3,4.12,-1.12,21,20.04,0.96,75.5,85.29,-9.79,1
"2022","00-0037311","Ko Kieft","TE","TB",0,11,0,0,59,0,7,0,8.25,0,80,0,0,79.89,0,0,1,0,0,0.69,0,0,0,0,0,0,0,0,5,0,0,4.17,0,0,0,0,0.15,0,0,0,20.4,0,0,21,0,80,79.89,1,0.69,5,4.17,21,20.4,0,-1.25,0,0.109999999999999,0,0,0.31,0,0,0,0,0,0.83,0,0,-0.15,0,0.599999999999999,0,0.109999999999999,0.31,0.83,0.599999999999999,466,466,153,2928,2928,301,301,314.79,314.73,2829,2829,504,2989.75,2989.78,640.2,15,15,3,20.19,20.17,4.35,2,2,0,2.08,2.09,0.34,144,144,33,162.81,162.82,45.88,4,4,10.36,10.34,2,1,183.79,739.05,90.97,169.16,673.9,66.4,-13.79,-13.73,-160.75,-160.78,-136.2,-5.19,-5.17,-1.35,-0.0800000000000001,-0.0900000000000001,-0.34,-18.81,-18.82,-12.88,-6.36,-6.34,-14.63,-65.15,-24.57,3333,3629.98,-296.98,18,24.52,-6.52,177,208.7,-31.7,740.3,830.02,-89.72,9
"2023","00-0037311","Ko Kieft","TE","TB",0,5,0,0,61,0,1,0,3.15,0,2,0,0,41.87,0,0,1,0,0,0.76,0,0,0,0,0,0,0,0,1,0,0,2.2,0,0,0,0,0.1,0,0,0,11.92,0,0,7.2,0,2,41.87,1,0.76,1,2.2,7.2,11.92,0,-2.15,0,-39.87,0,0,0.24,0,0,0,0,0,-1.2,0,0,-0.1,0,-4.72,0,-39.87,0.24,-1.2,-4.72,91,91,97,788,788,57,57,60.25,60.24,698,698,320,692.25,692.23,404.71,8,8,1,4.39,4.36,1.43,0,0,0,0,0,0,35,35,15,36.83,36.82,22.98,0,0,2.19,2.17,0,0,40.88,155.81,49.07,59.92,174.8,38,-3.25,-3.24,5.75,5.77000000000001,-84.71,3.61,3.64,-0.43,0,0,0,-1.83,-1.82,-7.98,-2.19,-2.17,19.04,18.99,-11.07,1018,1096.94,-78.94,9,5.79,3.21,50,59.8,-9.8,212.8,204.88,7.92000000000001,3
"2022","00-0027981","Kyle Rudolph","TE","TB",0,5,0,0,38,0,3,0,2.86,0,28,0,0,30.9,0,0,1,0,0,0.84,0,0,0,0,0,0,0,0,2,0,0,1.89,0,0,0,0,0.09,0,0,0,11.02,0,0,11.8,0,28,30.9,1,0.84,2,1.89,11.8,11.02,0,0.14,0,-2.9,0,0,0.16,0,0,0,0,0,0.11,0,0,-0.09,0,0.78,0,-2.9,0.16,0.11,0.78,221,221,88,1364,1364,146,146,151.09,151.03,1373,1373,279,1466.31,1466.32,361.61,5,5,2,9.97,9.96,2.7,1,1,0,1.05,1.05,0.34,67,67,19,75.91,75.89,25.68,0,0,4.27,4.25,3,0,92.12,359.71,53.09,76.92,309.3,39.9,-5.09,-5.03,-93.31,-93.32,-82.61,-4.97,-4.96,-0.7,-0.05,-0.05,-0.34,-8.91,-8.89,-6.68,-4.27,-4.25,-15.2,-50.41,-13.19,1652,1827.93,-175.93,7,12.66,-5.66,86,101.57,-15.57,349.2,412.8,-63.6,5
"2020","00-0033879","O.J. Howard","TE","TB",0,19,0,0,226,0,11,0,11.64,0,146,0,0,167.27,0,0,2,0,0,0.81,0,0,0,0,0,0,0,0,8,0,0,7.89,0,0,0,0,0.53,0,0,0,33.23,0,0,37.6,0,146,167.27,2,0.81,8,7.89,37.6,33.23,0,-0.64,0,-21.27,0,0,1.19,0,0,0,0,0,0.11,0,0,-0.53,0,4.37,0,-21.27,1.19,0.11,4.37,155,155,100,1268,1268,101,101,101.89,101.88,1122,1122,391,1141.74,1141.71,383.82,11,11,4,9.83,9.83,3.14,0,0,0,0.53,0.53,0,53,53,23,54.31,54.34,22.48,4,4,3.22,3.22,0,1,79.59,276.06,57.34,80.88,279.2,61.1,-0.890000000000001,-0.879999999999999,-19.74,-19.71,7.17999999999999,1.17,1.17,0.86,-0.53,-0.53,0,-1.31,-1.34,0.52,0.78,0.78,1.29,3.14,3.76,1513,1525.53,-12.53,15,12.97,2.03,76,76.82,-0.819999999999999,340.3,333.4,6.9,4
"2021","00-0033879","O.J. Howard","TE","TB",0,23,0,0,143,0,16,0,16.98,0,145,0,0,188.99,0,0,1,0,0,1.38,0,0,0,0,0,0,0,0,11,0,0,9.76,0,0,0,0,0.35,0,0,0,44.23,0,0,36.5,0,145,188.99,1,1.38,11,9.76,36.5,44.23,0,-0.98,0,-43.99,0,0,-0.38,0,0,0,0,0,1.24,0,0,-0.35,0,-7.73,0,-43.99,-0.38,1.24,-7.73,487,487,258,3893,3893,321,321,337.45,337.49,3459,3459,1082,3918.39,3918.33,1041.17,26,26,12,31.53,31.57,12.43,0,0,0,0,0,0.39,177,177,70,200.64,200.67,74.18,6,6,9.33,9.33,0,2,264.19,918.46,179.65,230.36,822.9,176.2,-16.45,-16.49,-459.39,-459.33,40.83,-5.53,-5.57,-0.43,0,0,-0.39,-23.64,-23.67,-4.18,-3.33,-3.33,-33.83,-95.56,-3.44999999999999,4541,4959.5,-418.5,38,44,-6,247,274.85,-27.85,999.1,1098.11,-99.01,11
