season,receiver_player_id,receiver_full_name,receiver_position,posteam,targets,adot,deep_share,rz_targets,ez_targets,catchable
2020,00-0031428,Allen Robinson,WR,CHI,158,9.512658227848101,0.13924050632911392,19,9,0.6294280440558361
2020,00-0031544,Amari Cooper,WR,DAL,130,8.807692307692308,0.11538461538461539,16,10,0.6765495625826029
2020,00-0031547,DeVante Parker,WR,MIA,104,9.653846153846153,0.07692307692307693,15,9,0.629827154513735
2020,00-0031549,Nelson Agholor,WR,LV,82,15.475609756097562,0.2682926829268293,13,8,0.5801684961813252
2020,00-0031588,Stefon Diggs,WR,BUF,198,10.843434343434343,0.12121212121212122,20,10,0.6465047028179121
2020,00-0031610,Darren Waller,TE,LV,146,7.739726027397256,0.1095890410958904,24,12,0.7015719995514986
2020,00-0031806,Malcolm Brown,RB,LA,35,0,0,4,1,0.7855050393513271
2020,00-0031868,Damiere Byrd,WR,NE,77,11.454545454545455,0.14285714285714285,2,1,0.651184199692367
2020,00-0031941,Jamison Crowder,WR,NYJ,89,7.561797752808991,0.06741573033707865,10,3,0.6575263999821095
2020,00-0031951,James O'Shaughnessy,TE,JAX,39,7.076923076923077,0.07692307692307693,3,1,0.726292949456435
2020,00-0032009,Adam Humphries,WR,TEN,35,9.571428571428573,0.05714285714285714,6,0,0.627660072701318
2020,00-0032054,Breshad Perriman,WR,NYJ,60,15.1,0.26666666666666666,6,1,0.5398723651965459
2020,00-0032063,Mike Davis,RB,CAR,70,-0.5,0,11,5,0.8003784137112754
2020,00-0032128,Chris Conley,WR,JAX,63,10.34920634920635,0.14285714285714285,6,3,0.628621623393089
2020,00-0032135,Jesse James,TE,DET,22,5.363636363636363,0.045454545454545456,7,3,0.7010713097724047
2020,00-0032144,Melvin Gordon,RB,DEN,44,0.0909090909090914,0,4,2,0.7556835907426748
2020,00-0032187,David Johnson,RB,HOU,46,3.6521739130434785,0.021739130434782608,14,5,0.7141663940704387
2020,00-0032211,Tyler Lockett,WR,SEA,136,10.066176470588236,0.1323529411764706,16,9,0.6725807404693436
2020,00-0032241,Todd Gurley,RB,ATL,35,1.457142857142858,0.02857142857142857,0,0,0.7880015892641885
