season,player_id,full_name,position,opps_rec,opps_rush,ep_total_rec,ep_total_rush,ep_per_opp_rec,ep_per_opp_rush
2020,00-0022921,Larry Fitzgerald,WR,72,NA,119.19656110461801,NA,1.6555077931196946,NA
2020,00-0023500,Frank Gore,RB,NA,187,NA,448.16969091945793,NA,2.396629363205657
2020,00-0025394,Adrian Peterson,RB,NA,156,NA,440.4840075089887,NA,2.8236154327499277
2020,00-0026035,Danny Amendola,WR,69,NA,102.11516241077334,NA,1.4799298900112077,NA
2020,00-0027061,Jared Cook,TE,60,NA,131.04221684060758,NA,2.1840369473434595,NA
2020,00-0027656,Rob Gronkowski,TE,77,NA,188.07804872537963,NA,2.442572061368567,NA
2020,00-0027685,Emmanuel Sanders,WR,82,NA,191.1684016196523,NA,2.331321970971369,NA
2020,00-0027696,Jimmy Graham,TE,76,NA,197.87696806853637,NA,2.603644316691268,NA
2020,00-0027793,Antonio Brown,WR,62,NA,127.6723439314519,NA,2.059231353733095,NA
2020,00-0027891,Golden Tate,WR,52,NA,89.54254541354021,NA,1.7219720271834658,NA
2020,00-0027939,Cam Newton,QB,NA,139,NA,386.5377204548274,NA,2.78084690974696
2020,00-0027942,A.J. Green,WR,104,NA,194.9641408683674,NA,1.8746552006573787,NA
2020,00-0027944,Julio Jones,WR,68,NA,137.95124160917476,NA,2.0286947295466877,NA
2020,00-0027966,Mark Ingram,RB,NA,72,NA,201.25565935013583,NA,2.7952174909741085
2020,00-0028002,Randall Cobb,WR,50,NA,111.62908069897071,NA,2.232581613979414,NA
2020,00-0029000,Cole Beasley,WR,108,NA,218.8480797222727,NA,2.026371108539562,NA
2020,00-0029141,Alfred Morris,RB,NA,55,NA,115.0199533472769,NA,2.091271879041398
2020,00-0029263,Russell Wilson,QB,NA,83,NA,122.4485059446015,NA,1.4752832041518251
2020,00-0029293,Marvin Jones,WR,116,NA,224.83704931482487,NA,1.9382504251278003,NA
2020,00-0029608,T.Y. Hilton,WR,94,NA,175.0641161160455,NA,1.8623842140004843,NA
2020,00-0029701,Ryan Tannehill,QB,NA,45,NA,93.30756980853016,NA,2.0735015513006707
2020,00-0030035,Adam Thielen,WR,109,NA,242.8171356437232,NA,2.2276801435203963,NA
2020,00-0030061,Zach Ertz,TE,73,NA,131.51364455900318,NA,1.8015567747808654,NA
2020,00-0030279,Keenan Allen,WR,149,NA,289.8265025018479,NA,1.945144312092939,NA
2020,00-0030288,Rex Burkhead,RB,NA,67,NA,186.59899273430347,NA,2.785059593049305
2020,00-0030431,Robert Woods,WR,129,NA,239.47595685059787,NA,1.8564027662837046,NA
2020,00-0030456,Giovani Bernard,RB,59,124,121.67876331350999,267.67688239505515,2.0623519205679655,2.1586845354439936
2020,00-0030472,Jordan Reed,TE,46,NA,90.39941754855681,NA,1.9652047293164525,NA
2020,00-0030496,Le'Veon Bell,RB,NA,82,NA,200.24901346676052,NA,2.4420611398385423
2020,00-0030506,Travis Kelce,TE,146,NA,317.4308993844751,NA,2.174184242359418,NA
2020,00-0030513,Latavius Murray,RB,NA,146,NA,381.9032029847731,NA,2.615775362909405
2020,00-0030549,Tyler Eifert,TE,60,NA,133.10596247704234,NA,2.2184327079507056,NA
2020,00-0030564,DeAndre Hopkins,WR,161,NA,275.4639840376475,NA,1.7109564225940839,NA
2020,00-0030578,Cordarrelle Patterson,WR,NA,64,NA,165.15105255437084,NA,2.5804851961620443
2020,00-0030663,Willie Snead,WR,48,NA,91.98433707296499,NA,1.9163403556867706,NA
2020,00-0030710,Trey Burton,TE,47,NA,106.39441580075072,NA,2.263710974484058,NA
2020,00-0031045,Carlos Hyde,RB,NA,81,NA,215.76648883603048,NA,2.6637838127905
2020,00-0031051,John Brown,WR,52,NA,121.94762809827807,NA,2.345146694197655,NA
2020,00-0031062,James White,RB,62,NA,108.11343543979456,NA,1.743765087738622,NA
2020,00-0031235,Odell Beckham,WR,43,NA,95.12300201528706,NA,2.2121628375648155,NA
2020,00-0031236,Brandin Cooks,WR,119,NA,274.95728053091443,NA,2.3105653826127264,NA
2020,00-0031237,Teddy Bridgewater,QB,NA,53,NA,133.568731397565,NA,2.520164743350283
2020,00-0031260,Logan Thomas,TE,111,NA,215.4974977152159,NA,1.9414188983352783,NA
2020,00-0031285,Devonta Freeman,RB,NA,54,NA,143.34459704888286,NA,2.6545295749793123
2020,00-0031325,Sammy Watkins,WR,55,NA,133.03262394250487,NA,2.418774980772816,NA
2020,00-0031376,Jerick McKinnon,RB,47,81,75.43912090403308,181.4820279229607,1.6050876788092143,2.240518863246428
2020,00-0031381,Davante Adams,WR,149,NA,337.09300148292095,NA,2.2623691374692685,NA
2020,00-0031382,Jarvis Landry,WR,101,NA,213.28300692583434,NA,2.111712939859746,NA
2020,00-0031387,Eric Ebron,TE,92,NA,203.14413858587784,NA,2.208088462889976,NA
2020,00-0031408,Mike Evans,WR,111,NA,264.80442387578637,NA,2.3856254403223995,NA
2020,00-0031428,Allen Robinson,WR,151,NA,307.18794137847726,NA,2.0343572276720345,NA
2020,00-0031544,Amari Cooper,WR,130,NA,250.6466006245464,NA,1.9280507740349726,NA
2020,00-0031547,DeVante Parker,WR,104,NA,223.07806935221004,NA,2.1449814360789423,NA
2020,00-0031549,Nelson Agholor,WR,82,NA,180.0740770768025,NA,2.196025330204909,NA
2020,00-0031588,Stefon Diggs,WR,166,NA,340.4135929540498,NA,2.0506842949039146,NA
2020,00-0031610,Darren Waller,TE,146,NA,346.6262990511749,NA,2.374152733227225,NA
2020,00-0031687,Raheem Mostert,RB,NA,104,NA,234.70408786274493,NA,2.2567700756033164
2020,00-0031806,Malcolm Brown,RB,NA,101,NA,241.78131915224367,NA,2.3938744470519175
2020,00-0031868,Damiere Byrd,WR,77,NA,123.20274212828372,NA,1.6000356120556325,NA
2020,00-0031941,Jamison Crowder,WR,89,NA,137.07123862442677,NA,1.540126276678952,NA
2020,00-0032054,Breshad Perriman,WR,60,NA,106.36895294347778,NA,1.7728158823912963,NA
2020,00-0032063,Mike Davis,RB,70,165,149.98106559857843,474.3479874098266,2.1425866514082634,2.8748362873322826
2020,00-0032128,Chris Conley,WR,63,NA,126.75875504867872,NA,2.0120437309314076,NA
2020,00-0032144,Melvin Gordon,RB,44,215,72.3955177651369,455.62889588062535,1.6453526764803843,2.11920416688663
2020,00-0032187,David Johnson,RB,46,147,119.78768858435797,350.62844696175307,2.604080186616477,2.3852275303520623
2020,00-0032211,Tyler Lockett,WR,132,NA,286.4813386721362,NA,2.1703131717586075,NA
2020,00-0032241,Todd Gurley,RB,NA,195,NA,558.8738999028574,NA,2.866019999501833
2020,00-0032257,Duke Johnson,RB,NA,77,NA,165.44528485529008,NA,2.148640063055715
2020,00-0032385,Sterling Shepard,WR,92,NA,166.54090799888922,NA,1.8102272608574916,NA
2020,00-0032392,Austin Hooper,TE,70,NA,145.99666704257834,NA,2.0856666720368335,NA
2020,00-0032602,J.D. McKissic,RB,110,85,210.92935685772682,200.93677207024302,1.9175396077975164,2.3639620243558004
2020,00-0032688,Robby Anderson,WR,137,NA,246.45190936017013,NA,1.7989190464245997,NA
2020,00-0032741,Peyton Barber,RB,NA,95,NA,222.1510054242534,NA,2.3384316360447728
2020,00-0032764,Derrick Henry,RB,NA,380,NA,937.2901046892509,NA,2.4665529070769763
2020,00-0032765,Michael Thomas,WR,55,NA,120.31896621343913,NA,2.187617567517075,NA
2020,00-0032775,Demarcus Robinson,WR,59,NA,122.75743954943027,NA,2.0806345686344114,NA
2020,00-0032791,Jakeem Grant,WR,54,NA,108.43328045116505,NA,2.008023712058612,NA
2020,00-0032950,Carson Wentz,QB,NA,54,NA,114.27706452144753,NA,2.116241935582361
2020,00-0032972,Devontae Booker,RB,NA,93,NA,255.6588040299248,NA,2.7490193981712343
2020,00-0032977,Rashard Higgins,WR,52,NA,105.67538403510116,NA,2.0322189237519455,NA
2020,00-0033009,Tyler Boyd,WR,110,NA,217.2854970913031,NA,1.9753227008300285,NA
2020,00-0033040,Tyreek Hill,WR,135,NA,302.77149900689255,NA,2.2427518444955004,NA
2020,00-0033045,Ezekiel Elliott,RB,72,245,157.93193214260089,645.1003898649504,2.1934990575361235,2.633062815775308
2020,00-0033090,Hunter Henry,TE,93,NA,166.72619926583138,NA,1.7927548308153918,NA
2020,00-0033106,Jared Goff,QB,NA,51,NA,111.96607013768516,NA,2.195413139954611
2020,00-0033110,Tyler Higbee,TE,61,NA,127.67182169547584,NA,2.092980683532391,NA
2020,00-0033118,Kenyan Drake,RB,NA,239,NA,651.6938985394663,NA,2.726752713554253
2020,00-0033127,Will Fuller,WR,75,NA,135.22978213219903,NA,1.8030637617626537,NA
2020,00-0033251,Zach Pascal,WR,72,NA,162.59745973463566,NA,2.25829805186994,NA
2020,00-0033280,Christian McCaffrey,RB,NA,59,NA,171.85526543232845,NA,2.9128011090225163
2020,00-0033282,Curtis Samuel,WR,97,41,185.6587963209313,121.6422449205711,1.914008209494137,2.9668840224529536
2020,00-0033288,George Kittle,TE,64,NA,107.89830405179225,NA,1.685911000809254,NA
2020,00-0033293,Aaron Jones,RB,63,202,141.23880093253683,549.9855389284056,2.241885729087886,2.7227006877643847
2020,00-0033307,Kendrick Bourne,WR,75,NA,134.16529740976682,NA,1.7888706321302241,NA
2020,00-0033308,Matt Breida,RB,NA,59,NA,158.22326688747853,NA,2.6817502862284495
2020,00-0033357,Taysom Hill,QB,NA,87,NA,264.78876559159835,NA,3.043549029788487
2020,00-0033375,Tim Patrick,WR,80,NA,152.86795594498096,NA,1.9108494493122619,NA
2020,00-0033387,Jacob Hollister,TE,41,NA,93.84961297379039,NA,2.289014950580253,NA
2020,00-0033455,Anthony Firkser,TE,53,NA,105.79518109059427,NA,1.9961354922753636,NA
2020,00-0033471,Isaiah Ford,WR,44,NA,78.60538272478152,NA,1.7864859710177616,NA
2020,00-0033526,Samaje Perine,RB,NA,63,NA,181.46065583117888,NA,2.8803278703361728
2020,00-0033536,Mike Williams,WR,85,NA,158.85217627586098,NA,1.868849132657188,NA
2020,00-0033537,Deshaun Watson,QB,NA,90,NA,181.09308721814887,NA,2.0121454135349874
2020,00-0033553,James Conner,RB,43,169,103.285743363027,410.53415622236207,2.401994031698302,2.429196190664864
2020,00-0033567,Brian Hill,RB,NA,100,NA,242.93778522725916,NA,2.4293778522725917
2020,00-0033589,David Moore,WR,47,NA,111.23977297113743,NA,2.3668036802369667,NA
2020,00-0033594,Chris Carson,RB,47,141,116.24708659572923,356.14134418423055,2.473342267994239,2.5258251360583728
2020,00-0033681,Keelan Cole,WR,89,NA,159.4867957371897,NA,1.7919864689571878,NA
2020,00-0033699,Austin Ekeler,RB,65,116,131.32818365446292,283.47315140388673,2.020433594684045,2.443734063826609
2020,00-0033733,Greg Ward,WR,80,NA,141.21582904581726,NA,1.7651978630727154,NA
2020,00-0033757,Robert Tonyan,TE,59,NA,125.50089702240075,NA,2.1271338478373005,NA
2020,00-0033856,Leonard Fournette,RB,47,97,103.47746555658523,278.66436610779783,2.2016482033316005,2.872828516575235
2020,00-0033857,JuJu Smith-Schuster,WR,129,NA,235.4374560733994,NA,1.8250965587085224,NA
2020,00-0033858,Jonnu Smith,TE,66,NA,169.19013011704362,NA,2.563486819955206,NA
2020,00-0033871,Corey Davis,WR,92,NA,189.20233222155366,NA,2.056547089364714,NA
2020,00-0033873,Patrick Mahomes,QB,NA,62,NA,141.41337388911052,NA,2.280860869179202
2020,00-0033881,Evan Engram,TE,109,NA,186.44279455402284,NA,1.7104843537066317,NA
2020,00-0033893,Dalvin Cook,RB,54,315,84.12319045804907,843.6673856439735,1.557836860334242,2.6783091607745195
2020,00-0033895,Gerald Everett,TE,62,NA,105.83705960196676,NA,1.7070493484188187,NA
2020,00-0033897,Joe Mixon,RB,NA,119,NA,295.95994737988804,NA,2.487058381343597
2020,00-0033906,Alvin Kamara,RB,107,187,240.321939760237,537.7728801830672,2.2459994370115606,2.8757908031180057
2020,00-0033908,Cooper Kupp,WR,124,NA,229.35483821449452,NA,1.8496357920523754,NA
2020,00-0033921,Chris Godwin,WR,84,NA,161.31285652751103,NA,1.9203911491370362,NA
2020,00-0033923,Kareem Hunt,RB,51,198,106.560121650371,499.25420198906795,2.089414150007274,2.521485868631656
2020,00-0033943,Josh Reynolds,WR,81,NA,158.96295013616327,NA,1.9625055572365835,NA
2020,00-0033948,Jamaal Williams,RB,NA,121,NA,341.38323492469476,NA,2.8213490489644193
2020,00-0033950,Wayne Gallman,RB,NA,147,NA,329.216933710617,NA,2.239570977623245
2020,00-0033955,Jeremy McNichols,RB,NA,47,NA,123.28102839831263,NA,2.6230006042194183
2020,00-0034011,Dan Arnold,TE,45,NA,95.26676391810179,NA,2.1170391981800396,NA
2020,00-0034104,Cam Sims,WR,48,NA,91.08265269704862,NA,1.8975552645218463,NA
2020,00-0034109,Phillip Lindsay,RB,NA,118,NA,212.945798094559,NA,1.8046254075810084
2020,00-0034115,Jeffery Wilson,RB,NA,126,NA,325.08883559546666,NA,2.580070123773545
2020,00-0034184,Gus Edwards,RB,NA,144,NA,370.6340745231719,NA,2.5738477397442496
2020,00-0034272,Marquez Valdes-Scantling,WR,63,NA,98.08389373891987,NA,1.5568872022050773,NA
2020,00-0034349,Kerryon Johnson,RB,NA,52,NA,155.93449008101015,NA,2.99874019386558
2020,00-0034351,Dallas Goedert,TE,65,NA,124.36445964634186,NA,1.91329937917449,NA
2020,00-0034353,Anthony Miller,WR,76,NA,154.8433000985242,NA,2.0374118434016344,NA
2020,00-0034364,Jordan Akins,TE,49,NA,114.50394556997344,NA,2.336815215713744,NA
2020,00-0034366,Keke Coutee,WR,41,NA,96.24445419090614,NA,2.3474257119733206,NA
2020,00-0034367,Nyheim Hines,RB,76,89,160.95067717065103,269.861641276977,2.117772068034882,3.0321532727750227
2020,00-0034370,DaeSean Hamilton,WR,44,NA,93.91658991173608,NA,2.1344679525394565,NA
2020,00-0034378,Ito Smith,RB,NA,63,NA,153.87307083493215,NA,2.4424296957925735
2020,00-0034383,Dalton Schultz,TE,89,NA,210.42511765207746,NA,2.364327164630084,NA
2020,00-0034400,Jordan Wilkins,RB,NA,86,NA,202.14788713128632,NA,2.3505568271079813
2020,00-0034411,Russell Gage,WR,109,NA,214.26851864368655,NA,1.9657662260888675,NA
2020,00-0034414,Boston Scott,RB,NA,80,NA,205.38792400519014,NA,2.567349050064877
2020,00-0034419,Braxton Berrios,WR,55,NA,97.40383006178308,NA,1.7709787283960563,NA
2020,00-0034440,Justin Jackson,RB,NA,59,NA,125.73922042566119,NA,2.131173227553579
2020,00-0034521,Allen Lazard,WR,46,NA,99.47993039153516,NA,2.1626071824246775,NA
2020,00-0034676,James Washington,WR,56,NA,115.1584240795928,NA,2.0564004299927285,NA
2020,00-0034681,Chase Edmonds,RB,67,97,155.3055244916468,274.81325704387564,2.3179929028604,2.8331263612770683
2020,00-0034753,Mark Andrews,TE,88,NA,182.01799166668206,NA,2.0683862689395687,NA
2020,00-0034764,Michael Gallup,WR,105,NA,225.3136797254847,NA,2.1458445688141397,NA
2020,00-0034765,Tre'Quan Smith,WR,50,NA,102.18195782945259,NA,2.0436391565890517,NA
2020,00-0034766,Christopher Herndon,TE,46,NA,84.8393604208394,NA,1.8443339221921609,NA
2020,00-0034775,Christian Kirk,WR,79,NA,172.05607687219162,NA,2.177925023698628,NA
2020,00-0034777,D.J. Chark,WR,94,NA,169.2107789279106,NA,1.8001146694458576,NA
2020,00-0034791,Nick Chubb,RB,NA,190,NA,486.6822481067211,NA,2.561485516351164
2020,00-0034796,Lamar Jackson,QB,NA,159,NA,377.94498407724313,NA,2.377012478473227
2020,00-0034799,Kalen Ballage,RB,NA,91,NA,278.1654636783642,NA,3.056763337124881
2020,00-0034816,Ronald Jones,RB,42,192,84.66966203087941,476.544920011831,2.0159443340685574,2.4820047917282864
2020,00-0034827,D.J. Moore,WR,118,NA,231.2934257517627,NA,1.9601137775573112,NA
2020,00-0034829,Mike Gesicki,TE,85,NA,188.0012916965934,NA,2.2117799023128635,NA
2020,00-0034830,Hayden Hurst,TE,89,NA,201.23877900328068,NA,2.2611098764413557,NA
2020,00-0034837,Calvin Ridley,WR,145,NA,316.17159397923365,NA,2.1804937515809213,NA
2020,00-0034845,Sony Michel,RB,NA,79,NA,181.63622377748834,NA,2.299192706044156
2020,00-0034855,Baker Mayfield,QB,NA,54,NA,116.61344154260587,NA,2.159508176714924
2020,00-0034857,Josh Allen,QB,NA,102,NA,260.41383470746223,NA,2.5530768108574726
2020,00-0034960,Jakobi Meyers,WR,82,NA,143.63369631122612,NA,1.7516304428198304,NA
2020,00-0034970,Irv Smith,TE,44,NA,104.38982738282346,NA,2.372496076882351,NA
2020,00-0034972,Alexander Mattison,RB,NA,96,NA,253.0303288846335,NA,2.6357325925482655
2020,00-0034983,Hunter Renfrow,WR,77,NA,147.92683950657374,NA,1.9211277857996591,NA
2020,00-0035140,Mecole Hardman,WR,63,NA,132.7067440754762,NA,2.1064562551662886,NA
2020,00-0035216,Diontae Johnson,WR,144,NA,246.62732320470968,NA,1.7126897444771507,NA
2020,00-0035217,Benny Snell,RB,NA,111,NA,274.20342506829184,NA,2.4703011267413677
2020,00-0035228,Kyler Murray,QB,NA,134,NA,323.21867883719085,NA,2.4120796928148573
2020,00-0035229,T.J. Hockenson,TE,102,NA,225.87353779138346,NA,2.214446448935132,NA
2020,00-0035243,Miles Sanders,RB,52,168,85.66430328116985,333.0559661769071,1.647390447714805,1.9824759891482566
2020,00-0035250,Devin Singletary,RB,50,156,131.14392316096928,369.21073020776385,2.6228784632193856,2.3667354500497684
2020,00-0035261,Tony Pollard,RB,40,101,87.31724092992954,251.03223699500086,2.1829310232482384,2.4854676930198103
2020,00-0035298,Scott Miller,WR,53,NA,92.18647792126285,NA,1.7393675079483555,NA
2020,00-0035311,Myles Gaskin,RB,47,142,89.75874484927044,373.8732739779807,1.9097605287078818,2.632910380126625
2020,00-0035414,Jalen Guyton,WR,55,NA,97.75014742533676,NA,1.7772754077333959,NA
2020,00-0035535,Darius Slayton,WR,96,NA,174.36897141783265,NA,1.8163434522690902,NA
2020,00-0035537,Ty Johnson,RB,NA,54,NA,118.97952826335677,NA,2.20332459746957
2020,00-0035592,Travis Fulgham,WR,67,NA,128.6641167505295,NA,1.9203599515004401,NA
2020,00-0035624,N'Keal Harry,WR,57,NA,121.69251742551569,NA,2.1349564460616786,NA
2020,00-0035631,Drew Sample,TE,53,NA,103.25283568026498,NA,1.9481667109483958,NA
2020,00-0035640,DK Metcalf,WR,129,NA,260.709373800928,NA,2.021002897681613,NA
2020,00-0035644,Noah Fant,TE,94,NA,161.50033509645425,NA,1.718088671238875,NA
2020,00-0035657,Damien Harris,RB,NA,137,NA,353.38285984139657,NA,2.5794369331488802
2020,00-0035659,Terry McLaurin,WR,135,NA,259.9619645084166,NA,1.9256441815438265,NA
2020,00-0035662,Marquise Brown,WR,100,NA,190.79707985336427,NA,1.9079707985336425,NA
2020,00-0035664,Darrell Henderson,RB,NA,138,NA,343.74854595257784,NA,2.4909314924099846
2020,00-0035676,A.J. Brown,WR,106,NA,203.3656390182732,NA,1.9185437643233325,NA
2020,00-0035685,David Montgomery,RB,68,248,146.76801769531448,674.3301733397383,2.1583532014016837,2.719073279595719
2020,00-0035689,Dawson Knox,TE,44,NA,112.24307313101599,NA,2.550978934795818,NA
2020,00-0035700,Josh Jacobs,RB,45,273,99.3924505909672,770.8230598270893,2.2087211242437155,2.8235276916743186
2020,00-0035704,Drew Lock,QB,NA,44,NA,97.01142969765351,NA,2.2048052204012163
2020,00-0035710,Daniel Jones,QB,NA,65,NA,116.06693853461184,NA,1.7856452082247973
2020,00-0035719,Deebo Samuel,WR,44,NA,80.09403235820355,NA,1.8203189172318988,NA
2020,00-0035831,James Robinson,RB,62,241,123.18210690325918,556.7551890162139,1.986808175859019,2.310187506291344
2020,00-0035957,Rodney Smith,RB,NA,41,NA,104.17551538647967,NA,2.5408662289385284
2020,00-0036020,Salvon Ahmed,RB,NA,75,NA,208.4000865179696,NA,2.778667820239595
2020,00-0036158,J.K. Dobbins,RB,NA,135,NA,360.2166818392142,NA,2.668271717327513
2020,00-0036196,Gabriel Davis,WR,62,NA,159.189698770002,NA,2.5675757866129354,NA
2020,00-0036223,Jonathan Taylor,RB,NA,232,NA,691.6065208061191,NA,2.9810625896815477
2020,00-0036251,Zack Moss,RB,NA,112,NA,305.1508397067373,NA,2.7245610688101554
2020,00-0036252,Michael Pittman,WR,61,NA,138.43105875968467,NA,2.269361619011224,NA
2020,00-0036255,Denzel Mims,WR,45,NA,77.39590544982627,NA,1.719909009996139,NA
2020,00-0036261,Brandon Aiyuk,WR,96,NA,203.96977052348666,NA,2.1246851096196524,NA
2020,00-0036265,A.J. Dillon,RB,NA,46,NA,97.09611402172595,NA,2.110785087428825
2020,00-0036268,Laviska Shenault,WR,79,NA,135.21811461856123,NA,1.7116217040324206,NA
2020,00-0036269,La'Mical Perine,RB,NA,64,NA,134.64960080955643,NA,2.1039000126493193
2020,00-0036275,D'Andre Swift,RB,57,114,123.84381144947838,311.31814721773844,2.1726984464820767,2.7308609405064774
2020,00-0036290,Cole Kmet,TE,45,NA,103.85974353623158,NA,2.307994300805146,NA
2020,00-0036309,Darnell Mooney,WR,99,NA,194.1161994992434,NA,1.9607696919115492,NA
2020,00-0036322,Justin Jefferson,WR,128,NA,259.80442462531175,NA,2.0297220673852485,NA
2020,00-0036326,Chase Claypool,WR,112,NA,245.72575438850583,NA,2.1939799498973733,NA
2020,00-0036328,Antonio Gibson,RB,44,170,92.35923995898338,430.3764149437775,2.0990736354314405,2.5316259702575143
2020,00-0036355,Justin Herbert,QB,NA,56,NA,145.76367488321546,NA,2.6029227657717042
2020,00-0036357,Henry Ruggs,WR,43,NA,79.47863895405317,NA,1.8483404407919342,NA
2020,00-0036358,CeeDee Lamb,WR,111,NA,217.89597203879384,NA,1.9630267751242685,NA
2020,00-0036360,Clyde Edwards-Helaire,RB,54,181,113.08455224143108,420.30833666207036,2.0941583748413164,2.3221455064202785
2020,00-0036370,Joshua Kelley,RB,NA,111,NA,322.72614615625935,NA,2.9074427581644984
2020,00-0036387,Jalen Reagor,WR,55,NA,100.87417266667751,NA,1.8340758666668637,NA
2020,00-0036389,Jalen Hurts,QB,NA,65,NA,134.522614466812,NA,2.0695786841048003
2020,00-0036407,Jerry Jeudy,WR,115,NA,162.26887867171877,NA,1.4110337275801634,NA
2020,00-0036410,Tee Higgins,WR,108,NA,179.1062241026666,NA,1.6583909639135797,NA
2020,00-0036412,K.J. Hamler,WR,56,NA,80.34846509149065,NA,1.4347940194909046,NA
2020,00-0036414,Cam Akers,RB,NA,145,NA,396.0296707654488,NA,2.731239108727233
2021,00-0026143,Matt Ryan,QB,NA,41,NA,94.30964083211427,NA,2.3002351422466893
2021,00-0027061,Jared Cook,TE,85,NA,181.74513896269468,NA,2.1381781054434668,NA
2021,00-0027656,Rob Gronkowski,TE,89,NA,197.927773441741,NA,2.2239075667611354,NA
2021,00-0027685,Emmanuel Sanders,WR,73,NA,161.35916575959698,NA,2.2103995309533833,NA
2021,00-0027793,NA,NA,62,NA,106.9988222841348,NA,1.7257874561957227,NA
2021,00-0027939,Cam Newton,QB,NA,48,NA,117.22004023038596,NA,2.442084171466374
2021,00-0027942,A.J. Green,WR,93,NA,193.5509025434293,NA,2.081192500466982,NA
2021,00-0027944,Julio Jones,WR,48,NA,99.81749207098619,NA,2.079531084812212,NA
2021,00-0027966,Mark Ingram,RB,NA,160,NA,370.7286169898289,NA,2.3170538561864307
2021,00-0027981,Kyle Rudolph,TE,40,NA,85.94591210405622,NA,2.1486478026014053,NA
2021,00-0029000,Cole Beasley,WR,113,NA,224.8526809822505,NA,1.989846734356199,NA
2021,00-0029239,Brandon Bolden,RB,49,45,102.69049939553952,115.32171904751146,2.0957244774599904,2.562704867722477
2021,00-0029263,Russell Wilson,QB,NA,43,NA,78.3129569311277,NA,1.8212315565378536
2021,00-0029293,Marvin Jones,WR,120,NA,232.5722477133677,NA,1.938102064278064,NA
2021,00-0029701,Ryan Tannehill,QB,NA,55,NA,128.14225276597426,NA,2.329859141199532
2021,00-0030035,Adam Thielen,WR,95,NA,204.53350688153296,NA,2.1529842829635046,NA
2021,00-0030061,Zach Ertz,TE,113,NA,261.3061154506139,NA,2.312443499562955,NA
2021,00-0030068,Marquise Goodwin,WR,40,NA,63.04431964090327,NA,1.5761079910225817,NA
2021,00-0030108,Ryan Griffin,TE,42,NA,93.24984163686167,NA,2.2202343246871825,NA
2021,00-0030181,Jack Doyle,TE,45,NA,107.11458141572052,NA,2.380324031460456,NA
2021,00-0030279,Keenan Allen,WR,158,NA,317.8908477703952,NA,2.0119673909518685,NA
2021,00-0030288,Rex Burkhead,RB,NA,122,NA,264.94147160308785,NA,2.1716514065826877
2021,00-0030431,Robert Woods,WR,70,NA,138.83396106837597,NA,1.9833423009767994,NA
2021,00-0030496,Le'Veon Bell,RB,NA,40,NA,108.88220393854124,NA,2.7220550984635308
2021,00-0030506,Travis Kelce,TE,134,NA,281.19041412571096,NA,2.098435926311276,NA
2021,00-0030513,Latavius Murray,RB,NA,119,NA,320.135227175022,NA,2.6902119930674124
2021,00-0030564,DeAndre Hopkins,WR,64,NA,148.53124423752888,NA,2.3208006912113888,NA
2021,00-0030578,Cordarrelle Patterson,RB,69,153,122.82213044841774,391.9375869652431,1.7800308760640253,2.5616835749362297
2021,00-0030874,Damien Williams,RB,NA,40,NA,99.64249085119809,NA,2.491062271279952
2021,00-0031045,Carlos Hyde,RB,NA,72,NA,174.92915437021293,NA,2.42957158847518
2021,00-0031235,Odell Beckham,WR,83,NA,148.75060880753142,NA,1.7921760097292943,NA
2021,00-0031236,Brandin Cooks,WR,134,NA,214.22408923416515,NA,1.5986872330907846,NA
2021,00-0031273,Cameron Brate,TE,57,NA,161.88835270062555,NA,2.840146538607466,NA
2021,00-0031280,Derek Carr,QB,NA,40,NA,88.8691396197537,NA,2.2217284904938426
2021,00-0031285,Devonta Freeman,RB,42,133,85.0112666846835,317.19595478801057,2.0240777782067503,2.384931990887298
2021,00-0031325,Sammy Watkins,WR,49,NA,81.19868573418353,NA,1.6571160353915007,NA
2021,00-0031381,Davante Adams,WR,169,NA,388.7544547218713,NA,2.30032221728918,NA
2021,00-0031382,Jarvis Landry,WR,87,NA,155.0870778974786,NA,1.782610090775616,NA
2021,00-0031408,Mike Evans,WR,114,NA,243.71534989989595,NA,2.1378539464903152,NA
2021,00-0031428,Allen Robinson,WR,67,NA,123.68743749464909,NA,1.8460811566365536,NA
2021,00-0031544,Amari Cooper,WR,104,NA,230.99790062574903,NA,2.2211336598629714,NA
2021,00-0031547,DeVante Parker,WR,73,NA,117.98010053567123,NA,1.6161657607626196,NA
2021,00-0031549,Nelson Agholor,WR,64,NA,135.39664867392275,NA,2.115572635530043,NA
2021,00-0031588,Stefon Diggs,WR,164,NA,370.34589201191557,NA,2.2582066586092413,NA
2021,00-0031610,Darren Waller,TE,93,NA,184.86217019328615,NA,1.9877652708955498,NA
2021,00-0031763,DeAndre Carter,WR,44,NA,81.19000409328146,NA,1.8452273657563967,NA
2021,00-0031800,Taylor Heinicke,QB,NA,62,NA,124.58386293612398,NA,2.009417144131032
2021,00-0031941,Jamison Crowder,WR,73,NA,144.50508417145443,NA,1.979521700978828,NA
2021,00-0032009,Adam Humphries,WR,62,NA,110.57086321164388,NA,1.783401019542643,NA
2021,00-0032058,Tevin Coleman,RB,NA,84,NA,216.8659841226763,NA,2.5817379062223376
2021,00-0032063,Mike Davis,RB,58,138,91.07009915099479,325.5824154439033,1.5701741232930138,2.359292865535531
2021,00-0032104,Ameer Abdullah,RB,53,51,102.3084703583736,130.70916601954377,1.9303484973278036,2.562924823912623
